     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	8.142174e-02	4.337842e-02	6.972569e-02	4.906880e-02	3.891673e-05	3.964480e-02	2.445376e-05	4.928960e-02	3.581504e-05	4.125375e-02	5.050667e-02	3.946818e-05	3.800667e-02	2.621400e-05	3.596667e-02	2.976477e-05	5.953143e-02	1.457884e-02	4.515755e-02	1.304461e-02	4.299918e-02	1.321959e-02	-1.190248e-02	1.799478e-02	-4.483170e-03	3.722367e-02	-2.809735e-03	4.039814e-02	1.597071e-01	4.927545e-02	9.489901e-01	-2.113366e-01	3.325687e-02	1.253265e+00	2.882263e-01	2.202613e+00	4.625267e+00	1.032320e+00	-1.550995e-01	-3.098225e-02	5.214846e-03	1.792169e-02	4.108892e-02	5.681669e-02	1.188873e-01	2.311210e-01	3.502962e-01	4.733696e-01	6.726745e-01	7.095591e-01	8.615759e-01	9.429353e-01	9.961048e-01	1.043418e+00	1.116794e+00	1.224740e+00	1.258351e+00	1.361338e+00	1.547374e+00	3.128703e+00
     4	4.841107e-02	2.486076e-02	7.409743e-02	5.000160e-02	4.229968e-05	4.396640e-02	3.655816e-05	4.847680e-02	3.919217e-05	9.773033e-03	4.729333e-02	3.908424e-05	3.884000e-02	2.398100e-05	4.535333e-02	4.172758e-05	5.627592e-02	1.407222e-02	4.655510e-02	1.305530e-02	5.337469e-02	1.446383e-02	-3.063622e-02	1.936651e-02	-1.900754e-02	2.960875e-02	4.771810e-03	3.312204e-02	2.314064e-01	1.459420e-01	-8.168390e-02	-5.524949e-02	1.370509e-01	1.454857e+00	3.778607e-01	4.247349e-01	-4.893566e-01	1.472806e+00	-7.075518e-01	-1.124538e-01	-5.725773e-02	9.303778e-02	1.325575e-01	1.812134e-01	2.215944e-01	4.083031e-01	5.058016e-01	7.510665e-01	9.767688e-01	4.227445e-01	7.007978e-01	9.519326e-01	1.097711e+00	1.311166e+00	1.435204e+00	1.574201e+00	1.728784e+00	1.814993e+00	2.222314e+00	2.748810e+00
     6	2.348392e-02	7.263020e-02	8.888636e-02	4.844960e-02	4.336004e-05	4.546560e-02	4.125563e-05	4.952160e-02	3.083006e-05	1.131998e-02	4.917333e-02	3.248491e-05	3.765333e-02	2.242792e-05	4.368667e-02	3.972758e-05	5.773878e-02	1.369734e-02	4.472490e-02	1.260772e-02	5.184980e-02	1.480924e-02	-2.669306e-02	2.978413e-02	-5.256626e-03	2.601588e-02	9.446439e-03	2.587907e-02	6.811869e-01	2.737023e-02	-1.330437e-01	-1.127792e+00	6.141570e-01	1.621311e+00	5.063367e-01	3.862003e-01	-8.124319e-01	1.133549e+00	3.459977e-01	4.659297e-01	5.336145e-01	5.957885e-01	6.225305e-01	6.676067e-01	7.499654e-01	7.889929e-01	8.605136e-01	8.783590e-01	9.384146e-01	4.937342e-01	8.482557e-01	9.312906e-01	1.078215e+00	1.433770e+00	1.502533e+00	1.842096e+00	2.042535e+00	2.218007e+00	2.367067e+00	3.105294e+00
     8	3.348122e-02	3.046194e-02	7.900224e-02	4.885440e-02	3.935857e-05	4.268640e-02	2.838868e-05	4.876960e-02	3.747888e-05	4.693954e-04	4.922667e-02	3.074444e-05	3.751333e-02	2.794965e-05	4.384000e-02	3.363318e-05	5.744980e-02	1.410467e-02	4.565388e-02	1.274273e-02	5.217306e-02	1.402704e-02	8.525634e-03	2.960378e-02	-5.314165e-02	2.822402e-02	-8.949806e-03	2.286530e-02	3.618449e-01	1.152638e-01	-5.079324e-01	-2.950664e-01	3.313702e-01	1.884249e+00	6.594039e-01	-5.701634e-01	-3.687908e-01	1.662365e+00	-4.597579e-01	-5.119694e-02	1.559653e-01	2.294668e-01	2.933732e-01	3.615892e-01	4.972163e-01	5.689213e-01	6.294849e-01	7.576062e-01	8.958526e-01	2.988392e-02	1.105460e+00	1.333148e+00	1.465070e+00	1.629847e+00	1.856918e+00	2.188852e+00	2.341470e+00	2.770653e+00	2.872905e+00	2.918876e+00
    10	6.001693e-02	1.648454e-02	7.795000e-02	5.024800e-02	3.408103e-05	4.115680e-02	3.620614e-05	5.062720e-02	3.881753e-05	8.034043e-03	5.090667e-02	2.626551e-05	3.885333e-02	3.232624e-05	4.108667e-02	3.389213e-05	5.954286e-02	1.422510e-02	4.603429e-02	1.320204e-02	4.795918e-02	1.383949e-02	-2.380038e-02	2.285810e-02	5.958292e-03	3.245318e-02	3.751489e-02	2.027753e-02	2.080372e-01	6.106765e-02	-7.024298e-02	-1.056747e+00	3.490881e-01	1.620021e+00	5.074249e-01	4.286803e-01	-9.203258e-01	1.017592e+00	-2.299240e-01	-1.356245e-01	1.469754e-02	6.064833e-02	1.135513e-01	1.977230e-01	3.158056e-01	3.742700e-01	4.215298e-01	5.035621e-01	6.737420e-01	6.335025e-01	8.326492e-01	9.484188e-01	1.086098e+00	1.289629e+00	1.678005e+00	1.866946e+00	1.877332e+00	2.081958e+00	2.640496e+00	3.043305e+00
    12	5.502406e-02	8.060514e-02	6.978181e-02	4.992640e-02	3.192727e-05	4.605280e-02	3.157253e-05	5.009120e-02	3.266635e-05	4.564858e-02	5.030667e-02	3.011969e-05	3.921333e-02	2.112491e-05	4.102000e-02	3.508990e-05	5.849796e-02	1.424526e-02	4.688816e-02	1.324070e-02	4.933878e-02	1.561072e-02	4.409713e-03	2.136365e-02	-1.532087e-03	2.124479e-02	2.064858e-02	3.062874e-02	6.003272e-01	4.171934e-02	2.095361e-01	-9.099846e-01	5.453166e-01	1.135950e+00	1.360426e-01	2.018407e+00	4.741538e+00	1.032617e+00	2.439601e-01	3.987490e-01	4.288588e-01	4.893903e-01	5.364943e-01	5.646631e-01	6.333666e-01	6.633847e-01	7.954068e-01	9.208033e-01	9.347358e-01	7.072416e-01	8.274684e-01	9.114484e-01	9.307500e-01	1.014202e+00	1.060693e+00	1.085161e+00	1.139381e+00	1.286346e+00	1.483740e+00	2.490804e+00
    14	6.992564e-02	3.544331e-02	8.302191e-02	4.855200e-02	3.057141e-05	4.075680e-02	2.851127e-05	4.989440e-02	2.919075e-05	2.032024e-02	4.920000e-02	3.793311e-05	3.869333e-02	1.850096e-05	3.844667e-02	2.790685e-05	5.770286e-02	1.438319e-02	4.514122e-02	1.291002e-02	4.680163e-02	1.359953e-02	-1.069519e-02	1.628614e-02	3.059785e-02	2.818823e-02	-3.244261e-02	2.734365e-02	2.632711e-01	4.646268e-02	-4.125381e-01	-5.195583e-03	2.779412e-01	1.552243e+00	2.956309e-01	3.519597e-01	-1.001293e+00	1.248336e+00	-2.895894e-01	6.319213e-03	5.546040e-02	2.170673e-01	2.471644e-01	2.812763e-01	2.963248e-01	3.433014e-01	4.518811e-01	5.104115e-01	6.541961e-01	6.835776e-01	9.054015e-01	1.117377e+00	1.231880e+00	1.273784e+00	1.443963e+00	1.663426e+00	1.866628e+00	1.985193e+00	2.271319e+00	2.635966e+00
    16	2.838058e-02	7.898363e-02	8.810110e-02	5.138880e-02	3.411943e-05	4.911360e-02	3.181239e-05	5.084800e-02	3.191115e-05	1.963178e-02	5.041333e-02	2.994230e-05	3.942000e-02	2.528789e-05	4.800000e-02	2.894983e-05	5.777959e-02	1.327466e-02	4.654367e-02	1.308394e-02	5.684245e-02	1.475614e-02	1.141565e-02	2.157468e-02	1.683738e-02	3.282381e-02	-1.332721e-02	1.939506e-02	6.970570e-01	5.820428e-02	-5.776678e-01	-6.707743e-01	8.222494e-01	1.349130e+00	2.741601e-01	1.021904e+00	8.463964e-01	1.440066e+00	1.179662e-01	3.933062e-01	4.573959e-01	5.740399e-01	6.910827e-01	7.626486e-01	7.864115e-01	8.483814e-01	9.064581e-01	9.837773e-01	9.971819e-01	6.376389e-01	7.694823e-01	9.227576e-01	1.011079e+00	1.159340e+00	1.323526e+00	1.472718e+00	1.522933e+00	1.575099e+00	1.792420e+00	2.753831e+00
    18	5.084546e-02	1.152735e-02	7.472420e-02	5.034080e-02	2.880835e-05	4.006880e-02	2.553212e-05	5.103040e-02	3.592696e-05	7.207826e-04	5.252000e-02	2.878555e-05	3.833333e-02	2.230323e-05	4.028000e-02	2.242301e-05	6.073796e-02	1.477338e-02	4.680163e-02	1.366150e-02	4.756735e-02	1.340346e-02	2.532122e-02	1.734841e-02	-3.927998e-02	2.126255e-02	6.040844e-03	2.399544e-02	1.988108e-01	7.045221e-02	-4.325220e-01	2.471123e-01	2.878723e-01	1.753184e+00	7.612202e-01	-3.541832e-01	-1.179194e+00	2.291960e+00	-5.142335e-01	-6.839915e-02	-5.726011e-02	5.970910e-02	1.581069e-01	2.410622e-01	2.774698e-01	3.377479e-01	3.802289e-01	4.641855e-01	7.139214e-01	1.514190e-01	4.818189e-01	9.260337e-01	1.459093e+00	1.545776e+00	2.052422e+00	2.131071e+00	2.325457e+00	2.553634e+00	2.742819e+00	3.053941e+00
    20	2.396249e-02	3.938238e-02	7.368209e-02	4.956640e-02	4.377163e-05	4.569600e-02	3.430487e-05	5.071840e-02	2.737891e-05	2.651585e-03	5.054000e-02	3.220910e-05	4.056667e-02	2.857414e-05	4.505333e-02	3.374965e-05	5.865633e-02	1.401302e-02	4.811102e-02	1.329988e-02	5.326041e-02	1.400764e-02	1.118936e-02	2.509278e-02	-1.018053e-03	2.274190e-02	5.640365e-03	5.230544e-02	5.411673e-01	9.408252e-02	-7.719754e-01	-9.126604e-01	7.363698e-01	1.685081e+00	2.509701e-01	1.000696e-01	-1.115511e+00	1.747470e+00	-6.625073e-02	2.915240e-02	1.942285e-01	4.842292e-01	5.728773e-01	6.437200e-01	7.188330e-01	7.427265e-01	7.915457e-01	8.379102e-01	8.733545e-01	8.788661e-01	1.052329e+00	1.222720e+00	1.351151e+00	1.567025e+00	1.735407e+00	1.783488e+00	1.915964e+00	2.199338e+00	2.297631e+00	2.622268e+00
