     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	5.031577e-02	7.193301e-02	8.389281e-02	4.973600e-02	4.364333e-05	4.323360e-02	4.366970e-05	5.026560e-02	4.562165e-05	2.773132e-02	5.192667e-02	4.038256e-05	3.750667e-02	3.531434e-05	4.006667e-02	4.125307e-05	6.019918e-02	1.399071e-02	4.415347e-02	1.252048e-02	4.783510e-02	1.405285e-02	6.509004e-04	2.611521e-02	7.099541e-03	2.118803e-02	-5.119629e-03	3.474060e-02	5.244761e-01	4.100755e-02	2.975489e-01	-9.427576e-01	4.653771e-01	1.371635e+00	2.360519e-01	8.959895e-01	8.010139e-02	1.056083e+00	2.092142e-01	2.752272e-01	3.344738e-01	4.109712e-01	4.546689e-01	5.199329e-01	5.364692e-01	6.410221e-01	7.286112e-01	7.548184e-01	9.570040e-01	7.979928e-01	8.598613e-01	9.444305e-01	1.031350e+00	1.117817e+00	1.256715e+00	1.467734e+00	1.527882e+00	1.773844e+00	1.896615e+00	2.651701e+00
     4	4.177370e-02	8.295625e-02	8.009415e-02	4.729600e-02	2.415744e-05	4.595040e-02	3.238375e-05	5.055520e-02	2.395568e-05	3.202583e-02	4.870667e-02	2.334511e-05	4.080667e-02	2.787554e-05	3.959333e-02	2.967353e-05	5.655673e-02	1.405563e-02	4.870531e-02	1.375472e-02	4.728327e-02	1.416946e-02	1.125834e-02	1.474365e-02	-8.514347e-03	1.869989e-02	6.905839e-05	3.606316e-02	6.852840e-01	5.043643e-02	-3.349354e-01	-9.612061e-01	8.804476e-01	1.305046e+00	2.118714e-01	9.922852e-01	5.589449e-01	1.091456e+00	1.718485e-01	4.061983e-01	5.172998e-01	5.454063e-01	5.827833e-01	7.090188e-01	7.689906e-01	8.649812e-01	9.041838e-01	9.564660e-01	9.887036e-01	6.549374e-01	8.874942e-01	9.216810e-01	1.046956e+00	1.127800e+00	1.176497e+00	1.285410e+00	1.436850e+00	1.599597e+00	1.927380e+00	2.614876e+00
     6	6.472803e-02	1.355078e-01	7.604962e-02	5.248000e-02	3.682372e-05	5.067360e-02	2.897983e-05	5.115040e-02	4.075939e-05	8.101977e-02	5.170667e-02	4.093708e-05	3.932667e-02	2.835447e-05	4.297333e-02	4.255447e-05	6.064490e-02	1.429141e-02	4.624980e-02	1.282316e-02	5.145633e-02	1.531937e-02	-1.970656e-02	1.748507e-02	7.130754e-03	2.921555e-02	3.426722e-03	2.856258e-02	7.142862e-01	4.121810e-02	-5.604098e-01	-7.691142e-01	7.604118e-01	8.246238e-01	2.905702e-02	3.738186e-01	-5.271524e-01	7.351250e-01	2.867278e-01	3.852293e-01	5.682872e-01	6.647683e-01	6.984695e-01	7.304795e-01	7.969149e-01	8.602044e-01	8.857066e-01	9.440438e-01	9.941586e-01	5.304685e-01	6.552656e-01	6.929141e-01	7.041722e-01	7.566883e-01	7.986050e-01	8.735727e-01	8.867540e-01	9.701353e-01	1.047906e+00	1.229298e+00
     8	6.980428e-02	8.063253e-02	7.025731e-02	4.969280e-02	3.077727e-05	4.329600e-02	3.513821e-05	5.052160e-02	3.054801e-05	5.434318e-02	5.189333e-02	2.752705e-05	3.884000e-02	2.854288e-05	3.720000e-02	2.720401e-05	5.994776e-02	1.410726e-02	4.662531e-02	1.320859e-02	4.578612e-02	1.460561e-02	-3.540498e-03	1.511149e-02	-1.918902e-02	1.966954e-02	-3.088005e-02	5.294869e-02	4.734741e-01	3.671917e-02	-3.835481e-01	-2.835336e-02	5.203701e-01	1.133366e+00	1.120470e-01	8.377881e-01	-1.711728e-01	1.028517e+00	1.526316e-02	2.724149e-01	3.199959e-01	3.872920e-01	4.856287e-01	4.956469e-01	5.210373e-01	5.525510e-01	6.212618e-01	6.562988e-01	8.425770e-01	6.370397e-01	7.797584e-01	8.967775e-01	9.960370e-01	1.012552e+00	1.054920e+00	1.083834e+00	1.176525e+00	1.361434e+00	1.692084e+00	1.903911e+00
    10	6.518338e-02	6.398883e-02	8.636006e-02	4.844640e-02	3.486291e-05	4.191520e-02	3.183414e-05	5.076480e-02	3.682761e-05	3.008287e-02	5.008000e-02	3.199358e-05	3.898000e-02	2.836749e-05	3.649333e-02	2.950163e-05	5.805388e-02	1.454832e-02	4.646857e-02	1.310812e-02	4.472000e-02	1.412428e-02	1.057427e-02	2.092029e-02	-1.229710e-02	4.756418e-02	-1.788909e-02	2.804837e-02	4.107950e-01	2.847031e-02	9.298427e-02	-8.330525e-01	3.295008e-01	1.412729e+00	1.311189e-01	1.374937e-01	-1.434981e+00	1.182708e+00	1.070136e-01	1.989467e-01	2.670217e-01	3.116000e-01	3.489003e-01	3.912286e-01	4.791844e-01	5.433358e-01	5.588053e-01	5.827146e-01	7.851534e-01	8.473145e-01	9.608806e-01	1.090599e+00	1.158445e+00	1.269929e+00	1.336810e+00	1.488642e+00	1.730226e+00	1.746860e+00	1.853478e+00	2.033549e+00
    12	8.295189e-02	6.889859e-02	8.131590e-02	5.263680e-02	4.076371e-05	4.493920e-02	2.620463e-05	5.145440e-02	3.692139e-05	4.918496e-02	5.204000e-02	3.576428e-05	3.908000e-02	2.676950e-05	4.101333e-02	3.165200e-05	5.923592e-02	1.363879e-02	4.669224e-02	1.290513e-02	4.907755e-02	1.436737e-02	3.031806e-02	2.797843e-02	-1.601455e-02	1.750937e-02	-4.125083e-03	2.032711e-02	3.312266e-01	3.473436e-02	4.307034e-01	-3.546226e-01	3.940479e-01	1.124737e+00	8.135200e-02	8.371830e-01	-4.300850e-01	9.555238e-01	5.706993e-02	9.934367e-02	1.657011e-01	1.960566e-01	2.834387e-01	3.755770e-01	3.875970e-01	4.101366e-01	4.335909e-01	5.121481e-01	7.722694e-01	7.559350e-01	8.470882e-01	8.810286e-01	9.252906e-01	9.892391e-01	1.054094e+00	1.103399e+00	1.221518e+00	1.329003e+00	1.513286e+00	1.783655e+00
    14	5.731931e-02	6.575858e-02	9.447018e-02	4.677600e-02	3.816769e-05	4.171840e-02	3.045583e-05	5.014880e-02	3.377109e-05	2.059211e-02	4.926000e-02	3.150408e-05	3.846000e-02	2.530609e-05	3.684000e-02	3.258970e-05	5.661878e-02	1.374791e-02	4.498612e-02	1.265217e-02	4.455837e-02	1.361906e-02	9.515845e-03	2.396575e-02	2.192059e-02	3.145973e-02	-1.978602e-02	3.081084e-02	5.011311e-01	2.614224e-02	1.074053e-01	-9.633861e-01	5.724090e-01	1.522895e+00	2.680851e-01	1.134138e+00	8.548015e-01	1.356785e+00	2.639174e-01	2.849770e-01	3.139829e-01	3.878707e-01	4.838900e-01	5.163900e-01	5.719861e-01	5.920765e-01	6.102395e-01	6.699081e-01	8.502268e-01	8.817561e-01	9.561884e-01	1.148371e+00	1.268237e+00	1.366024e+00	1.415382e+00	1.466391e+00	1.525213e+00	1.866469e+00	2.104029e+00	2.993931e+00
    16	7.148834e-02	8.850291e-02	8.638395e-02	5.149760e-02	3.213181e-05	4.743840e-02	3.011519e-05	5.192160e-02	2.984160e-05	4.975302e-02	5.126667e-02	2.536009e-05	4.000000e-02	2.626087e-05	4.141333e-02	3.313962e-05	5.894531e-02	1.447344e-02	4.777306e-02	1.393873e-02	5.024000e-02	1.518292e-02	2.010858e-02	1.653164e-02	-6.424934e-03	2.957296e-02	-1.910828e-02	3.195912e-02	5.809298e-01	3.317386e-02	1.091074e-01	-8.488834e-01	5.017916e-01	1.100913e+00	4.556736e-02	1.152493e-01	-8.154538e-01	1.119888e+00	2.479355e-01	3.845300e-01	4.395289e-01	4.816821e-01	5.174560e-01	5.504201e-01	6.142692e-01	7.066464e-01	7.267709e-01	7.932675e-01	9.373908e-01	7.739555e-01	7.963363e-01	8.714173e-01	1.013106e+00	1.059272e+00	1.111531e+00	1.148143e+00	1.199906e+00	1.249305e+00	1.383278e+00	1.544378e+00
    18	6.843693e-02	8.855374e-02	8.399415e-02	4.972000e-02	2.319551e-05	4.497120e-02	2.498955e-05	5.051840e-02	2.519237e-05	4.877064e-02	4.973333e-02	3.088517e-05	3.906667e-02	2.284504e-05	3.835333e-02	2.754698e-05	5.834776e-02	1.403110e-02	4.590041e-02	1.330686e-02	4.854041e-02	1.581207e-02	-2.009066e-02	3.028184e-02	1.700221e-02	2.121337e-02	-5.973563e-02	3.629051e-02	5.068773e-01	2.316200e-02	5.726829e-01	7.539760e-02	4.777634e-01	1.153403e+00	7.057644e-02	4.250281e-01	-8.583514e-01	1.024503e+00	2.370193e-01	3.229919e-01	4.165984e-01	4.317445e-01	4.591185e-01	4.903669e-01	5.189256e-01	5.366901e-01	6.132554e-01	6.732577e-01	8.788503e-01	7.075102e-01	8.686366e-01	9.367937e-01	9.874687e-01	1.035626e+00	1.133356e+00	1.157801e+00	1.278863e+00	1.418326e+00	1.515915e+00	1.726548e+00
    20	9.277919e-02	3.869880e-02	6.688840e-02	5.138080e-02	5.033873e-05	4.213600e-02	2.855038e-05	5.004800e-02	5.146564e-05	4.881304e-02	5.014000e-02	5.381980e-05	3.984000e-02	2.459639e-05	3.862667e-02	3.870965e-05	5.882449e-02	1.456527e-02	4.758857e-02	1.364988e-02	4.587265e-02	1.485476e-02	-1.454344e-02	3.859758e-02	-8.645533e-03	3.164549e-02	4.954266e-02	2.344406e-02	-1.543849e-01	6.386366e-02	-6.636950e-01	7.161774e-02	-9.173478e-02	8.500167e-01	4.747111e-01	1.751731e+00	2.966578e+00	8.065583e-01	-7.755652e-01	-5.016532e-01	-2.904628e-01	-2.151113e-01	-1.739339e-01	-1.043102e-01	-6.567739e-02	-5.434363e-02	3.350428e-02	1.013509e-01	2.797317e-01	5.163039e-02	2.392817e-01	3.046169e-01	6.114247e-01	6.856073e-01	7.826111e-01	8.207674e-01	8.745503e-01	9.908272e-01	1.390630e+00	3.036218e+00
