     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	8.103733e-02	1.500058e-02	9.477497e-02	4.982560e-02	3.220191e-05	3.939360e-02	3.085445e-05	5.155200e-02	3.884705e-05	7.835848e-03	5.053333e-02	3.507246e-05	3.876667e-02	2.973133e-05	3.784000e-02	2.769338e-05	5.864000e-02	1.469804e-02	4.616327e-02	1.260639e-02	4.479673e-02	1.349104e-02	1.364256e-02	1.821645e-02	-1.725906e-02	4.131302e-02	2.492893e-02	2.718827e-02	1.481654e-01	3.097382e-02	1.180068e+00	9.150821e-01	9.648187e-02	1.869576e+00	3.839995e-01	-1.035450e-01	-9.560607e-01	2.049853e+00	-8.716684e-02	-3.263277e-02	2.752690e-02	4.376375e-02	8.525413e-02	1.101207e-01	1.514859e-01	1.781042e-01	2.228971e-01	3.675457e-01	6.296786e-01	7.619026e-01	1.000471e+00	1.248994e+00	1.559084e+00	1.910529e+00	1.967552e+00	2.046067e+00	2.140599e+00	2.340917e+00	2.600240e+00	2.987054e+00
     4	3.714110e-02	2.701500e-02	8.397649e-02	5.072000e-02	4.230449e-05	4.514240e-02	3.676014e-05	5.017600e-02	3.896256e-05	-9.420420e-04	4.898000e-02	3.803973e-05	3.950667e-02	2.627755e-05	4.711333e-02	3.727139e-05	5.740082e-02	1.403174e-02	4.687347e-02	1.290005e-02	5.459265e-02	1.367229e-02	-1.183230e-02	2.807206e-02	-3.552769e-03	2.247182e-02	1.525211e-02	6.154966e-02	3.681426e-01	6.452552e-02	4.330934e-01	-2.898113e-01	3.757110e-01	1.934802e+00	5.491333e-01	1.549379e-01	-1.513231e+00	1.414706e+00	-5.930281e-02	4.945231e-02	1.193273e-01	2.838018e-01	3.209828e-01	3.539097e-01	4.000031e-01	4.502554e-01	5.378269e-01	6.818013e-01	9.713951e-01	8.192143e-01	1.059835e+00	1.338596e+00	1.402740e+00	1.541821e+00	1.752508e+00	2.234832e+00	2.494149e+00	2.759379e+00	2.929898e+00	3.076596e+00
     6	8.531348e-02	3.929347e-02	8.386608e-02	5.282240e-02	4.906937e-05	4.228160e-02	3.499750e-05	5.035840e-02	3.368865e-05	3.323532e-02	5.115333e-02	3.853828e-05	3.750000e-02	2.992977e-05	4.186667e-02	3.370792e-05	5.845388e-02	1.411755e-02	4.443265e-02	1.330808e-02	4.941878e-02	1.330462e-02	3.513672e-02	2.370600e-02	2.234062e-02	2.997240e-02	-8.523572e-03	1.882444e-02	9.699115e-02	6.577315e-02	-1.818395e-01	-7.330102e-01	1.261972e-01	1.228298e+00	3.284740e-01	9.944096e-01	-1.052858e-01	9.275851e-01	-4.510954e-01	-2.326109e-01	-1.544992e-01	-3.341853e-03	6.693447e-02	1.049055e-01	1.623361e-01	2.185629e-01	3.066696e-01	4.343038e-01	5.532384e-01	4.785381e-01	7.235751e-01	8.261775e-01	8.401687e-01	9.068399e-01	1.105617e+00	1.139431e+00	1.253734e+00	1.643330e+00	2.124819e+00	2.657765e+00
     8	1.056194e-01	1.274669e-01	8.939941e-02	5.206400e-02	3.297346e-05	4.739840e-02	3.012147e-05	5.063680e-02	3.517076e-05	9.609086e-02	5.032000e-02	2.396415e-05	3.833333e-02	2.239019e-05	3.838667e-02	3.441186e-05	5.907755e-02	1.431249e-02	4.672490e-02	1.271901e-02	4.635918e-02	1.379723e-02	-1.426005e-02	1.609097e-02	-6.666900e-02	2.441658e-02	-2.331396e-02	4.164701e-02	5.448822e-01	3.037055e-02	-1.505491e-01	-7.502739e-01	5.676315e-01	9.302227e-01	3.246958e-02	7.611230e-01	-8.632634e-01	8.254668e-01	2.074101e-01	2.979533e-01	4.070508e-01	4.803801e-01	5.226579e-01	5.444485e-01	5.864914e-01	6.490142e-01	6.754019e-01	7.515470e-01	8.668875e-01	7.263731e-01	7.521454e-01	7.721608e-01	8.215810e-01	8.419050e-01	8.839488e-01	9.108586e-01	9.586072e-01	1.094808e+00	1.246525e+00	1.272968e+00
    10	5.215376e-02	9.730302e-02	8.570140e-02	5.229440e-02	3.063114e-05	4.969440e-02	2.785357e-05	4.960160e-02	2.741634e-05	4.449245e-02	4.920667e-02	2.978323e-05	3.786000e-02	2.245525e-05	4.677333e-02	3.782805e-05	5.713143e-02	1.395893e-02	4.589714e-02	1.297181e-02	5.592327e-02	1.591466e-02	4.400880e-03	1.399918e-02	-2.490040e-02	1.726680e-02	-8.524801e-03	2.504734e-02	6.517719e-01	5.223699e-02	-6.892002e-01	-6.816240e-01	7.662000e-01	1.007112e+00	5.279406e-02	7.356890e-01	9.357467e-01	9.324830e-01	1.681489e-01	3.258592e-01	4.373217e-01	5.531507e-01	6.949932e-01	7.215621e-01	7.563231e-01	7.798976e-01	8.052447e-01	8.926768e-01	9.970997e-01	5.599024e-01	8.030757e-01	8.792987e-01	9.150187e-01	9.333759e-01	9.439584e-01	1.004999e+00	1.112634e+00	1.139633e+00	1.226302e+00	1.649629e+00
    12	6.693625e-02	5.713144e-03	9.809344e-02	5.241120e-02	4.779378e-05	4.116480e-02	3.133017e-05	5.297120e-02	4.488058e-05	-5.548705e-03	5.270667e-02	4.968624e-05	3.910000e-02	2.024415e-05	4.263333e-02	3.834671e-05	6.108245e-02	1.461908e-02	4.585796e-02	1.309172e-02	5.031510e-02	1.330023e-02	1.117259e-02	2.903549e-02	1.958132e-02	3.568317e-02	-8.047245e-03	3.474470e-02	1.751439e-01	6.807861e-02	4.962672e-01	-7.425145e-01	-1.949808e-02	1.654074e+00	3.997469e-01	1.919263e-01	-8.924098e-01	1.909140e+00	-2.098105e-01	-1.009985e-01	-5.520590e-02	-6.382285e-03	2.345050e-02	1.441048e-01	2.751176e-01	3.089636e-01	3.729827e-01	5.147610e-01	7.961166e-01	6.259835e-01	8.587847e-01	1.076584e+00	1.188807e+00	1.478811e+00	1.701896e+00	1.906792e+00	2.006108e+00	2.131404e+00	2.391700e+00	3.036002e+00
    14	-6.318242e-04	7.940359e-02	8.615103e-02	5.099360e-02	3.389739e-05	4.922080e-02	3.389027e-05	5.156160e-02	3.398378e-05	5.278338e-03	5.259333e-02	4.048290e-05	3.784000e-02	2.837565e-05	4.956000e-02	3.088936e-05	6.033796e-02	1.437040e-02	4.523265e-02	1.308473e-02	5.830531e-02	1.442990e-02	3.344427e-02	2.112066e-02	-1.342718e-02	3.843611e-02	-9.856631e-03	2.932581e-02	8.119433e-01	2.213208e-02	-6.019496e-01	-7.177593e-01	9.245264e-01	1.471585e+00	5.138368e-01	4.964957e-01	-1.659089e-02	1.333359e+00	4.743082e-01	5.999975e-01	6.896011e-01	7.511234e-01	7.997107e-01	8.247886e-01	8.736258e-01	9.395176e-01	9.594220e-01	9.640504e-01	9.934838e-01	1.478114e-01	6.376449e-01	9.646445e-01	1.116547e+00	1.219084e+00	1.425863e+00	1.585147e+00	1.609757e+00	2.072784e+00	2.162982e+00	3.120701e+00
    16	9.189891e-02	9.241689e-02	8.032394e-02	4.834400e-02	2.657538e-05	4.111520e-02	2.872709e-05	4.993600e-02	3.412731e-05	7.044944e-02	4.996667e-02	3.599220e-05	3.820667e-02	2.914778e-05	3.309333e-02	2.621868e-05	5.891265e-02	1.506735e-02	4.475102e-02	1.239535e-02	4.144816e-02	1.386839e-02	-1.030928e-02	2.461367e-02	9.631521e-03	3.589903e-02	-4.805609e-02	2.183222e-02	3.561739e-01	3.503295e-02	-7.791924e-01	-1.107299e-01	4.646470e-01	1.123434e+00	7.822237e-02	1.196325e+00	8.216049e-01	1.093916e+00	-1.367334e-01	1.142996e-01	1.725791e-01	2.904311e-01	3.372382e-01	4.031965e-01	4.526892e-01	4.735656e-01	5.131905e-01	5.349176e-01	6.274697e-01	8.041898e-01	8.314745e-01	9.043164e-01	9.594166e-01	1.031863e+00	1.075838e+00	1.127040e+00	1.148232e+00	1.254791e+00	1.525709e+00	1.904092e+00
    18	3.421558e-02	5.319075e-02	9.006268e-02	5.059200e-02	2.611692e-05	4.522720e-02	3.142266e-05	5.058400e-02	3.972410e-05	6.153657e-03	5.102667e-02	2.906952e-05	3.767333e-02	3.135781e-05	4.491333e-02	2.416638e-05	5.913959e-02	1.441830e-02	4.531918e-02	1.281256e-02	5.306286e-02	1.418125e-02	1.115313e-02	2.623595e-02	-3.091001e-02	2.091703e-02	-2.584536e-03	1.231206e-02	5.564298e-01	2.532540e-02	-1.642042e-01	-6.258078e-01	5.568007e-01	1.634102e+00	3.537058e-01	1.005590e+00	5.196627e-02	1.253391e+00	1.932332e-01	3.627301e-01	4.006952e-01	4.888254e-01	5.275492e-01	5.535295e-01	5.960807e-01	6.182317e-01	6.885786e-01	7.717686e-01	8.327281e-01	9.164627e-01	1.083736e+00	1.137345e+00	1.199146e+00	1.319536e+00	1.566119e+00	1.634789e+00	1.775753e+00	2.045791e+00	2.490962e+00	3.097622e+00
    20	5.284174e-02	1.497275e-02	7.645956e-02	5.025600e-02	3.329333e-05	4.079680e-02	2.717499e-05	4.914560e-02	3.183614e-05	4.827136e-03	5.042000e-02	2.490662e-05	3.716000e-02	2.044923e-05	4.247333e-02	3.629695e-05	5.799510e-02	1.408218e-02	4.481633e-02	1.300719e-02	5.005714e-02	1.321722e-02	2.060695e-02	2.338881e-02	-2.819672e-02	3.642514e-02	-6.849315e-03	3.990873e-02	1.296815e-01	4.192701e-02	-4.215617e-01	2.397283e-01	6.369941e-02	1.713285e+00	5.042415e-01	-1.317087e-01	-2.142064e-01	1.536288e+00	-3.609604e-01	-1.635977e-02	4.314359e-03	4.144759e-02	6.713863e-02	1.294874e-01	2.051047e-01	2.249874e-01	2.591137e-01	3.573697e-01	5.399673e-01	1.144660e-02	9.905505e-01	1.238408e+00	1.347007e+00	1.519738e+00	1.695045e+00	1.935888e+00	2.029039e+00	2.285980e+00	2.548571e+00	3.108544e+00
