     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	5.455949e-02	3.964082e-02	8.089443e-02	4.976480e-02	3.639812e-05	4.241120e-02	3.229378e-05	5.018560e-02	3.680845e-05	1.478219e-02	5.057333e-02	3.622537e-05	3.848000e-02	2.719358e-05	4.100000e-02	3.391304e-05	5.876735e-02	1.391448e-02	4.570286e-02	1.327063e-02	4.782367e-02	1.288615e-02	-6.000833e-03	1.940776e-02	5.001250e-04	3.378095e-02	1.973235e-02	2.303933e-02	2.939141e-01	4.035539e-02	-5.410072e-01	2.776851e-01	3.785092e-01	1.688985e+00	3.959453e-01	5.674321e-01	-7.130586e-01	1.427833e+00	-2.143381e-01	4.588222e-02	1.625940e-01	2.368272e-01	2.674043e-01	3.327356e-01	3.680807e-01	4.111267e-01	4.269459e-01	4.568353e-01	6.979436e-01	7.444258e-01	1.020700e+00	1.102883e+00	1.278259e+00	1.494664e+00	1.584456e+00	1.696686e+00	1.925686e+00	2.189125e+00	2.585189e+00	3.006084e+00
     4	3.544414e-02	5.500641e-02	7.514257e-02	5.032480e-02	4.134786e-05	4.558720e-02	3.195112e-05	5.029920e-02	3.604335e-05	1.653912e-02	5.074000e-02	3.621311e-05	3.903333e-02	2.282832e-05	4.433333e-02	4.243701e-05	5.792980e-02	1.428348e-02	4.687510e-02	1.302120e-02	5.226939e-02	1.422138e-02	3.883659e-02	2.400576e-02	-2.229111e-02	4.361159e-02	-2.498829e-03	3.672404e-02	5.498984e-01	7.337021e-02	-2.932250e-01	-5.555013e-01	5.409626e-01	1.333155e+00	1.778644e-01	1.061239e+00	9.390187e-01	1.276442e+00	-8.748595e-02	2.045431e-01	3.411394e-01	4.191281e-01	5.098949e-01	5.144761e-01	6.347289e-01	6.689461e-01	8.004414e-01	9.077647e-01	9.922010e-01	7.986561e-01	8.156578e-01	1.015804e+00	1.148912e+00	1.233103e+00	1.286344e+00	1.320297e+00	1.423226e+00	1.537735e+00	1.730383e+00	2.434671e+00
     6	6.888939e-02	2.096340e-02	8.240934e-02	5.182560e-02	3.541345e-05	4.309920e-02	3.603822e-05	5.240640e-02	3.777368e-05	1.289204e-02	5.161333e-02	2.853895e-05	4.131333e-02	3.341320e-05	4.230000e-02	2.607023e-05	5.965878e-02	1.418415e-02	4.835755e-02	1.349746e-02	4.945306e-02	1.360368e-02	9.030952e-03	1.564785e-02	1.897431e-02	3.214661e-02	2.614724e-02	3.556311e-02	1.261325e-01	4.194815e-02	4.462520e-01	-7.104051e-01	-5.164484e-03	1.653473e+00	6.171142e-01	6.049985e-01	-1.036767e+00	1.124525e+00	-1.810497e-01	-1.103360e-01	-6.768550e-02	-7.579348e-03	3.496431e-02	9.842227e-02	1.787658e-01	2.637777e-01	2.832129e-01	3.678878e-01	5.997866e-01	6.653305e-01	8.932191e-01	9.285348e-01	1.048752e+00	1.291013e+00	1.420796e+00	1.696514e+00	1.989624e+00	2.325076e+00	2.961851e+00	3.138701e+00
     8	1.260877e-02	7.715416e-02	7.925876e-02	5.208480e-02	2.865786e-05	4.816800e-02	3.207910e-05	5.310080e-02	2.950425e-05	1.273819e-02	5.486667e-02	3.301895e-05	3.890667e-02	3.535581e-05	4.687333e-02	2.525480e-05	6.391020e-02	1.497903e-02	4.605551e-02	1.304975e-02	5.466449e-02	1.451378e-02	2.350236e-03	1.953068e-02	4.679358e-03	3.283187e-02	3.118093e-02	2.756615e-02	8.222630e-01	2.122405e-02	-6.593387e-01	-9.251396e-01	9.039016e-01	1.710507e+00	5.236294e-01	2.204713e-01	-1.055807e+00	1.485020e+00	5.338862e-01	5.897047e-01	6.613005e-01	7.960830e-01	8.212731e-01	8.619769e-01	8.906737e-01	9.152054e-01	9.416679e-01	9.847652e-01	9.996442e-01	3.436473e-01	8.959361e-01	1.028321e+00	1.327818e+00	1.487967e+00	1.629291e+00	1.713270e+00	1.928710e+00	2.542161e+00	2.791876e+00	2.945172e+00
    10	1.871247e-02	7.845053e-02	9.434086e-02	5.133760e-02	3.423360e-05	4.900320e-02	3.281089e-05	5.096160e-02	3.552096e-05	1.102682e-02	5.086667e-02	3.077815e-05	3.781333e-02	3.433962e-05	4.873333e-02	2.807581e-05	5.834939e-02	1.437491e-02	4.434939e-02	1.192980e-02	5.789224e-02	1.549546e-02	2.518257e-02	2.428834e-02	1.870122e-02	2.750227e-02	-1.291633e-02	2.155445e-02	7.680142e-01	2.509780e-02	-5.716582e-01	-4.963219e-01	8.665728e-01	1.538699e+00	4.706636e-01	4.224862e-01	-6.008217e-01	1.346318e+00	3.748870e-01	5.564481e-01	6.429922e-01	6.945628e-01	7.409442e-01	7.754487e-01	8.388919e-01	8.866520e-01	9.147503e-01	9.418552e-01	9.962247e-01	2.220290e-01	8.021559e-01	9.526870e-01	1.208523e+00	1.332359e+00	1.379605e+00	1.552297e+00	1.760537e+00	2.099698e+00	2.598145e+00	2.896189e+00
    12	3.924199e-02	3.828510e-02	7.360802e-02	5.077280e-02	3.107009e-05	4.395040e-02	3.915298e-05	5.068800e-02	3.387205e-05	1.051838e-02	5.188667e-02	2.511086e-05	3.877333e-02	4.069761e-05	4.386000e-02	3.169940e-05	5.941224e-02	1.375139e-02	4.582204e-02	1.339829e-02	5.199837e-02	1.373245e-02	1.703765e-02	1.378731e-02	2.230457e-02	4.540419e-02	-7.723947e-03	2.712202e-02	4.047007e-01	6.708288e-02	3.069282e-01	-9.217438e-01	2.088855e-01	1.539182e+00	2.612548e-01	1.110057e+00	7.722809e-01	1.316746e+00	1.681574e-02	9.787678e-02	1.719800e-01	2.220994e-01	2.858383e-01	4.572167e-01	5.050880e-01	5.346049e-01	5.941241e-01	7.471050e-01	9.836854e-01	8.760512e-01	9.760180e-01	1.225995e+00	1.268357e+00	1.308647e+00	1.408744e+00	1.540038e+00	1.722047e+00	1.780594e+00	2.118483e+00	2.939413e+00
    14	3.320034e-02	7.741351e-02	8.082095e-02	5.011840e-02	3.903083e-05	4.716000e-02	3.308333e-05	5.078880e-02	3.886558e-05	2.426021e-02	5.020667e-02	4.134176e-05	3.918000e-02	2.438890e-05	4.484667e-02	2.871889e-05	5.893388e-02	1.450593e-02	4.673306e-02	1.370250e-02	5.313143e-02	1.442708e-02	-1.130288e-02	2.274558e-02	7.126887e-03	3.647776e-02	-4.302000e-03	1.933203e-02	6.648970e-01	5.198680e-02	-7.041177e-01	-2.659465e-01	7.078767e-01	1.341940e+00	1.217438e-01	3.108329e-01	-2.887288e-01	1.357238e+00	1.281273e-01	3.786132e-01	4.923158e-01	5.898975e-01	6.588381e-01	7.080435e-01	7.214861e-01	7.747101e-01	9.024440e-01	9.362060e-01	9.487716e-01	7.018516e-01	9.432267e-01	1.045220e+00	1.170993e+00	1.256136e+00	1.343052e+00	1.395742e+00	1.489822e+00	1.602094e+00	1.754513e+00	2.179930e+00
    16	2.804146e-02	4.692270e-02	9.086770e-02	5.127840e-02	3.277173e-05	4.644640e-02	2.466098e-05	5.154880e-02	4.456853e-05	4.337140e-05	5.086667e-02	4.603567e-05	3.921333e-02	2.200116e-05	4.685333e-02	2.356370e-05	5.905633e-02	1.412103e-02	4.748408e-02	1.337640e-02	5.646531e-02	1.544574e-02	2.764569e-04	2.791947e-02	-3.445193e-02	1.449984e-02	-2.151222e-02	3.133092e-02	5.368684e-01	4.464900e-02	2.684802e-01	-1.057842e+00	4.410407e-01	1.809819e+00	3.547442e-01	6.279243e-01	-7.200350e-01	1.397903e+00	1.468276e-01	3.136820e-01	3.523274e-01	3.782565e-01	4.788814e-01	5.056651e-01	5.529032e-01	6.261895e-01	7.443508e-01	8.525554e-01	9.022908e-01	1.025620e+00	1.216600e+00	1.285302e+00	1.332824e+00	1.596060e+00	1.710728e+00	1.899293e+00	1.986168e+00	2.156281e+00	2.759356e+00	3.117051e+00
    18	6.434592e-02	3.371778e-02	8.357916e-02	4.826720e-02	3.021214e-05	4.159680e-02	2.893012e-05	5.003040e-02	3.339491e-05	1.466541e-02	4.812000e-02	3.165779e-05	3.993333e-02	2.723300e-05	3.914667e-02	2.762390e-05	5.711347e-02	1.372138e-02	4.782204e-02	1.326700e-02	4.686857e-02	1.288642e-02	-3.373163e-02	2.167621e-02	-1.877710e-02	2.636411e-02	-3.267496e-02	3.080430e-02	2.026379e-01	2.754824e-02	2.388657e-01	-7.266711e-01	1.898878e-01	1.805749e+00	3.970718e-01	2.414224e-01	-9.219265e-01	1.767178e+00	-7.556145e-02	-2.084088e-02	8.232284e-02	1.321592e-01	1.615503e-01	2.125991e-01	2.202854e-01	2.449644e-01	3.334911e-01	4.584947e-01	5.062452e-01	6.370340e-01	1.115361e+00	1.180032e+00	1.468551e+00	1.639570e+00	1.802860e+00	1.889560e+00	2.017047e+00	2.258044e+00	2.765216e+00	2.953540e+00
    20	3.265957e-02	4.779184e-02	7.428005e-02	5.293440e-02	3.597486e-05	4.735520e-02	3.171978e-05	5.091040e-02	3.923234e-05	1.295734e-02	5.187333e-02	3.696049e-05	3.892667e-02	1.875715e-05	4.879333e-02	3.073307e-05	6.174531e-02	1.493723e-02	4.477061e-02	1.306110e-02	5.859102e-02	1.559994e-02	-3.522039e-02	2.469782e-02	6.724528e-02	2.582974e-02	-2.814390e-02	2.789860e-02	5.223689e-01	4.997350e-02	-2.810325e-01	-1.525868e-01	4.649042e-01	1.460840e+00	2.508691e-01	5.388921e-01	-9.066368e-01	1.099330e+00	-3.566094e-02	3.168054e-01	3.686597e-01	4.059935e-01	4.476658e-01	5.405944e-01	5.651981e-01	6.140327e-01	7.172513e-01	8.106482e-01	9.026756e-01	7.562708e-01	9.333172e-01	1.018057e+00	1.100095e+00	1.199117e+00	1.264554e+00	1.571003e+00	1.679381e+00	1.988135e+00	2.027856e+00	2.558923e+00
