     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	1.573586e-01	2.214582e-01	7.941888e-02	5.597600e-02	5.347218e-05	5.473440e-02	3.276588e-05	5.135040e-02	4.170555e-05	2.157757e-01	5.092000e-02	5.405378e-05	4.030667e-02	2.461467e-05	3.677333e-02	2.238992e-05	5.844245e-02	1.371156e-02	4.722612e-02	1.339734e-02	4.547429e-02	1.553509e-02	1.441502e-02	3.122999e-02	1.749291e-02	3.826081e-02	-8.042222e-03	3.915708e-02	7.399850e-01	3.086692e-02	-6.099140e-01	-4.702986e-01	8.311420e-01	6.512851e-01	6.776853e-03	5.102630e-01	-1.402732e-02	6.405246e-01	3.396018e-01	5.191277e-01	6.133167e-01	6.580655e-01	7.057952e-01	7.669551e-01	8.135879e-01	8.676582e-01	8.902278e-01	9.404432e-01	9.882335e-01	5.132843e-01	5.604548e-01	5.813739e-01	6.172143e-01	6.270102e-01	6.395217e-01	6.739966e-01	6.980296e-01	7.066224e-01	7.280999e-01	8.651354e-01
     4	2.492703e-01	2.435553e-01	8.658348e-02	5.513440e-02	3.296588e-05	4.848000e-02	2.299679e-05	4.997600e-02	3.244974e-05	3.616450e-01	4.843333e-02	3.446042e-05	3.978667e-02	2.281721e-05	2.676000e-02	2.002916e-05	5.587102e-02	1.364508e-02	4.711510e-02	1.329028e-02	3.312980e-02	1.228492e-02	1.630578e-02	3.258189e-02	4.989951e-03	3.064495e-02	5.125172e-03	3.465796e-02	2.245656e-01	2.285465e-02	-1.226815e-01	8.835649e-01	1.766042e-01	6.599789e-01	4.289521e-03	4.688649e-01	-4.990333e-01	6.719124e-01	-1.884203e-01	1.008368e-01	1.306567e-01	1.621112e-01	1.846085e-01	1.895793e-01	2.439864e-01	2.768208e-01	3.197319e-01	4.071110e-01	5.561270e-01	5.570454e-01	5.822753e-01	6.000251e-01	6.083996e-01	6.422166e-01	6.659560e-01	6.726340e-01	6.934581e-01	7.155330e-01	7.222053e-01	8.081537e-01
     6	1.696071e-01	1.288472e-01	8.445570e-02	4.904800e-02	3.628936e-05	3.906400e-02	2.643821e-05	5.113600e-02	4.360167e-05	1.828275e-01	5.114667e-02	4.649347e-05	3.864667e-02	2.184798e-05	2.427333e-02	1.864745e-05	5.922612e-02	1.412940e-02	4.696816e-02	1.329979e-02	2.867429e-02	9.255506e-03	-2.260448e-03	2.325528e-02	-3.900167e-02	5.092154e-02	4.304504e-02	4.156254e-02	2.181863e-01	1.470453e-02	2.248276e-01	-8.006889e-01	1.895814e-01	9.994503e-01	3.663890e-02	9.749888e-01	2.401350e-01	8.840262e-01	1.503435e-02	6.361597e-02	1.204857e-01	1.483494e-01	1.848752e-01	2.075872e-01	2.281243e-01	2.837277e-01	3.109885e-01	3.801708e-01	4.722422e-01	7.555816e-01	8.126365e-01	8.655967e-01	8.765531e-01	8.845955e-01	9.333850e-01	9.883945e-01	1.065695e+00	1.187284e+00	1.233534e+00	1.534420e+00
     8	6.453419e-02	9.979109e-02	7.797592e-02	5.096480e-02	4.320709e-05	4.647040e-02	3.108286e-05	5.060320e-02	4.431025e-05	5.775014e-02	5.094667e-02	4.146872e-05	3.890000e-02	2.567559e-05	4.112000e-02	3.432000e-05	5.929143e-02	1.393750e-02	4.564082e-02	1.307132e-02	4.831510e-02	1.373112e-02	-1.195066e-02	3.622082e-02	2.017528e-02	3.950553e-02	1.811239e-02	1.492493e-02	5.514330e-01	3.847855e-02	-1.147951e-01	-3.688642e-01	5.687433e-01	1.060352e+00	4.120919e-02	8.535109e-01	4.824316e-01	1.066329e+00	1.051549e-01	3.204552e-01	4.181483e-01	4.544571e-01	5.122579e-01	5.449293e-01	6.000376e-01	6.350617e-01	6.858169e-01	8.102903e-01	9.235974e-01	7.913044e-01	8.146508e-01	8.857900e-01	9.548383e-01	1.006157e+00	1.051685e+00	1.085601e+00	1.105507e+00	1.167470e+00	1.306173e+00	1.621159e+00
    10	1.890938e-01	2.772605e-01	9.067122e-02	5.788320e-02	4.608409e-05	5.822400e-02	3.598821e-05	5.184800e-02	3.576692e-05	2.946648e-01	5.080000e-02	4.484950e-05	4.014000e-02	2.956562e-05	3.583333e-02	1.992531e-05	5.872980e-02	1.414022e-02	4.784490e-02	1.332369e-02	4.327020e-02	1.572173e-02	5.615479e-03	2.947553e-02	-8.257976e-03	3.630485e-02	5.893672e-02	2.205475e-02	8.477814e-01	2.012505e-02	-1.005524e+00	-3.118711e-01	9.418783e-01	6.034511e-01	3.465402e-03	-4.095000e-02	-1.061036e+00	6.247972e-01	5.019517e-01	6.311805e-01	7.074601e-01	8.281514e-01	8.576227e-01	9.191082e-01	9.294751e-01	9.474647e-01	9.603273e-01	9.672315e-01	9.950513e-01	5.020944e-01	5.212737e-01	5.522322e-01	5.747723e-01	5.833391e-01	6.116740e-01	6.263141e-01	6.380876e-01	6.491813e-01	6.805202e-01	7.024516e-01
    12	2.092099e-01	3.333741e-01	9.378323e-02	5.422240e-02	4.571168e-05	5.549920e-02	3.019271e-05	5.090560e-02	3.457281e-05	4.126357e-01	5.098000e-02	3.543104e-05	3.749333e-02	2.770230e-05	2.704000e-02	1.862047e-05	5.980245e-02	1.407770e-02	4.476571e-02	1.279915e-02	3.368490e-02	1.286301e-02	-2.336946e-02	2.768199e-02	-1.327547e-02	3.904252e-02	2.520357e-03	3.407739e-02	8.686997e-01	8.487888e-03	-3.376254e-01	-1.192019e+00	9.485960e-01	6.014687e-01	3.060028e-03	2.096297e-01	-9.239947e-01	5.819569e-01	6.754385e-01	7.471821e-01	7.867095e-01	8.176594e-01	8.442984e-01	8.690131e-01	9.166427e-01	9.446093e-01	9.639143e-01	9.710365e-01	9.905116e-01	5.118263e-01	5.308209e-01	5.549587e-01	5.683505e-01	5.839239e-01	5.952528e-01	6.089021e-01	6.324893e-01	6.580895e-01	6.720476e-01	7.173452e-01
    14	2.650620e-01	2.698999e-01	8.164300e-02	5.941440e-02	3.262447e-05	5.135520e-02	2.749543e-05	5.230240e-02	3.400616e-05	4.233290e-01	5.197333e-02	3.135715e-05	4.044000e-02	2.729739e-05	2.652000e-02	1.348120e-05	6.066776e-02	1.438127e-02	4.800327e-02	1.343574e-02	3.363429e-02	1.276357e-02	-3.498480e-03	1.739583e-02	-6.598191e-03	2.657046e-02	-2.990146e-02	3.262424e-02	2.000949e-01	2.202503e-02	-2.817690e-01	2.280106e-01	2.028042e-01	6.148739e-01	4.630583e-03	7.747026e-01	-3.957874e-01	5.680803e-01	-1.850753e-01	4.481020e-02	1.024228e-01	1.327158e-01	1.838738e-01	2.043421e-01	2.246007e-01	2.729506e-01	3.130942e-01	3.766573e-01	5.107776e-01	5.314449e-01	5.452541e-01	5.577972e-01	5.660973e-01	5.764938e-01	6.099553e-01	6.151339e-01	6.479333e-01	6.755731e-01	6.993959e-01	7.831195e-01
    16	1.383305e-01	1.482822e-01	7.462425e-02	4.900000e-02	2.558974e-05	4.149280e-02	3.303561e-05	5.242240e-02	3.293988e-05	1.711264e-01	5.358667e-02	2.917975e-05	4.032000e-02	3.498087e-05	2.495333e-02	1.520852e-05	6.075102e-02	1.402790e-02	4.694857e-02	1.300560e-02	3.117878e-02	1.133222e-02	4.133298e-02	2.622096e-02	1.850049e-02	1.776634e-02	-8.378279e-03	3.481066e-02	4.329741e-01	2.448601e-02	1.262779e+00	1.795942e+00	3.638573e-01	9.556593e-01	1.879945e-02	5.885521e-01	-9.645285e-01	8.638652e-01	2.267105e-01	2.737345e-01	3.135180e-01	3.453025e-01	3.715251e-01	3.987674e-01	4.479132e-01	4.881740e-01	5.129991e-01	5.812066e-01	9.282346e-01	7.643032e-01	8.257545e-01	8.326965e-01	8.580716e-01	8.815692e-01	9.190089e-01	9.588080e-01	1.019550e+00	1.088255e+00	1.166575e+00	1.248910e+00
    18	2.654479e-01	2.727209e-01	9.098659e-02	6.065920e-02	2.733399e-05	5.305600e-02	2.677731e-05	5.077760e-02	3.054501e-05	3.887348e-01	4.998000e-02	2.621365e-05	3.873333e-02	2.621628e-05	3.011333e-02	2.135835e-05	5.801796e-02	1.418824e-02	4.574694e-02	1.348377e-02	3.708735e-02	1.274613e-02	1.271950e-02	1.464412e-02	1.370450e-02	1.785183e-02	-9.508716e-03	3.405378e-02	2.010750e-01	3.142814e-02	2.133873e-02	-1.117538e+00	1.454835e-01	5.916035e-01	2.289030e-03	-2.560474e-01	-2.390668e-01	5.895375e-01	-1.230088e-01	6.123576e-03	3.949981e-02	7.623832e-02	1.596090e-01	1.734672e-01	2.439269e-01	3.152174e-01	3.762575e-01	4.223300e-01	5.095191e-01	4.841288e-01	5.304197e-01	5.596518e-01	5.807635e-01	5.870641e-01	5.909653e-01	5.933740e-01	6.116410e-01	6.231141e-01	6.598210e-01	6.799636e-01
    20	1.037387e-01	2.565001e-02	9.423753e-02	5.177440e-02	2.984806e-05	4.070560e-02	2.460550e-05	5.170880e-02	2.792789e-05	2.990806e-02	4.991333e-02	3.254765e-05	3.958000e-02	2.166247e-05	3.838667e-02	3.477307e-05	5.919673e-02	1.381171e-02	4.701061e-02	1.282842e-02	4.528163e-02	1.330813e-02	-4.330079e-02	3.094525e-02	-7.432104e-03	2.529716e-02	1.240310e-02	2.696675e-02	-2.527163e-02	3.897412e-02	1.097759e-01	-6.388630e-01	-1.022370e-02	1.119239e+00	4.096860e-01	1.643850e-01	-9.596648e-01	1.158852e+00	-4.337329e-01	-2.553948e-01	-1.990109e-01	-1.391769e-01	-7.108759e-02	-2.893286e-02	1.248906e-02	8.270588e-02	1.091066e-01	2.382162e-01	3.528195e-01	3.682407e-02	2.936577e-01	5.263302e-01	7.761366e-01	9.766693e-01	1.143268e+00	1.219864e+00	1.349779e+00	1.600958e+00	2.073196e+00	2.273468e+00
