     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	1.993851e-01	2.336939e-01	7.476839e-02	5.166880e-02	2.778596e-05	4.757280e-02	2.263291e-05	5.166080e-02	2.628540e-05	3.245703e-01	5.070667e-02	3.081668e-05	4.123333e-02	2.852731e-05	2.514000e-02	1.462247e-05	5.888327e-02	1.417399e-02	4.871184e-02	1.364629e-02	3.067918e-02	9.956872e-03	-1.081351e-02	3.607866e-02	1.132860e-02	3.496790e-02	-9.153318e-03	3.545782e-02	5.019800e-01	2.423175e-02	-3.755699e-01	-9.284191e-01	5.251221e-01	7.383550e-01	9.088301e-03	3.790722e-01	-3.147393e-01	6.831662e-01	1.656486e-01	2.911760e-01	3.214860e-01	4.517232e-01	4.862933e-01	5.148885e-01	5.464186e-01	5.790894e-01	6.597675e-01	6.887981e-01	7.292046e-01	5.443861e-01	6.478409e-01	6.707258e-01	6.790089e-01	6.920188e-01	7.228453e-01	7.590944e-01	7.840358e-01	8.226278e-01	8.469730e-01	9.643860e-01
     4	3.041707e-01	3.259371e-01	8.755989e-02	5.257280e-02	2.291817e-05	4.444960e-02	2.779273e-05	5.027680e-02	3.387037e-05	7.417625e-01	4.998667e-02	4.571220e-05	3.824000e-02	2.121980e-05	1.563333e-02	9.865106e-06	5.844735e-02	1.420695e-02	4.493061e-02	1.327970e-02	1.917551e-02	6.869249e-03	-8.771195e-03	3.426137e-02	2.783430e-02	2.686137e-02	-2.213708e-02	6.073789e-02	2.692585e-01	1.236035e-02	1.229237e-01	-8.329016e-01	2.269080e-01	6.867897e-01	1.416846e-03	-7.974740e-02	-4.619040e-01	6.818237e-01	5.772774e-02	1.460296e-01	1.835343e-01	2.109983e-01	2.219997e-01	2.534182e-01	2.793066e-01	3.470261e-01	3.819604e-01	4.003464e-01	5.050436e-01	6.019941e-01	6.489060e-01	6.560004e-01	6.692275e-01	6.803833e-01	6.866929e-01	6.891912e-01	7.009972e-01	7.197172e-01	7.310909e-01	7.570419e-01
     6	1.578365e-01	1.733395e-01	7.437698e-02	4.777760e-02	2.516681e-05	4.252320e-02	3.056076e-05	4.798080e-02	3.281053e-05	2.070160e-01	4.801333e-02	3.250818e-05	3.772000e-02	3.265043e-05	2.569333e-02	1.580531e-05	5.673633e-02	1.390289e-02	4.515755e-02	1.330126e-02	3.181061e-02	1.104322e-02	-3.355299e-02	1.581438e-02	6.146281e-03	2.142666e-02	-9.238349e-04	4.773787e-02	4.571208e-01	3.177045e-02	1.399267e-01	-3.825726e-01	4.735399e-01	7.994369e-01	1.563266e-02	1.087723e+00	1.116596e+00	7.329894e-01	8.838287e-02	2.501126e-01	2.808697e-01	3.754013e-01	4.192289e-01	4.456457e-01	5.055451e-01	5.371262e-01	5.899220e-01	6.710543e-01	8.710211e-01	6.323190e-01	6.741602e-01	7.102178e-01	7.335129e-01	7.429958e-01	7.509625e-01	8.116668e-01	8.459453e-01	8.994916e-01	9.210404e-01	1.178283e+00
     8	4.294719e-02	9.706580e-02	8.907103e-02	5.132800e-02	3.709256e-05	4.975840e-02	3.596557e-05	5.170720e-02	3.213689e-05	3.634917e-02	5.038000e-02	4.019625e-05	4.036000e-02	2.087331e-05	4.515333e-02	3.687942e-05	5.947918e-02	1.415585e-02	4.663184e-02	1.294538e-02	5.336000e-02	1.551100e-02	-3.700145e-02	2.003897e-02	5.300749e-02	2.390097e-02	1.199400e-02	2.199519e-02	7.034688e-01	3.403827e-02	-1.524072e-01	-8.632869e-01	6.768472e-01	1.197487e+00	1.929906e-01	1.532082e+00	3.365951e+00	1.023688e+00	3.428405e-01	4.358251e-01	5.918072e-01	6.444965e-01	6.681164e-01	6.961605e-01	7.118181e-01	7.883533e-01	8.938800e-01	9.509614e-01	9.947854e-01	6.212386e-01	7.506942e-01	8.986861e-01	9.627965e-01	1.021837e+00	1.133787e+00	1.230963e+00	1.331934e+00	1.490639e+00	1.595358e+00	2.728997e+00
    10	1.230934e-01	1.594449e-01	7.579348e-02	4.841920e-02	4.090732e-05	4.144640e-02	3.184368e-05	5.033600e-02	4.151833e-05	1.577849e-01	5.199333e-02	4.641467e-05	3.763333e-02	2.821293e-05	2.772000e-02	1.888455e-05	6.021224e-02	1.470036e-02	4.428735e-02	1.231998e-02	3.324082e-02	9.820732e-03	1.415401e-02	1.486869e-02	-7.373000e-04	3.563497e-02	-1.561886e-02	6.012932e-02	4.827886e-01	1.589518e-02	-7.797655e-01	8.358396e-01	5.029691e-01	9.499722e-01	3.797925e-02	1.180921e+00	1.766818e+00	9.704693e-01	1.295585e-01	3.275600e-01	4.186668e-01	4.650165e-01	4.855501e-01	5.058072e-01	5.113938e-01	5.221191e-01	5.564709e-01	6.235433e-01	7.211342e-01	6.837614e-01	7.603474e-01	7.877033e-01	8.216407e-01	9.098654e-01	9.484995e-01	9.742011e-01	1.002691e+00	1.055059e+00	1.108306e+00	1.559501e+00
    12	3.164073e-02	9.621570e-02	9.028262e-02	5.072800e-02	3.208295e-05	4.980960e-02	4.076978e-05	5.078080e-02	4.137655e-05	2.937411e-02	4.988667e-02	2.985333e-05	3.829333e-02	3.189360e-05	4.634667e-02	3.589280e-05	5.799837e-02	1.408729e-02	4.631510e-02	1.262948e-02	5.610939e-02	1.552571e-02	6.868596e-03	2.447621e-02	-3.292442e-02	2.904620e-02	-2.514040e-02	3.126380e-02	7.505379e-01	1.851140e-02	-2.093978e-01	-4.753970e-01	7.553454e-01	1.107211e+00	1.313997e-01	-3.339641e-02	4.161299e-02	1.163983e+00	4.265359e-01	5.987109e-01	6.281384e-01	6.959442e-01	7.325510e-01	7.494004e-01	7.803054e-01	8.087968e-01	8.613846e-01	9.437492e-01	9.753262e-01	2.722742e-01	6.608624e-01	8.630477e-01	9.335968e-01	1.091973e+00	1.127973e+00	1.185185e+00	1.237287e+00	1.321234e+00	1.506264e+00	1.922604e+00
    14	1.905375e-01	1.320066e-01	8.178388e-02	4.793440e-02	3.325691e-05	3.934400e-02	2.554333e-05	4.990880e-02	3.745802e-05	2.090534e-01	4.802000e-02	3.085579e-05	4.029333e-02	2.923808e-05	2.331333e-02	1.410885e-05	5.656653e-02	1.382573e-02	4.875102e-02	1.351766e-02	2.890776e-02	1.064637e-02	-1.402719e-02	3.101471e-02	-5.351641e-02	3.067608e-02	-7.342144e-03	4.231395e-02	1.177499e-01	1.096311e-02	3.246640e-02	-5.546865e-01	1.112594e-01	9.058195e-01	1.207647e-02	5.861920e-01	-1.655513e-01	8.895708e-01	-9.815591e-02	-2.719750e-02	5.018640e-02	7.351298e-02	9.350882e-02	1.203176e-01	1.294158e-01	1.604159e-01	1.961831e-01	2.573894e-01	3.269530e-01	7.427916e-01	7.642513e-01	8.325879e-01	8.658111e-01	8.820419e-01	8.953163e-01	9.026656e-01	9.231094e-01	9.775531e-01	1.038769e+00	1.165038e+00
    16	4.828384e-01	5.182383e-01	7.132798e-02	7.088960e-02	3.292529e-05	6.366720e-02	2.183458e-05	4.947520e-02	2.895171e-05	1.976364e+00	5.026667e-02	3.089855e-05	3.860667e-02	1.868758e-05	1.377333e-02	8.256143e-06	5.885714e-02	1.406889e-02	4.651429e-02	1.374967e-02	1.699265e-02	6.163539e-03	-1.398058e-02	1.940632e-02	-1.818182e-02	3.169440e-02	-2.632590e-02	9.872430e-02	2.203481e-02	2.355706e-02	1.449486e-01	-3.876381e-01	1.540628e-02	3.759303e-01	1.738956e-04	1.847719e-01	-7.052505e-01	3.817572e-01	-2.564831e-01	-1.701813e-01	-9.352056e-02	-4.466279e-02	-1.041711e-02	1.620206e-02	4.675794e-02	1.029100e-01	1.358819e-01	2.025106e-01	3.818494e-01	3.534983e-01	3.596075e-01	3.649932e-01	3.671561e-01	3.710397e-01	3.769982e-01	3.792364e-01	3.850789e-01	3.870975e-01	3.906595e-01	4.066491e-01
    18	2.331227e-01	2.606173e-01	8.397180e-02	4.683840e-02	3.006198e-05	3.873760e-02	2.131245e-05	5.066080e-02	3.730143e-05	5.492840e-01	5.152000e-02	3.798288e-05	3.807333e-02	2.293106e-05	1.330667e-02	8.507648e-06	5.965714e-02	1.419619e-02	4.439020e-02	1.257106e-02	1.664653e-02	6.616021e-03	-3.065134e-03	2.218991e-02	2.501011e-02	2.400080e-02	3.923107e-04	7.063457e-02	3.952320e-01	1.181805e-02	-4.253262e-01	-8.663761e-01	4.501686e-01	8.977836e-01	5.958715e-03	2.748767e-01	-1.077372e+00	8.282484e-01	1.625347e-01	2.448346e-01	2.795235e-01	3.645257e-01	3.955623e-01	4.212295e-01	4.413845e-01	4.637280e-01	4.873780e-01	5.029911e-01	5.919727e-01	7.921199e-01	8.062357e-01	8.168844e-01	8.394575e-01	8.754429e-01	8.996652e-01	9.234509e-01	9.509119e-01	9.659911e-01	9.785062e-01	1.050127e+00
    20	3.724318e-02	6.107356e-02	7.729960e-02	5.139840e-02	3.063429e-05	4.771040e-02	3.272850e-05	5.036320e-02	3.151050e-05	2.065749e-02	5.033333e-02	3.085842e-05	3.942667e-02	2.811166e-05	4.674000e-02	2.986528e-05	5.810122e-02	1.392247e-02	4.665796e-02	1.334782e-02	5.512653e-02	1.550981e-02	1.551128e-02	2.113109e-02	5.528728e-03	4.011701e-02	1.463053e-02	2.705773e-02	6.465301e-01	5.442081e-02	-1.832138e-01	-1.181127e+00	6.511213e-01	1.342041e+00	3.329258e-01	1.845950e+00	2.837226e+00	1.103992e+00	2.702352e-01	2.911723e-01	3.901212e-01	5.566764e-01	6.107062e-01	6.323863e-01	7.505930e-01	7.846138e-01	8.354958e-01	9.681591e-01	9.950393e-01	7.722513e-01	8.691089e-01	9.626562e-01	1.057996e+00	1.116193e+00	1.173927e+00	1.304525e+00	1.372690e+00	1.423188e+00	1.889554e+00	3.090118e+00
