     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	2.887303e-02	4.495737e-02	8.914009e-02	4.741120e-02	2.871045e-05	4.253440e-02	3.195755e-05	4.949440e-02	2.852601e-05	-1.865980e-03	4.884667e-02	3.239781e-05	3.760667e-02	3.036651e-05	4.220000e-02	2.403344e-05	5.654041e-02	1.414998e-02	4.558204e-02	1.306256e-02	4.943510e-02	1.407313e-02	1.380266e-02	4.476535e-02	-3.374046e-02	2.712586e-02	1.446547e-02	2.098892e-02	5.505433e-01	5.043455e-02	3.351765e-02	-1.070540e+00	4.179532e-01	2.128570e+00	3.415746e-01	-2.148226e-01	-9.607876e-01	2.264089e+00	1.041323e-01	2.848088e-01	3.445326e-01	4.105174e-01	4.613273e-01	5.529200e-01	6.258873e-01	6.775642e-01	7.298114e-01	8.767460e-01	9.358484e-01	1.014323e+00	1.432312e+00	1.525221e+00	1.898655e+00	2.009078e+00	2.166380e+00	2.331866e+00	2.430599e+00	2.682714e+00	2.854796e+00	3.139470e+00
     4	7.817161e-02	9.712194e-03	7.603108e-02	5.037760e-02	5.622898e-05	4.005600e-02	2.525487e-05	4.970400e-02	4.754846e-05	1.714861e-02	4.914667e-02	5.441320e-05	3.899333e-02	2.527086e-05	4.003333e-02	2.452062e-05	5.708898e-02	1.383789e-02	4.642612e-02	1.309441e-02	4.703184e-02	1.297126e-02	6.463237e-03	2.299985e-02	-2.883669e-03	2.807233e-02	2.534106e-02	3.072944e-02	-5.246229e-02	5.679166e-02	3.698510e-01	3.344304e-01	-8.634660e-02	1.170967e+00	6.750854e-01	7.489137e-01	-2.831009e-01	1.130588e+00	-5.327137e-01	-2.681754e-01	-2.202951e-01	-1.731621e-01	-1.248626e-01	-4.388359e-02	-1.910115e-02	1.639498e-02	1.018533e-01	2.464152e-01	5.736824e-01	1.871381e-01	2.334453e-01	3.602631e-01	6.850892e-01	9.233154e-01	1.115173e+00	1.279165e+00	1.532117e+00	1.671832e+00	2.314136e+00	2.963529e+00
     6	8.462245e-02	1.837391e-02	8.732916e-02	5.247520e-02	3.641966e-05	4.092160e-02	3.103070e-05	5.067680e-02	4.634409e-05	1.899773e-02	5.091333e-02	4.333695e-05	3.823333e-02	3.395206e-05	4.118667e-02	2.682123e-05	5.847184e-02	1.425741e-02	4.658776e-02	1.291111e-02	4.971592e-02	1.434044e-02	3.953761e-02	2.768097e-02	-4.233398e-02	3.033516e-02	-1.858724e-02	2.315841e-02	-4.593238e-02	2.865348e-02	-3.957754e-01	-8.821172e-01	-1.050467e-01	1.157692e+00	4.660433e-01	8.552989e-01	-2.304810e-01	8.191465e-01	-4.168604e-01	-2.484401e-01	-1.725027e-01	-1.378918e-01	-1.012866e-01	-3.894807e-02	6.209160e-03	9.413599e-02	1.305747e-01	1.573452e-01	1.631960e-01	2.495450e-01	5.182261e-01	5.672006e-01	7.472138e-01	8.636269e-01	1.009853e+00	1.203507e+00	1.292738e+00	1.612901e+00	2.270866e+00	2.674451e+00
     8	1.540076e-02	7.277406e-02	7.045517e-02	5.192800e-02	3.601244e-05	4.946560e-02	3.459857e-05	5.130080e-02	3.479078e-05	1.822968e-02	5.262000e-02	3.483171e-05	3.940000e-02	2.171237e-05	4.873333e-02	3.340022e-05	6.134204e-02	1.473129e-02	4.613714e-02	1.361393e-02	5.767673e-02	1.494429e-02	-4.205259e-03	1.780567e-02	2.724796e-02	2.976554e-02	-1.947519e-02	2.164368e-02	8.118915e-01	1.688469e-02	-5.676655e-01	-7.469039e-01	8.891213e-01	1.323144e+00	5.191567e-01	6.169789e-01	-2.936524e-01	1.070432e+00	5.119621e-01	6.535497e-01	6.840159e-01	7.633073e-01	7.879536e-01	8.551525e-01	8.691379e-01	9.014961e-01	9.162467e-01	9.663951e-01	9.798224e-01	8.620870e-02	6.226933e-01	8.079239e-01	9.507763e-01	1.098549e+00	1.169879e+00	1.266241e+00	1.601997e+00	1.879012e+00	2.415969e+00	2.847786e+00
    10	5.256396e-02	2.646535e-02	8.646889e-02	4.996000e-02	3.015385e-05	4.104160e-02	2.300788e-05	4.971520e-02	2.740273e-05	3.933464e-03	5.022667e-02	3.590163e-05	3.664667e-02	2.168076e-05	4.193333e-02	1.847715e-05	5.939592e-02	1.452159e-02	4.366367e-02	1.213750e-02	4.897796e-02	1.312723e-02	-2.363936e-02	2.088131e-02	-1.136704e-02	3.530348e-02	8.533618e-03	2.202731e-02	2.459454e-01	5.622508e-02	1.046269e-01	2.283022e-01	2.725929e-01	1.973389e+00	4.864536e-01	-8.092216e-01	2.385278e-01	2.437650e+00	-2.823246e-01	2.320656e-02	8.594656e-02	1.396014e-01	2.071283e-01	2.618641e-01	2.914233e-01	3.225303e-01	3.815783e-01	4.873202e-01	7.639142e-01	4.120701e-02	1.178056e+00	1.526550e+00	1.694505e+00	1.800969e+00	2.133185e+00	2.311201e+00	2.433794e+00	2.526442e+00	2.787748e+00	2.871953e+00
    12	6.462883e-02	6.188104e-03	7.731656e-02	5.072480e-02	3.643376e-05	3.960320e-02	2.677178e-05	5.100960e-02	3.215696e-05	5.804574e-03	5.256000e-02	3.636763e-05	3.818667e-02	2.371755e-05	4.016667e-02	3.167113e-05	6.031184e-02	1.443793e-02	4.470531e-02	1.317890e-02	4.655020e-02	1.272129e-02	2.506700e-02	2.290940e-02	3.009276e-02	2.196910e-02	2.384961e-02	2.838435e-02	9.847359e-02	3.387273e-02	-2.014939e-01	-5.995582e-01	5.820293e-02	1.709761e+00	4.362799e-01	4.706586e-02	-1.148220e+00	1.785676e+00	-3.162855e-01	-6.786552e-02	-5.974913e-02	-2.867906e-03	5.752827e-02	9.133236e-02	1.225653e-01	2.139959e-01	2.545568e-01	3.558318e-01	3.871255e-01	6.150340e-01	8.766669e-01	1.100566e+00	1.290873e+00	1.483729e+00	1.772031e+00	1.842422e+00	2.044290e+00	2.359723e+00	2.584183e+00	2.915476e+00
    14	1.740678e-02	3.505910e-02	7.581212e-02	4.867200e-02	3.373359e-05	4.471680e-02	2.474499e-05	4.977920e-02	3.858258e-05	-4.129947e-03	4.940000e-02	3.846154e-05	3.912000e-02	2.027318e-05	4.485333e-02	2.565066e-05	5.797714e-02	1.463122e-02	4.741388e-02	1.357776e-02	5.317061e-02	1.488707e-02	2.365464e-03	2.260204e-02	-3.092180e-02	2.418068e-02	1.449320e-02	3.584338e-02	5.852333e-01	3.927590e-02	1.306359e-01	-1.031328e+00	4.949470e-01	2.132445e+00	4.104248e-01	-1.260186e-01	-1.176319e+00	1.900184e+00	2.215584e-01	3.498987e-01	4.083959e-01	4.625633e-01	5.182552e-01	5.618402e-01	6.417307e-01	7.088135e-01	7.659471e-01	8.297403e-01	9.650846e-01	9.350331e-01	1.337067e+00	1.607398e+00	1.795178e+00	1.845313e+00	2.196471e+00	2.296844e+00	2.644183e+00	2.734694e+00	2.965533e+00	3.124059e+00
    16	6.409477e-02	4.867549e-03	7.721889e-02	5.059200e-02	2.945987e-05	4.093760e-02	2.180860e-05	5.112960e-02	3.009375e-05	4.784367e-03	5.066000e-02	2.690074e-05	4.005333e-02	2.500718e-05	4.098000e-02	2.101632e-05	5.996082e-02	1.431615e-02	4.632816e-02	1.242339e-02	4.845714e-02	1.339090e-02	-2.733758e-02	2.605254e-02	3.298562e-02	2.811041e-02	-1.037736e-02	2.599554e-02	9.243695e-02	4.772491e-02	2.363267e-01	-1.094311e+00	-3.889307e-02	1.578432e+00	7.275888e-01	1.783772e-01	-1.309030e+00	9.591794e-01	-2.944019e-01	-1.410978e-01	-8.902751e-02	-6.862675e-02	-3.282482e-03	9.693256e-02	1.383833e-01	1.691635e-01	2.912666e-01	4.143757e-01	4.748314e-01	2.378976e-01	5.496496e-01	7.283250e-01	1.035369e+00	1.120683e+00	1.625686e+00	1.807937e+00	2.087211e+00	2.452278e+00	2.723475e+00	3.095221e+00
    18	5.558996e-02	1.553910e-02	8.320180e-02	5.190240e-02	3.824847e-05	4.116800e-02	2.525538e-05	5.050080e-02	3.616066e-05	3.403116e-03	5.182667e-02	4.682604e-05	3.707333e-02	2.745280e-05	4.341333e-02	2.707273e-05	6.036571e-02	1.434061e-02	4.369469e-02	1.301228e-02	5.061388e-02	1.410167e-02	6.058311e-03	3.485163e-02	2.047603e-02	3.579111e-02	3.425696e-02	2.642449e-02	1.215058e-01	5.173347e-02	-1.686651e-01	-7.442279e-01	1.205805e-01	1.632529e+00	4.883298e-01	2.139070e-01	-9.821206e-01	1.421746e+00	-3.747288e-01	-1.523119e-01	-6.907946e-02	1.196371e-02	7.000815e-02	1.257313e-01	1.699152e-01	2.430937e-01	3.193639e-01	4.069657e-01	5.116543e-01	4.418584e-01	7.304922e-01	1.058879e+00	1.260415e+00	1.449819e+00	1.512483e+00	1.645528e+00	2.103623e+00	2.255166e+00	2.540143e+00	2.936000e+00
    20	1.760549e-02	5.300188e-02	9.523994e-02	4.981280e-02	3.086394e-05	4.659520e-02	3.820286e-05	5.002720e-02	3.945599e-05	-3.853395e-03	4.892000e-02	2.425445e-05	3.804667e-02	3.235233e-05	4.782000e-02	3.149258e-05	5.711510e-02	1.412689e-02	4.544653e-02	1.288413e-02	5.550367e-02	1.440539e-02	-1.486436e-03	2.074306e-02	-1.745941e-02	4.152894e-02	2.853277e-02	3.391916e-02	6.658528e-01	2.047428e-02	-3.405466e-01	-1.321712e+00	7.572895e-01	2.139447e+00	3.807274e-01	-8.081408e-03	-1.404597e+00	2.604056e+00	4.146681e-01	4.554945e-01	5.083937e-01	5.908876e-01	6.581068e-01	6.890704e-01	7.412210e-01	7.698390e-01	7.837727e-01	8.249863e-01	8.799792e-01	1.206539e+00	1.289400e+00	1.549863e+00	1.685030e+00	1.949648e+00	2.183106e+00	2.328612e+00	2.586637e+00	2.744856e+00	2.874981e+00	3.119749e+00
