     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	3.999563e-02	9.496327e-03	7.924672e-02	5.020960e-02	3.983581e-05	4.333440e-02	3.450819e-05	5.157280e-02	3.402073e-05	-7.626476e-03	5.040667e-02	3.181400e-05	4.065333e-02	2.507006e-05	4.430667e-02	4.207955e-05	5.834612e-02	1.419403e-02	4.840163e-02	1.310713e-02	5.169959e-02	1.366266e-02	1.141674e-02	1.690818e-02	-2.475882e-02	4.097804e-02	1.275816e-02	2.994559e-02	3.082835e-01	3.804612e-02	-1.536882e-01	-4.553549e-01	3.339343e-01	2.215487e+00	5.414044e-01	-3.061571e-01	-1.418815e+00	2.854145e+00	-9.181007e-02	4.254899e-02	1.686107e-01	2.592816e-01	2.802610e-01	2.955085e-01	3.785650e-01	3.865399e-01	4.076270e-01	5.816979e-01	6.757517e-01	8.971320e-01	1.194093e+00	1.465623e+00	1.739591e+00	2.041333e+00	2.305641e+00	2.611301e+00	2.830848e+00	2.957179e+00	3.057693e+00	3.116989e+00
     4	1.960266e-02	2.065105e-02	8.164725e-02	4.919200e-02	2.629962e-05	4.334560e-02	3.745729e-05	5.108160e-02	3.587634e-05	-1.491417e-02	5.050000e-02	3.102676e-05	3.952667e-02	2.791567e-05	4.453333e-02	2.665106e-05	5.917061e-02	1.396876e-02	4.702041e-02	1.314082e-02	5.221714e-02	1.356973e-02	-5.904751e-03	2.754134e-02	-1.062500e-02	3.592473e-02	-9.630116e-03	3.666064e-02	4.643740e-01	9.627473e-02	3.803704e-03	-1.405565e+00	2.669570e-01	1.918779e+00	5.070109e-01	-3.540541e-02	-6.991175e-01	1.641933e+00	-7.972231e-02	1.377691e-01	2.064261e-01	2.577011e-01	2.835900e-01	4.133921e-01	5.282502e-01	7.199347e-01	8.152952e-01	8.747948e-01	8.928092e-01	3.493310e-01	1.175605e+00	1.398042e+00	1.521570e+00	1.675203e+00	1.828399e+00	2.181355e+00	2.234771e+00	2.495921e+00	2.988564e+00	3.084528e+00
     6	3.519660e-03	6.655768e-02	7.880361e-02	5.227200e-02	3.980090e-05	5.050400e-02	4.216064e-05	5.198560e-02	4.475781e-05	5.044380e-03	5.257333e-02	4.940263e-05	3.982000e-02	3.319157e-05	5.142000e-02	3.539492e-05	6.072163e-02	1.431374e-02	4.719510e-02	1.336645e-02	5.922939e-02	1.411183e-02	3.979350e-03	2.750840e-02	-1.798872e-03	1.554593e-02	8.600254e-03	2.554834e-02	7.629414e-01	2.290046e-02	-6.674552e-01	-3.345320e-01	8.266404e-01	1.470879e+00	7.349711e-01	2.623883e-01	-1.165158e+00	1.134983e+00	4.153639e-01	5.424429e-01	6.609059e-01	7.264422e-01	7.413863e-01	7.833392e-01	8.212685e-01	8.519505e-01	8.769251e-01	9.142659e-01	9.992411e-01	2.017425e-01	3.122645e-01	8.049116e-01	1.033798e+00	1.141485e+00	1.223426e+00	1.566387e+00	1.836068e+00	2.439837e+00	2.773409e+00	2.902960e+00
     8	6.217754e-02	4.325414e-03	9.753448e-02	5.060480e-02	3.786440e-05	4.243680e-02	3.464704e-05	5.128160e-02	3.854557e-05	-8.128142e-03	4.856667e-02	4.027313e-05	4.063333e-02	2.176477e-05	4.382000e-02	4.433538e-05	5.829551e-02	1.374618e-02	4.706449e-02	1.298003e-02	5.132082e-02	1.351310e-02	-5.942979e-02	2.308168e-02	4.301523e-02	4.742070e-02	2.354139e-03	2.872880e-02	1.730612e-01	6.618207e-02	5.903421e-01	-6.044827e-01	5.463854e-02	1.718291e+00	5.587843e-01	-6.081906e-01	-4.553334e-01	1.592634e+00	-2.409540e-01	-1.033733e-01	-6.369480e-03	2.924911e-02	4.221187e-02	1.414829e-01	1.652147e-01	2.921302e-01	3.255586e-01	5.822776e-01	7.071477e-01	3.606491e-02	7.640010e-01	1.354928e+00	1.396102e+00	1.493113e+00	1.710785e+00	2.019858e+00	2.273751e+00	2.449730e+00	2.556211e+00	2.717338e+00
    10	2.654781e-02	5.180687e-03	7.214360e-02	5.058560e-02	4.327511e-05	4.340800e-02	4.302077e-05	5.063360e-02	3.447291e-05	-1.164477e-02	5.086667e-02	3.352731e-05	3.982000e-02	2.919826e-05	4.629333e-02	5.077654e-05	5.977469e-02	1.434728e-02	4.593306e-02	1.304536e-02	5.292735e-02	1.358341e-02	-1.179941e-02	2.148326e-02	4.905097e-02	3.691896e-02	4.472824e-02	4.135217e-02	3.016303e-01	1.052524e-01	2.015617e-01	-4.556307e-01	2.039441e-01	1.907020e+00	5.559164e-01	-2.726676e-01	-9.829420e-01	2.190366e+00	-3.913407e-01	-7.068475e-02	9.982030e-02	1.283501e-01	1.936444e-01	2.251751e-01	3.366412e-01	4.223969e-01	5.321093e-01	7.810570e-01	9.397099e-01	4.921210e-01	8.805438e-01	1.302456e+00	1.537339e+00	1.740809e+00	2.039784e+00	2.222044e+00	2.294655e+00	2.429615e+00	2.881399e+00	3.097730e+00
    12	4.028944e-02	4.140157e-03	7.607507e-02	5.125920e-02	5.158655e-05	4.376800e-02	3.610474e-05	5.016960e-02	4.248722e-05	-5.510204e-03	5.006000e-02	4.901980e-05	3.958000e-02	2.387652e-05	4.676000e-02	4.031010e-05	5.737306e-02	1.384482e-02	4.620898e-02	1.294562e-02	5.600000e-02	1.413346e-02	2.532654e-02	2.769416e-02	2.183514e-02	3.996372e-02	-4.285714e-02	6.600765e-02	2.339075e-01	1.091166e-01	-2.172421e-01	5.045264e-01	2.020668e-01	1.744509e+00	6.508879e-01	8.381532e-02	-8.177443e-01	1.636909e+00	-6.134168e-01	-1.220579e-01	7.149793e-02	1.283289e-01	1.871486e-01	2.095963e-01	2.668163e-01	3.338662e-01	4.227897e-01	6.170647e-01	9.463796e-01	8.564554e-02	8.812707e-01	9.840066e-01	1.262158e+00	1.529593e+00	1.693504e+00	1.976906e+00	2.171451e+00	2.312997e+00	2.946211e+00	3.136010e+00
    14	3.754831e-02	1.221891e-02	8.497387e-02	4.957440e-02	3.158460e-05	4.308640e-02	3.199252e-05	5.133920e-02	3.090078e-05	-1.110796e-02	4.980667e-02	3.777521e-05	4.043333e-02	2.117614e-05	4.383333e-02	3.281494e-05	5.797061e-02	1.404610e-02	4.792163e-02	1.369381e-02	5.173714e-02	1.383307e-02	5.013096e-03	2.248413e-02	1.703461e-03	2.640560e-02	-4.417937e-04	1.747404e-02	3.373375e-01	3.682365e-02	4.123682e-01	-4.773602e-01	2.848925e-01	2.196596e+00	2.527264e-01	1.078290e-01	-8.782863e-01	2.222877e+00	2.791197e-02	9.437165e-02	2.150047e-01	2.416946e-01	2.657741e-01	3.335073e-01	3.547836e-01	4.061307e-01	4.835076e-01	5.818949e-01	7.762528e-01	1.342091e+00	1.559657e+00	1.667194e+00	2.038975e+00	2.115104e+00	2.214993e+00	2.254339e+00	2.427008e+00	2.581010e+00	2.912560e+00	3.109915e+00
    16	1.406227e-02	2.607877e-02	6.765257e-02	4.884800e-02	4.049128e-05	4.431200e-02	3.536885e-05	4.990880e-02	4.221443e-05	-5.834288e-03	5.010000e-02	4.809030e-05	3.950000e-02	2.614381e-05	4.522667e-02	3.481802e-05	5.911510e-02	1.452612e-02	4.650286e-02	1.280587e-02	5.414857e-02	1.432803e-02	-9.555899e-03	3.268667e-02	7.372819e-03	3.698162e-02	-2.237231e-02	3.043586e-02	5.265168e-01	6.525771e-02	-4.488710e-01	6.429652e-04	5.250271e-01	2.011508e+00	3.999839e-01	-5.684915e-01	-4.600942e-01	2.305585e+00	-1.434058e-01	2.208129e-01	3.323629e-01	4.631926e-01	4.877819e-01	5.176648e-01	5.724246e-01	6.382160e-01	7.464717e-01	8.565219e-01	9.482176e-01	4.547103e-01	1.222353e+00	1.489924e+00	1.703148e+00	1.958945e+00	2.153881e+00	2.233909e+00	2.421740e+00	2.591640e+00	2.678034e+00	2.981211e+00
    18	7.775558e-03	5.270170e-02	8.733230e-02	5.117120e-02	4.196904e-05	4.861440e-02	3.644563e-05	5.165440e-02	5.325216e-05	-4.256902e-03	5.115333e-02	4.436437e-05	3.960000e-02	3.046154e-05	4.994000e-02	3.105324e-05	5.915755e-02	1.425337e-02	4.645878e-02	1.330328e-02	5.925551e-02	1.436226e-02	1.551029e-02	2.269963e-02	1.848468e-02	5.837609e-02	-2.336474e-02	1.687165e-02	7.011734e-01	2.869108e-02	-3.503001e-01	-5.034549e-01	6.765375e-01	2.056887e+00	5.490408e-01	-7.273894e-02	-1.346482e+00	1.614527e+00	2.860781e-01	5.078460e-01	5.459074e-01	6.367283e-01	6.643752e-01	6.965917e-01	7.369682e-01	8.179864e-01	8.378243e-01	9.264034e-01	9.649049e-01	7.505117e-01	1.207065e+00	1.395173e+00	1.598103e+00	1.767234e+00	1.970765e+00	2.372787e+00	2.608383e+00	2.845552e+00	2.980105e+00	3.137357e+00
    20	1.238360e-02	4.226467e-02	7.581697e-02	4.915520e-02	3.411530e-05	4.521120e-02	3.843930e-05	4.965280e-02	3.721419e-05	-2.753522e-03	5.041333e-02	2.921320e-05	3.817333e-02	2.246484e-05	4.628000e-02	3.981431e-05	5.820245e-02	1.390619e-02	4.649469e-02	1.377499e-02	5.366041e-02	1.310591e-02	3.478358e-03	1.643284e-02	-2.549336e-02	3.680340e-02	1.752518e-02	2.024468e-02	6.415298e-01	3.440034e-02	-1.200681e-01	-1.258733e+00	7.420524e-01	1.832684e+00	4.458701e-01	-2.986211e-02	-7.892591e-01	2.060189e+00	2.906840e-01	4.101715e-01	4.484571e-01	5.040319e-01	5.642086e-01	7.081974e-01	7.204377e-01	7.503908e-01	7.759998e-01	8.719173e-01	9.460292e-01	5.647546e-01	9.036124e-01	1.342402e+00	1.461921e+00	1.727837e+00	1.832496e+00	2.074141e+00	2.237909e+00	2.297529e+00	2.596268e+00	3.141095e+00
