     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	2.125679e-01	2.701003e-01	6.867119e-02	5.579840e-02	3.776378e-05	5.175360e-02	3.027893e-05	4.993600e-02	3.092859e-05	3.510101e-01	5.124000e-02	3.508602e-05	3.797333e-02	2.768491e-05	2.801333e-02	2.001989e-05	5.888327e-02	1.440834e-02	4.545959e-02	1.350061e-02	3.588245e-02	1.348841e-02	3.537958e-02	2.807229e-02	-3.088637e-03	2.564631e-02	-3.003003e-02	2.281335e-02	6.218547e-01	3.368482e-02	-5.112184e-01	-6.770511e-01	6.665807e-01	5.912330e-01	4.729644e-03	2.444127e-01	-8.032092e-01	5.508569e-01	2.782786e-01	3.024676e-01	4.984338e-01	5.716686e-01	6.134334e-01	6.448957e-01	6.941888e-01	7.037076e-01	7.675744e-01	8.435455e-01	9.176727e-01	4.668431e-01	5.136484e-01	5.302795e-01	5.424369e-01	5.640676e-01	5.840736e-01	6.096290e-01	6.372171e-01	6.585917e-01	6.669694e-01	7.475282e-01
     4	1.612824e-01	2.417954e-01	7.089052e-02	4.815360e-02	3.110137e-05	4.557920e-02	3.142361e-05	5.021920e-02	3.225476e-05	2.978511e-01	5.090000e-02	3.463211e-05	3.882667e-02	2.782939e-05	2.393333e-02	1.897882e-05	5.920000e-02	1.422768e-02	4.652245e-02	1.348966e-02	2.947918e-02	1.054798e-02	7.684817e-16	2.140020e-02	-9.405159e-03	3.236093e-02	1.218432e-02	5.066230e-02	7.512986e-01	2.047762e-02	-5.590042e-01	-4.587625e-01	7.648106e-01	7.668648e-01	9.632784e-03	-6.769411e-03	-5.899579e-01	7.619004e-01	4.196221e-01	5.540321e-01	6.657964e-01	7.019547e-01	7.231416e-01	7.707493e-01	7.909054e-01	8.362116e-01	8.698171e-01	9.255843e-01	9.549092e-01	5.531270e-01	6.542508e-01	6.713754e-01	7.245260e-01	7.440944e-01	7.661293e-01	7.849426e-01	8.086426e-01	8.490429e-01	8.989232e-01	9.519030e-01
     6	2.141068e-01	1.533141e-01	8.534937e-02	4.776640e-02	2.244214e-05	3.823040e-02	1.975452e-05	5.012160e-02	3.493070e-05	2.661077e-01	4.879333e-02	3.748223e-05	3.972667e-02	2.679460e-05	2.048000e-02	1.553472e-05	5.679020e-02	1.362169e-02	4.695510e-02	1.351930e-02	2.589714e-02	9.247594e-03	-8.624655e-03	2.696328e-02	8.414465e-03	4.452746e-02	-4.413063e-02	3.385709e-02	1.293257e-01	1.175596e-02	-1.281982e-02	-1.329576e+00	5.911572e-02	9.239993e-01	1.269134e-02	-1.785827e-02	-1.408696e+00	8.379338e-01	-4.607202e-02	-1.126615e-02	3.159297e-02	6.382615e-02	8.392904e-02	1.175540e-01	1.788152e-01	1.985417e-01	2.223119e-01	2.749580e-01	3.047396e-01	7.107159e-01	8.104055e-01	8.208037e-01	8.322910e-01	8.624071e-01	9.095929e-01	9.661449e-01	1.019155e+00	1.047847e+00	1.060809e+00	1.089519e+00
     8	2.100105e-01	2.353577e-01	8.321769e-02	5.551840e-02	3.600647e-05	4.976000e-02	3.258654e-05	5.146720e-02	3.972689e-05	2.997554e-01	5.172667e-02	4.233307e-05	3.938667e-02	2.532825e-05	2.894000e-02	1.819037e-05	6.001796e-02	1.417324e-02	4.674612e-02	1.307284e-02	3.671837e-02	1.370552e-02	-1.033704e-03	3.335781e-02	5.588153e-04	3.079505e-02	-1.965318e-02	4.240595e-02	4.446548e-01	2.242225e-02	5.081659e-01	-5.496953e-01	3.833937e-01	6.805915e-01	7.653306e-03	1.355901e+00	1.565555e+00	6.500145e-01	1.925537e-01	2.916054e-01	3.014936e-01	3.563882e-01	3.940825e-01	4.237379e-01	4.518447e-01	5.193332e-01	5.733940e-01	6.419353e-01	7.980214e-01	5.800681e-01	5.896632e-01	6.172170e-01	6.396325e-01	6.516357e-01	6.587585e-01	6.652213e-01	6.847618e-01	7.307101e-01	7.814689e-01	9.490704e-01
    10	2.007376e-01	2.052332e-01	8.326260e-02	5.283840e-02	3.108763e-05	4.662880e-02	2.929789e-05	4.931360e-02	3.966111e-05	2.580866e-01	4.900667e-02	3.694979e-05	3.729333e-02	3.126484e-05	2.788000e-02	1.922970e-05	5.628245e-02	1.355695e-02	4.568816e-02	1.349656e-02	3.578612e-02	1.259919e-02	1.496824e-02	3.825261e-02	-4.009434e-02	4.475726e-02	-6.633514e-02	3.355597e-02	3.915936e-01	5.633604e-02	3.631886e-02	-9.516363e-01	3.732992e-01	7.183919e-01	7.181944e-03	2.827666e-01	-6.782624e-01	7.111479e-01	-5.827793e-02	8.919223e-02	1.477542e-01	2.910875e-01	3.508156e-01	3.786535e-01	4.097891e-01	5.274338e-01	5.951935e-01	7.078250e-01	8.382916e-01	5.845464e-01	6.032285e-01	6.576108e-01	6.683329e-01	7.022154e-01	7.125012e-01	7.324594e-01	7.568812e-01	7.738205e-01	8.348235e-01	8.955861e-01
    12	2.137500e-01	2.059445e-01	7.089104e-02	5.401440e-02	3.724498e-05	4.628480e-02	3.229376e-05	4.990560e-02	3.254075e-05	2.969423e-01	5.064667e-02	3.674430e-05	3.943333e-02	2.760424e-05	2.676000e-02	1.744054e-05	5.890939e-02	1.420982e-02	4.627755e-02	1.291017e-02	3.374531e-02	1.307584e-02	-1.036528e-02	2.317560e-02	1.636973e-02	3.148408e-02	6.676666e-03	3.491561e-02	2.027441e-01	3.209732e-02	9.052791e-01	4.827119e-01	1.191315e-01	6.438717e-01	6.582727e-03	3.558788e-01	-3.398314e-01	6.363453e-01	-6.803905e-02	1.433803e-02	8.129762e-02	1.103387e-01	1.160777e-01	1.595827e-01	2.074879e-01	2.926631e-01	3.250472e-01	3.762212e-01	6.958240e-01	5.051790e-01	5.392675e-01	5.711966e-01	6.108715e-01	6.248651e-01	6.331411e-01	6.582019e-01	6.850599e-01	7.090103e-01	7.391932e-01	8.443922e-01
    14	2.251611e-01	2.533903e-01	8.469347e-02	5.430400e-02	3.272154e-05	5.002080e-02	4.492104e-05	5.130400e-02	3.009654e-05	3.558992e-01	5.069333e-02	1.975848e-05	4.030000e-02	2.916054e-05	2.612667e-02	2.184343e-05	5.812245e-02	1.370629e-02	4.705143e-02	1.315814e-02	3.188245e-02	1.049657e-02	3.651685e-02	2.131300e-02	3.254797e-02	2.051943e-02	-1.372388e-02	3.203178e-02	5.155341e-01	1.774264e-02	-2.704909e-01	-7.671379e-01	5.943162e-01	6.788265e-01	6.895480e-03	-3.019596e-02	-6.916145e-01	6.872738e-01	2.293008e-01	3.508099e-01	4.188061e-01	4.521113e-01	4.674692e-01	5.124653e-01	5.833354e-01	5.994647e-01	6.215231e-01	6.615661e-01	7.476374e-01	5.225445e-01	5.653564e-01	6.023414e-01	6.477626e-01	6.746256e-01	6.789464e-01	6.945397e-01	7.146676e-01	7.450365e-01	7.852359e-01	8.411062e-01
    16	1.643529e-01	1.968656e-01	8.563644e-02	4.867200e-02	2.823359e-05	4.249120e-02	2.991378e-05	5.053600e-02	3.669462e-05	2.269983e-01	5.080000e-02	3.688963e-05	3.838667e-02	2.816437e-05	2.395333e-02	2.035233e-05	5.895837e-02	1.417133e-02	4.515755e-02	1.264228e-02	3.137306e-02	1.201788e-02	4.042977e-03	3.067432e-02	2.603131e-03	2.584668e-02	-7.098251e-02	6.129761e-02	4.741040e-01	1.640435e-02	1.253633e-01	-7.707079e-02	4.601117e-01	8.733686e-01	1.004540e-02	5.260435e-01	-9.474378e-01	8.046392e-01	1.893325e-01	3.266202e-01	3.788741e-01	4.182536e-01	4.412417e-01	4.780667e-01	4.906511e-01	5.336107e-01	5.731819e-01	5.965126e-01	7.463225e-01	7.189654e-01	7.815953e-01	7.855951e-01	7.953282e-01	8.111338e-01	8.409510e-01	8.795885e-01	9.383347e-01	9.703449e-01	1.007515e+00	1.096135e+00
    18	1.727959e-01	2.265812e-01	8.474608e-02	5.014880e-02	2.420699e-05	4.792640e-02	2.648816e-05	5.076000e-02	3.597756e-05	2.618162e-01	4.958667e-02	2.715300e-05	3.993333e-02	3.113935e-05	2.731333e-02	2.126604e-05	5.758204e-02	1.365781e-02	4.713796e-02	1.259089e-02	3.336816e-02	1.210853e-02	1.077433e-03	2.033563e-02	-2.847049e-02	2.809497e-02	1.702711e-02	6.586229e-02	6.542733e-01	2.605572e-02	2.077647e-01	-1.144476e+00	5.516840e-01	7.785662e-01	6.665495e-03	6.744622e-01	8.998592e-01	7.888904e-01	3.808198e-01	4.659396e-01	5.046743e-01	5.450834e-01	5.906734e-01	6.233455e-01	7.139345e-01	7.446811e-01	7.851296e-01	8.916174e-01	9.457842e-01	6.179928e-01	6.935271e-01	7.132984e-01	7.304954e-01	7.531942e-01	7.841512e-01	7.971555e-01	8.062146e-01	8.239804e-01	8.702676e-01	1.014565e+00
    20	2.090805e-01	2.552134e-01	9.581076e-02	5.560160e-02	2.338429e-05	5.013600e-02	3.345103e-05	5.310080e-02	2.576386e-05	3.193922e-01	5.247333e-02	3.305949e-05	3.976000e-02	2.080508e-05	2.778000e-02	2.275411e-05	6.157388e-02	1.491980e-02	4.631510e-02	1.316200e-02	3.427429e-02	1.252029e-02	-1.341677e-02	2.110071e-02	3.616751e-02	2.419791e-02	8.002668e-03	6.043959e-02	5.006115e-01	2.177607e-02	5.247244e-01	3.289718e-01	4.946968e-01	7.442600e-01	8.283763e-03	2.791532e-01	-9.339471e-01	7.284303e-01	2.351881e-01	3.635099e-01	3.840524e-01	4.394662e-01	4.749319e-01	5.000557e-01	5.108381e-01	5.458138e-01	5.846774e-01	6.738783e-01	8.835539e-01	5.832784e-01	6.394335e-01	6.508842e-01	6.889339e-01	7.238146e-01	7.272912e-01	7.582694e-01	7.771551e-01	8.160367e-01	8.824511e-01	9.163963e-01
