     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	2.021251e-01	2.557678e-01	9.449263e-02	5.045920e-02	4.167502e-05	4.519840e-02	2.362083e-05	5.106560e-02	4.992678e-05	3.375958e-01	5.064000e-02	3.696696e-05	3.773333e-02	2.518618e-05	2.280000e-02	1.288294e-05	5.911837e-02	1.394728e-02	4.462694e-02	1.257214e-02	2.834449e-02	1.032251e-02	-2.032588e-02	3.258768e-02	3.292603e-03	2.431590e-02	-1.889292e-02	2.243769e-02	5.263082e-01	1.759389e-02	-1.105070e-01	-7.865168e-01	5.614273e-01	8.225831e-01	6.359839e-03	6.919276e-02	-8.467769e-01	7.965261e-01	3.025593e-01	3.174204e-01	4.263371e-01	4.811625e-01	4.966235e-01	5.314788e-01	5.692767e-01	6.130699e-01	6.228578e-01	6.755961e-01	8.014564e-01	6.553392e-01	7.354581e-01	7.591779e-01	7.776707e-01	7.936037e-01	8.125630e-01	8.419010e-01	8.545642e-01	8.941154e-01	9.384118e-01	9.624886e-01
     4	4.962742e-03	7.280479e-02	9.235149e-02	4.997440e-02	3.476216e-05	4.968000e-02	4.008654e-05	5.011840e-02	3.210455e-05	2.738119e-03	4.878000e-02	2.767719e-05	3.876000e-02	1.873819e-05	5.046667e-02	3.713935e-05	5.751347e-02	1.405216e-02	4.624490e-02	1.343780e-02	5.843429e-02	1.449413e-02	-2.236921e-02	2.952618e-02	1.835834e-03	2.274395e-02	1.838451e-02	3.414002e-02	7.685066e-01	4.046128e-02	-1.094332e+00	5.287787e-01	8.964944e-01	1.741921e+00	6.111459e-01	1.890569e-01	-1.110355e+00	1.725345e+00	2.620530e-01	5.892802e-01	6.171760e-01	6.787735e-01	7.655655e-01	8.236048e-01	8.758862e-01	9.123543e-01	9.376952e-01	9.607577e-01	9.875366e-01	5.486990e-01	7.438497e-01	9.349091e-01	1.322085e+00	1.445986e+00	1.774856e+00	1.961765e+00	2.084931e+00	2.437490e+00	2.887596e+00	3.123131e+00
     6	8.501932e-02	6.179957e-02	8.649343e-02	4.969280e-02	2.536381e-05	4.274720e-02	3.774368e-05	5.162080e-02	4.079668e-05	4.273269e-02	5.037333e-02	3.072972e-05	4.041333e-02	3.778176e-05	3.784667e-02	2.488611e-05	5.860571e-02	1.383961e-02	4.752816e-02	1.255351e-02	4.441469e-02	1.349921e-02	-1.560062e-02	1.303197e-02	-4.877881e-03	3.782328e-02	4.175856e-02	3.202436e-02	3.379542e-01	1.951379e-02	-2.867604e-02	1.941396e-02	3.211977e-01	1.390556e+00	2.105037e-01	1.783483e+00	3.603365e+00	1.258987e+00	4.413461e-02	1.482281e-01	2.674500e-01	2.910029e-01	3.056571e-01	3.338665e-01	3.654016e-01	3.938386e-01	4.362266e-01	4.988692e-01	6.700779e-01	8.422184e-01	9.878733e-01	1.118909e+00	1.191331e+00	1.224658e+00	1.281637e+00	1.349626e+00	1.426470e+00	1.585621e+00	1.807343e+00	2.981520e+00
     8	2.338592e-02	6.149319e-02	8.510274e-02	5.109280e-02	3.364522e-05	4.886560e-02	3.294986e-05	5.150400e-02	3.847154e-05	8.714597e-03	5.042000e-02	3.737485e-05	4.066667e-02	3.077815e-05	4.838000e-02	2.734676e-05	5.890449e-02	1.407756e-02	4.797878e-02	1.304722e-02	5.545469e-02	1.390542e-02	-9.091161e-03	2.224183e-02	-1.211420e-02	2.020305e-02	4.210092e-02	2.298803e-02	6.423045e-01	2.616193e-02	2.223340e-01	-7.442056e-01	6.092191e-01	1.495846e+00	3.924274e-01	5.172006e-01	-1.315109e-01	1.531062e+00	3.601797e-01	4.362200e-01	5.196356e-01	5.644427e-01	6.015215e-01	6.283583e-01	6.447633e-01	7.396408e-01	7.776538e-01	8.442282e-01	9.875022e-01	5.004204e-01	7.114383e-01	9.428440e-01	1.143997e+00	1.354980e+00	1.532563e+00	1.602729e+00	1.682365e+00	1.972489e+00	2.185036e+00	3.100382e+00
    10	2.101715e-02	4.768594e-02	7.955183e-02	4.998080e-02	3.693553e-05	4.503520e-02	2.669427e-05	5.065440e-02	2.931947e-05	1.951190e-03	5.168667e-02	3.939982e-05	3.785333e-02	2.252022e-05	4.527333e-02	3.191835e-05	6.035755e-02	1.447694e-02	4.462694e-02	1.280459e-02	5.438857e-02	1.399908e-02	-6.005031e-03	2.194874e-02	1.404844e-02	3.782622e-02	-4.580794e-02	3.550457e-02	6.398561e-01	4.993727e-02	-9.471295e-01	7.866919e-01	7.173439e-01	1.763153e+00	4.927270e-01	1.080090e-01	4.355654e-02	1.465504e+00	-1.648911e-02	4.060480e-01	4.651562e-01	5.556468e-01	6.374566e-01	6.655437e-01	7.184545e-01	7.851699e-01	8.138669e-01	8.913874e-01	9.500434e-01	3.286102e-02	1.195786e+00	1.298005e+00	1.400954e+00	1.508130e+00	1.554029e+00	1.817917e+00	2.065715e+00	2.195268e+00	2.819982e+00	3.119632e+00
    12	1.406307e-02	5.190558e-02	7.751976e-02	5.014400e-02	3.463308e-05	4.713600e-02	2.811769e-05	4.987520e-02	3.117030e-05	2.982456e-03	4.988000e-02	3.490863e-05	3.844667e-02	2.200049e-05	4.810000e-02	3.019064e-05	5.863184e-02	1.424020e-02	4.713143e-02	1.338578e-02	5.583673e-02	1.418756e-02	-1.787703e-02	2.159200e-02	-4.219205e-02	5.058136e-02	1.426901e-02	3.315649e-02	7.056655e-01	3.886218e-02	-5.246049e-01	-4.805719e-01	8.192231e-01	1.994104e+00	5.975649e-01	2.123337e-03	-1.689627e+00	2.759792e+00	2.299424e-01	4.469604e-01	5.654204e-01	6.267771e-01	6.513921e-01	7.332513e-01	8.024328e-01	8.152015e-01	8.761274e-01	9.402876e-01	9.938590e-01	8.509133e-01	1.039391e+00	1.219855e+00	1.443403e+00	1.557584e+00	1.942262e+00	2.407003e+00	2.707347e+00	2.779878e+00	2.924673e+00	3.096546e+00
    14	7.654187e-02	5.017004e-02	8.750078e-02	5.371360e-02	3.119509e-05	4.416800e-02	3.170090e-05	5.255360e-02	3.591419e-05	3.064049e-02	5.292000e-02	3.817418e-05	3.935333e-02	2.966069e-05	4.264667e-02	2.824932e-05	6.195755e-02	1.456888e-02	4.730286e-02	1.332049e-02	5.072653e-02	1.481846e-02	-1.359720e-02	2.483455e-02	-2.657647e-02	2.510472e-02	9.591246e-03	3.631303e-02	2.317238e-01	2.643738e-02	-2.092129e-01	8.925801e-01	2.376610e-01	1.327938e+00	2.099416e-01	1.138617e+00	6.866661e-01	1.095471e+00	-2.098575e-01	7.699601e-02	1.080107e-01	1.642836e-01	1.976814e-01	2.440527e-01	2.597670e-01	3.068403e-01	3.600505e-01	3.891045e-01	6.201079e-01	7.445408e-01	8.897884e-01	9.635636e-01	1.048278e+00	1.144143e+00	1.233999e+00	1.266026e+00	1.464646e+00	1.643488e+00	1.785807e+00	2.513092e+00
    16	9.194880e-02	7.183809e-03	7.685701e-02	5.032960e-02	3.326298e-05	3.918080e-02	2.624450e-05	5.022720e-02	2.946112e-05	2.338602e-02	4.966000e-02	3.512816e-05	3.963333e-02	1.977815e-05	3.794667e-02	2.825802e-05	5.784980e-02	1.359729e-02	4.722122e-02	1.313655e-02	4.534367e-02	1.297231e-02	-1.365958e-02	3.304051e-02	-1.140960e-02	1.424913e-02	-1.447449e-02	3.258678e-02	-4.686977e-02	4.225414e-02	-4.196318e-01	-3.810907e-01	-2.336370e-02	1.158908e+00	5.589786e-01	6.709784e-01	-6.315154e-01	7.980497e-01	-5.525561e-01	-2.757065e-01	-2.091300e-01	-1.464182e-01	-7.567977e-02	-3.508268e-02	5.839894e-03	8.833692e-02	1.267435e-01	1.914770e-01	3.006435e-01	1.637404e-01	3.518875e-01	5.417097e-01	6.285221e-01	8.816043e-01	9.808600e-01	1.164684e+00	1.434229e+00	1.724451e+00	2.367217e+00	2.835705e+00
    18	9.759123e-02	3.807918e-02	9.200996e-02	5.038240e-02	4.166283e-05	3.926560e-02	2.657037e-05	5.144640e-02	4.353919e-05	3.307459e-02	5.134000e-02	5.566328e-05	3.849333e-02	2.931434e-05	3.542000e-02	2.123438e-05	5.920000e-02	1.385516e-02	4.620408e-02	1.259090e-02	4.353796e-02	1.311134e-02	8.108108e-03	3.137555e-02	-4.233216e-02	2.044203e-02	-4.184948e-02	2.105277e-02	4.768080e-02	2.011132e-02	-3.425439e-01	-9.375964e-01	1.090791e-01	1.324426e+00	3.796341e-01	3.472997e-01	6.660652e-01	1.194786e+00	-2.603102e-01	-1.269343e-01	-1.058204e-01	-3.146830e-02	4.716994e-02	7.089696e-02	9.615360e-02	1.406353e-01	1.612378e-01	2.243824e-01	2.629355e-01	3.757554e-02	9.089007e-01	9.581189e-01	1.118811e+00	1.200744e+00	1.228662e+00	1.322937e+00	1.513029e+00	1.611520e+00	2.097063e+00	2.858343e+00
    20	2.567188e-02	8.335053e-02	9.533111e-02	5.132160e-02	3.876660e-05	4.760800e-02	3.921308e-05	5.243360e-02	3.818188e-05	1.374767e-02	5.300667e-02	3.150497e-05	3.848667e-02	2.616370e-05	4.564667e-02	4.372089e-05	6.206041e-02	1.418128e-02	4.521306e-02	1.283558e-02	5.427265e-02	1.422920e-02	-1.836262e-02	2.284827e-02	1.444408e-02	3.465379e-02	-2.298297e-02	2.266492e-02	7.257079e-01	2.064600e-02	2.616434e-01	-1.032761e+00	6.970098e-01	1.478457e+00	1.645148e-01	-5.056182e-02	-1.026893e+00	1.606765e+00	4.786374e-01	5.498429e-01	5.966594e-01	6.442133e-01	6.911621e-01	7.068786e-01	7.402807e-01	7.617940e-01	8.871631e-01	9.373753e-01	9.752683e-01	8.564927e-01	8.752116e-01	1.056668e+00	1.297523e+00	1.407168e+00	1.458661e+00	1.636677e+00	1.718901e+00	1.834734e+00	1.920880e+00	2.301171e+00
