     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	6.131017e-02	1.160508e-01	7.751024e-02	5.150880e-02	3.241058e-05	4.750240e-02	2.881129e-05	5.140160e-02	3.355481e-05	6.522385e-02	5.290667e-02	3.926216e-05	3.849333e-02	2.105347e-05	4.029333e-02	2.614778e-05	6.102367e-02	1.431869e-02	4.565714e-02	1.283323e-02	4.944980e-02	1.561052e-02	7.598256e-03	2.779532e-02	-5.006258e-04	3.160997e-02	-3.215795e-02	1.623807e-02	6.885397e-01	3.758741e-02	-1.965061e-01	-9.427213e-01	6.968166e-01	9.746316e-01	5.144514e-02	5.859592e-01	-7.301462e-01	8.503450e-01	3.335054e-01	4.062127e-01	5.301291e-01	6.381939e-01	6.704559e-01	6.803844e-01	7.210207e-01	7.723870e-01	8.661083e-01	9.481236e-01	9.960617e-01	6.627569e-01	7.176870e-01	7.791152e-01	8.518944e-01	8.684859e-01	9.263060e-01	9.651984e-01	1.109724e+00	1.152823e+00	1.318639e+00	1.489673e+00
     4	1.969311e-01	3.144678e-01	8.762274e-02	4.413760e-02	3.702911e-05	4.201280e-02	2.611843e-05	4.931200e-02	4.758359e-05	5.334258e-01	5.010667e-02	4.418925e-05	3.648000e-02	2.581565e-05	1.439333e-02	8.707648e-06	5.817796e-02	1.437617e-02	4.401633e-02	1.301230e-02	1.824327e-02	6.500994e-03	4.433968e-03	2.033479e-02	-1.780415e-02	3.750660e-02	-6.121353e-02	9.186237e-02	8.201759e-01	6.652202e-03	4.134062e-01	-1.068934e+00	7.830162e-01	8.431650e-01	4.348224e-03	-2.778734e-02	-1.422336e+00	8.713568e-01	6.905015e-01	7.341091e-01	7.593187e-01	7.785839e-01	7.875331e-01	7.914617e-01	8.126520e-01	8.524442e-01	9.077269e-01	9.426108e-01	9.681726e-01	7.455641e-01	7.546517e-01	7.742939e-01	7.945513e-01	8.322031e-01	8.475486e-01	8.684844e-01	8.843817e-01	9.087530e-01	9.279126e-01	9.476504e-01
     6	7.805717e-02	1.369064e-01	8.627613e-02	5.465280e-02	3.662445e-05	5.058880e-02	3.500212e-05	5.187840e-02	3.296275e-05	8.334357e-02	5.293333e-02	4.142698e-05	3.813333e-02	2.184838e-05	4.372000e-02	2.654341e-05	6.217796e-02	1.469234e-02	4.574367e-02	1.296010e-02	5.314612e-02	1.604555e-02	-8.717572e-03	1.800954e-02	-2.484117e-02	2.088109e-02	-8.540182e-03	4.059701e-02	6.746575e-01	3.144421e-02	-3.231314e-01	-4.484103e-01	6.679322e-01	8.826161e-01	1.999638e-02	-9.856242e-02	-6.419948e-01	8.928502e-01	2.553442e-01	4.766058e-01	5.487454e-01	5.886690e-01	6.304910e-01	6.854372e-01	7.123615e-01	7.603370e-01	8.284895e-01	9.040268e-01	9.643040e-01	6.116082e-01	6.712361e-01	7.876011e-01	8.246204e-01	8.517259e-01	8.935319e-01	9.114238e-01	9.571604e-01	9.996956e-01	1.050991e+00	1.179471e+00
     8	1.693496e-02	6.537326e-02	8.633425e-02	4.932320e-02	3.278319e-05	4.655360e-02	3.236611e-05	5.010720e-02	3.745484e-05	5.867867e-03	4.998000e-02	3.254809e-05	3.778000e-02	3.151666e-05	4.610667e-02	3.294511e-05	5.807020e-02	1.444046e-02	4.542204e-02	1.285755e-02	5.369959e-02	1.412500e-02	5.341880e-03	1.604516e-02	-2.329176e-02	3.462000e-02	3.344380e-03	3.078048e-02	7.449379e-01	2.011846e-02	-2.500803e-01	-7.793406e-01	7.739707e-01	1.963619e+00	6.065900e-01	1.636690e-03	-1.331125e+00	1.872177e+00	4.692872e-01	5.436688e-01	6.366451e-01	6.835763e-01	7.448218e-01	7.689316e-01	7.770743e-01	8.120678e-01	8.631386e-01	9.058372e-01	9.919117e-01	6.349629e-01	9.237019e-01	1.220453e+00	1.551008e+00	1.718658e+00	2.014070e+00	2.121793e+00	2.363405e+00	2.824589e+00	3.051176e+00	3.082053e+00
    10	5.783976e-02	1.346035e-02	9.549908e-02	4.933440e-02	3.020691e-05	4.080320e-02	2.823845e-05	4.896000e-02	3.302885e-05	-3.921064e-03	4.782000e-02	3.717819e-05	3.713333e-02	2.259086e-05	4.284667e-02	2.134096e-05	5.638857e-02	1.367108e-02	4.481633e-02	1.237913e-02	5.079837e-02	1.362289e-02	-2.432104e-02	2.236290e-02	-4.604736e-02	5.245698e-02	-7.906409e-03	2.919360e-02	2.044901e-01	6.796780e-02	3.958098e-01	-4.923639e-01	1.126598e-01	1.835033e+00	4.918562e-01	-2.847038e-01	-6.737638e-01	2.282796e+00	-2.543835e-01	-1.063329e-01	-4.821207e-03	5.667840e-02	1.019492e-01	1.547487e-01	2.912458e-01	3.329718e-01	3.839658e-01	5.229599e-01	8.075656e-01	2.097506e-01	9.664919e-01	1.236026e+00	1.471909e+00	1.653570e+00	1.740949e+00	2.149309e+00	2.322542e+00	2.412866e+00	2.601258e+00	3.125151e+00
    12	7.795616e-02	2.584470e-02	8.661444e-02	5.060480e-02	2.434517e-05	4.288480e-02	2.675594e-05	5.152800e-02	2.306051e-05	1.793622e-02	4.940667e-02	2.574042e-05	4.139333e-02	2.826618e-05	4.076000e-02	2.653084e-05	5.744816e-02	1.376844e-02	4.859755e-02	1.305707e-02	4.756082e-02	1.339637e-02	-6.820701e-03	2.493921e-02	5.711214e-03	2.296065e-02	3.281727e-02	2.608275e-02	1.601164e-01	3.324710e-02	-2.103408e-01	-6.181220e-01	1.552028e-01	1.374668e+00	1.380477e-01	2.306309e-01	3.515159e-01	1.491116e+00	-2.658003e-01	-5.743800e-02	2.747971e-03	8.107208e-02	1.130653e-01	1.527568e-01	2.207531e-01	2.514404e-01	3.107005e-01	4.096757e-01	4.572729e-01	5.955530e-01	9.652438e-01	1.093847e+00	1.218418e+00	1.274918e+00	1.392322e+00	1.497417e+00	1.571205e+00	1.627430e+00	1.714070e+00	2.359624e+00
    14	1.056548e-01	1.395570e-01	8.691388e-02	5.155040e-02	2.830555e-05	4.701440e-02	2.768729e-05	5.024160e-02	3.598160e-05	1.055772e-01	5.059333e-02	3.545280e-05	3.790667e-02	2.657989e-05	3.678000e-02	2.181766e-05	5.822694e-02	1.404733e-02	4.553633e-02	1.363837e-02	4.569633e-02	1.396302e-02	1.351503e-02	2.640022e-02	-6.668818e-03	3.101273e-02	-5.216335e-02	1.619931e-02	5.861302e-01	2.813666e-02	-2.146318e-01	-1.003914e+00	6.824652e-01	8.773031e-01	1.475327e-02	1.197883e-02	-4.742203e-01	8.851128e-01	2.469177e-01	3.667946e-01	4.166354e-01	4.896564e-01	5.351416e-01	6.426067e-01	6.515204e-01	6.995861e-01	7.208225e-01	7.784545e-01	8.920645e-01	6.483767e-01	7.264215e-01	7.813054e-01	8.220813e-01	8.679834e-01	8.776302e-01	8.955712e-01	9.195394e-01	9.721173e-01	1.029199e+00	1.114774e+00
    16	5.658051e-02	1.199280e-02	9.393676e-02	4.893600e-02	5.204077e-05	3.899680e-02	3.091025e-05	5.115840e-02	4.647647e-05	-8.493417e-03	5.098000e-02	4.820027e-05	3.774667e-02	2.277173e-05	3.885333e-02	3.427942e-05	6.012408e-02	1.466685e-02	4.603755e-02	1.278582e-02	4.699918e-02	1.376080e-02	-1.922555e-02	2.221174e-02	-5.652883e-02	3.125330e-02	8.337097e-04	3.427311e-02	2.267076e-01	4.184665e-02	-4.099069e-01	-8.381237e-01	3.978081e-01	2.123783e+00	4.884956e-01	-1.004717e+00	4.765447e-01	2.536722e+00	-2.427116e-01	-9.499818e-03	5.946947e-02	1.042762e-01	1.861082e-01	2.240669e-01	3.196753e-01	3.858320e-01	4.294019e-01	4.563042e-01	5.319009e-01	1.328676e-01	1.282701e+00	1.607062e+00	1.827192e+00	2.159897e+00	2.357697e+00	2.452604e+00	2.592610e+00	2.658618e+00	2.815016e+00	3.065064e+00
    18	2.053453e-01	2.617086e-01	9.467334e-02	5.862720e-02	3.676945e-05	5.879520e-02	4.056376e-05	5.047520e-02	3.224978e-05	2.828137e-01	4.764667e-02	3.287139e-05	4.032667e-02	3.224745e-05	3.726667e-02	2.439688e-05	5.617306e-02	1.393580e-02	4.788408e-02	1.328484e-02	4.535184e-02	1.544402e-02	-2.540255e-02	3.961447e-02	2.591292e-03	2.781357e-02	2.627979e-02	2.915872e-02	7.532864e-01	1.939399e-02	-9.625025e-01	7.932831e-01	7.310797e-01	6.065722e-01	4.428218e-03	5.181768e-01	-3.719115e-01	5.713055e-01	3.762169e-01	6.394586e-01	6.835289e-01	6.963930e-01	7.203808e-01	7.722650e-01	8.069206e-01	8.251527e-01	8.638646e-01	9.044181e-01	9.491728e-01	4.849750e-01	5.411077e-01	5.596292e-01	5.669037e-01	5.756583e-01	5.819260e-01	6.185705e-01	6.360099e-01	6.742024e-01	6.921463e-01	7.710819e-01
    20	7.984191e-02	8.964830e-02	9.691215e-02	5.105440e-02	3.451306e-05	4.341760e-02	2.786219e-05	4.909920e-02	3.430425e-05	4.920608e-02	5.024000e-02	2.882515e-05	3.514667e-02	2.809882e-05	4.014667e-02	3.313561e-05	5.867102e-02	1.368252e-02	4.233633e-02	1.217746e-02	4.781224e-02	1.431966e-02	-1.992431e-02	2.207059e-02	-1.851066e-02	3.014268e-02	1.447840e-02	2.436267e-02	3.979860e-01	2.099942e-02	-1.107710e-01	-4.731382e-01	4.147961e-01	1.091715e+00	3.573665e-02	4.051720e-02	-6.575772e-01	1.023536e+00	9.161105e-02	2.107231e-01	2.883991e-01	3.488957e-01	3.807369e-01	4.231265e-01	4.298088e-01	4.444072e-01	5.078859e-01	5.785622e-01	6.983323e-01	6.802876e-01	8.960359e-01	9.309122e-01	1.000717e+00	1.020585e+00	1.082197e+00	1.144984e+00	1.188301e+00	1.273764e+00	1.336073e+00	1.479130e+00
