     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	2.950124e-02	3.268177e-02	8.254775e-02	4.866720e-02	4.886022e-05	4.465920e-02	3.778271e-05	5.044320e-02	3.626961e-05	-2.716533e-03	4.893333e-02	3.996878e-05	4.047333e-02	3.014979e-05	4.416000e-02	4.107799e-05	5.614857e-02	1.339773e-02	4.638694e-02	1.325109e-02	5.168653e-02	1.363727e-02	1.831875e-02	2.136607e-02	6.180487e-02	3.350454e-02	9.413103e-03	3.231646e-02	4.663410e-01	5.798715e-02	-5.059747e-01	-1.456316e-03	5.717240e-01	2.060128e+00	3.567331e-01	-1.821495e-01	-9.075277e-01	2.231408e+00	-1.495421e-01	1.539958e-01	3.132264e-01	3.599833e-01	4.395135e-01	5.220718e-01	5.411114e-01	6.195018e-01	6.356417e-01	6.812510e-01	9.233779e-01	8.771350e-01	1.217507e+00	1.561532e+00	1.714745e+00	1.984910e+00	2.145423e+00	2.253324e+00	2.320816e+00	2.544797e+00	2.768805e+00	3.078511e+00
     4	6.563496e-03	4.832432e-02	6.887528e-02	5.143520e-02	3.669171e-05	4.833600e-02	3.769782e-05	5.004000e-02	3.025641e-05	3.075248e-03	5.123333e-02	3.559086e-05	3.861333e-02	2.297373e-05	5.075333e-02	3.702256e-05	6.004245e-02	1.434010e-02	4.591837e-02	1.309995e-02	5.999184e-02	1.517142e-02	-9.952143e-03	2.623324e-02	-1.223111e-02	1.616950e-02	-4.136617e-03	2.744450e-02	7.695586e-01	2.508198e-02	-7.112645e-02	-1.386312e+00	6.487340e-01	1.847046e+00	5.304696e-01	-9.161141e-02	-9.920544e-01	2.263372e+00	4.707947e-01	6.088132e-01	6.335668e-01	6.467503e-01	6.709505e-01	7.657571e-01	8.498554e-01	8.876656e-01	9.264470e-01	9.764988e-01	9.964750e-01	3.012947e-01	1.004988e+00	1.179768e+00	1.322652e+00	1.581833e+00	1.897122e+00	2.254279e+00	2.298386e+00	2.405903e+00	2.766748e+00	3.078594e+00
     6	8.103555e-02	2.982404e-02	7.647754e-02	4.932160e-02	3.327301e-05	4.082880e-02	2.788250e-05	5.021760e-02	3.222501e-05	2.864175e-02	4.972000e-02	2.592803e-05	3.987333e-02	3.538858e-05	3.786667e-02	2.326644e-05	5.774694e-02	1.379780e-02	4.640653e-02	1.299130e-02	4.577306e-02	1.374078e-02	-2.996890e-03	1.644122e-02	2.427526e-02	2.072222e-02	-1.369668e-02	3.356922e-02	6.794246e-02	5.269638e-02	-1.751371e-01	-8.228430e-01	4.959029e-02	1.344785e+00	3.808176e-01	2.360571e-01	-4.030004e-01	1.370889e+00	-3.760985e-01	-2.755388e-01	-7.903551e-02	-6.223295e-03	1.556745e-02	7.954568e-02	9.933033e-02	1.650833e-01	3.148494e-01	3.289531e-01	4.569446e-01	1.968916e-01	6.135298e-01	8.155026e-01	1.072271e+00	1.216192e+00	1.295908e+00	1.468765e+00	1.659071e+00	1.781453e+00	2.047470e+00	2.755127e+00
     8	4.671442e-02	2.749378e-02	7.343266e-02	5.122560e-02	4.261729e-05	4.406880e-02	3.666353e-05	4.990240e-02	3.840232e-05	1.034597e-02	5.012000e-02	2.811264e-05	3.891333e-02	2.426671e-05	4.510000e-02	3.713378e-05	5.797061e-02	1.407895e-02	4.635102e-02	1.326423e-02	5.412735e-02	1.510711e-02	1.881319e-02	1.915139e-02	-1.486439e-02	1.739575e-02	-1.538322e-02	3.551132e-02	2.597004e-01	5.464918e-02	1.367051e-01	4.769202e-02	2.340206e-01	1.550407e+00	4.200728e-01	6.129263e-01	-1.003885e+00	1.126870e+00	-2.410219e-01	-3.875592e-02	8.456691e-02	1.848759e-01	2.060200e-01	2.363523e-01	3.055219e-01	3.758884e-01	4.193045e-01	5.104651e-01	8.320696e-01	6.823493e-01	9.724267e-01	1.015364e+00	1.102586e+00	1.200525e+00	1.256661e+00	1.588646e+00	1.844061e+00	2.154324e+00	2.554955e+00	2.828845e+00
    10	6.830469e-02	3.024839e-03	8.782791e-02	5.098400e-02	3.425615e-05	4.098720e-02	2.749022e-05	5.202560e-02	3.264998e-05	-3.733876e-04	5.098000e-02	3.421365e-05	4.066667e-02	2.466444e-05	4.110000e-02	3.124749e-05	5.943020e-02	1.408610e-02	4.648980e-02	1.289685e-02	4.809796e-02	1.340322e-02	-5.549298e-03	2.069867e-02	5.527656e-02	1.611375e-02	1.866938e-02	4.423477e-02	1.091895e-01	1.919961e-02	-3.888281e-01	-4.611527e-01	7.553845e-02	1.781968e+00	4.920387e-01	1.000424e-01	-9.265899e-01	1.467156e+00	-2.115381e-01	-3.607596e-02	2.653428e-02	5.896001e-02	6.916470e-02	1.066856e-01	1.133585e-01	2.050864e-01	2.410091e-01	2.804042e-01	3.140748e-01	4.390826e-01	9.126361e-01	1.271527e+00	1.340666e+00	1.518769e+00	1.692367e+00	1.965531e+00	2.148864e+00	2.403899e+00	2.657563e+00	3.096292e+00
    12	1.547342e-01	1.746746e-01	8.820376e-02	5.944320e-02	2.965102e-05	5.239680e-02	2.573653e-05	5.211200e-02	3.156115e-05	1.645516e-01	5.212000e-02	2.565110e-05	3.872667e-02	2.404544e-05	3.968667e-02	2.665066e-05	6.095347e-02	1.430544e-02	4.586449e-02	1.281958e-02	4.991673e-02	1.787847e-02	-1.585686e-02	2.507452e-02	1.274384e-02	3.373343e-02	-1.288677e-02	2.602260e-02	3.461708e-01	3.944296e-02	-1.158328e-01	-1.039926e+00	4.241958e-01	7.156638e-01	8.330951e-03	5.935043e-01	-9.757812e-01	6.629381e-01	-4.110641e-02	1.021755e-01	1.428648e-01	2.347498e-01	2.890607e-01	3.636941e-01	4.132819e-01	4.627479e-01	5.129245e-01	5.834286e-01	6.853339e-01	6.079904e-01	6.154122e-01	6.262826e-01	6.681962e-01	6.801672e-01	6.811637e-01	7.079156e-01	7.613974e-01	8.039934e-01	8.603017e-01	9.066544e-01
    14	-3.710945e-04	8.255924e-02	7.803572e-02	5.003200e-02	3.231628e-05	5.085280e-02	3.023471e-05	5.073440e-02	3.084922e-05	1.233507e-02	4.994667e-02	3.087340e-05	3.971333e-02	2.389748e-05	5.029333e-02	3.261601e-05	5.905306e-02	1.401698e-02	4.666286e-02	1.319499e-02	5.889959e-02	1.433571e-02	-4.042024e-02	2.748286e-02	7.347539e-03	2.888431e-02	-7.816831e-03	2.899067e-02	8.671140e-01	1.769271e-02	-1.283911e+00	6.909410e-01	9.447766e-01	1.231962e+00	4.963241e-01	8.003717e-01	-1.876532e-01	9.061846e-01	5.235213e-01	6.565812e-01	8.142674e-01	8.447853e-01	8.739783e-01	8.979366e-01	9.277041e-01	9.532692e-01	9.785822e-01	9.852093e-01	9.982988e-01	2.616801e-01	4.529007e-01	7.376840e-01	8.608310e-01	9.283089e-01	9.489758e-01	1.318708e+00	1.347147e+00	1.700214e+00	2.330211e+00	2.935531e+00
    16	5.112334e-02	7.259713e-02	8.298363e-02	4.911040e-02	3.114324e-05	4.509920e-02	2.765040e-05	4.900960e-02	3.488452e-05	3.044851e-02	4.822667e-02	3.284477e-05	3.864000e-02	2.706729e-05	4.239333e-02	2.405882e-05	5.629714e-02	1.374138e-02	4.541551e-02	1.284710e-02	5.016163e-02	1.367530e-02	8.120179e-03	1.934350e-02	2.236043e-02	2.521128e-02	-1.432105e-02	2.756549e-02	5.173234e-01	5.164286e-02	-3.833656e-01	-4.305330e-01	5.669527e-01	1.228177e+00	1.231006e-01	7.303825e-01	3.002955e-02	1.117293e+00	5.727254e-02	1.896316e-01	3.581335e-01	4.541089e-01	4.890399e-01	5.598476e-01	5.881391e-01	6.076936e-01	6.989623e-01	7.666313e-01	9.457615e-01	7.242499e-01	8.159148e-01	9.799864e-01	1.061457e+00	1.083359e+00	1.201843e+00	1.219305e+00	1.380439e+00	1.493363e+00	1.615755e+00	2.134739e+00
    18	4.516471e-02	3.305709e-02	9.122381e-02	5.165760e-02	3.813898e-05	4.447520e-02	2.740043e-05	5.144800e-02	3.535346e-05	1.565207e-03	5.049333e-02	3.380932e-05	3.931333e-02	2.026270e-05	4.540000e-02	3.477592e-05	5.932898e-02	1.426915e-02	4.586776e-02	1.257573e-02	5.371918e-02	1.449372e-02	-2.883954e-02	2.804224e-02	1.630241e-02	2.853181e-02	-5.227487e-03	1.952121e-02	2.954193e-01	3.550850e-02	-8.542993e-02	-8.192375e-01	2.856212e-01	1.990048e+00	4.826213e-01	-2.572834e-01	-1.373077e+00	2.433324e+00	-8.624344e-02	5.409664e-02	1.599992e-01	2.065930e-01	2.608857e-01	3.087184e-01	3.162929e-01	3.677683e-01	4.919555e-01	5.374987e-01	6.307402e-01	8.672249e-01	9.792495e-01	1.184143e+00	1.542896e+00	1.926165e+00	2.217337e+00	2.330814e+00	2.444590e+00	2.590153e+00	2.779385e+00	3.088787e+00
    20	6.502280e-02	2.476669e-02	8.521634e-02	4.874080e-02	4.522437e-05	4.106240e-02	3.222847e-05	5.189600e-02	4.621833e-05	8.396670e-03	5.082000e-02	4.163973e-05	4.069333e-02	3.183206e-05	3.796000e-02	2.720241e-05	5.787918e-02	1.395470e-02	4.750367e-02	1.353297e-02	4.511020e-02	1.301066e-02	3.937830e-02	3.383085e-02	2.323343e-02	3.087242e-02	-7.310894e-03	3.645006e-02	2.508860e-01	2.441339e-02	-5.826650e-01	1.012184e+00	3.097070e-01	1.970728e+00	3.540833e-01	-1.329217e-01	-9.017179e-01	2.231276e+00	-2.022544e-01	1.069611e-01	1.297039e-01	1.688075e-01	2.236758e-01	2.776035e-01	3.119210e-01	3.322036e-01	3.460851e-01	4.083297e-01	5.769555e-01	7.591761e-01	1.235278e+00	1.467453e+00	1.695899e+00	1.768136e+00	1.975820e+00	2.242343e+00	2.337610e+00	2.376010e+00	2.739550e+00	3.056124e+00
