     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	3.094569e-01	3.847008e-01	8.356086e-02	5.118240e-02	2.964616e-05	4.728960e-02	2.202337e-05	5.117600e-02	3.119013e-05	1.089342e+00	5.104667e-02	4.022524e-05	3.922667e-02	2.305882e-05	1.210667e-02	8.523701e-06	5.925061e-02	1.413922e-02	4.598531e-02	1.317422e-02	1.449143e-02	5.167324e-03	-4.959907e-04	2.154216e-02	2.577576e-02	2.821588e-02	2.839117e-02	1.499672e-01	6.057129e-01	1.122263e-02	3.052607e-02	-1.138964e+00	6.591676e-01	6.816659e-01	8.078012e-04	-2.887070e-01	-8.382427e-01	6.904915e-01	4.307821e-01	4.679317e-01	5.035943e-01	5.303914e-01	5.694327e-01	6.117609e-01	6.533244e-01	6.696438e-01	6.853421e-01	7.367484e-01	8.139661e-01	6.262866e-01	6.457260e-01	6.554220e-01	6.688880e-01	6.805135e-01	6.839644e-01	6.907348e-01	6.982072e-01	7.030051e-01	7.175996e-01	7.291959e-01
     4	3.234325e-01	4.480773e-01	8.285163e-02	5.272640e-02	4.384970e-05	5.570400e-02	2.408692e-05	4.958560e-02	4.395139e-05	1.142336e+00	4.882000e-02	4.148589e-05	3.873333e-02	2.143367e-05	1.337333e-02	1.115781e-05	5.733878e-02	1.409110e-02	4.653224e-02	1.298173e-02	1.768163e-02	6.720011e-03	-7.346241e-03	1.676129e-02	-3.326199e-02	2.855406e-02	-9.492151e-02	6.154040e-02	8.683617e-01	9.246855e-03	-5.269172e-01	-9.469808e-01	9.323783e-01	5.293448e-01	8.378193e-04	1.800667e-01	-1.453378e+00	5.071892e-01	6.839498e-01	7.184276e-01	7.836596e-01	8.399946e-01	8.601572e-01	8.699748e-01	9.055102e-01	9.440069e-01	9.605179e-01	9.726021e-01	9.981631e-01	4.822061e-01	4.991435e-01	5.038984e-01	5.072363e-01	5.106994e-01	5.217564e-01	5.384064e-01	5.491188e-01	5.634830e-01	5.678702e-01	5.777028e-01
     6	3.814936e-01	4.501583e-01	8.639821e-02	5.732160e-02	2.615442e-05	5.064800e-02	2.091436e-05	5.120160e-02	2.706186e-05	1.581868e+00	5.246000e-02	3.745324e-05	3.800667e-02	2.376584e-05	1.034667e-02	6.655340e-06	5.942204e-02	1.397479e-02	4.440000e-02	1.248967e-02	1.337143e-02	5.172068e-03	4.143312e-02	2.625523e-02	2.162162e-02	4.337446e-02	-4.102564e-02	7.360381e-02	4.176289e-01	9.298775e-03	1.005798e+00	1.579516e+00	4.047832e-01	5.638487e-01	1.138036e-03	-5.771882e-01	1.253055e+00	5.701092e-01	2.503911e-01	3.127867e-01	3.554073e-01	3.734634e-01	3.928723e-01	4.058985e-01	4.268741e-01	4.454307e-01	4.591329e-01	5.311007e-01	7.128611e-01	4.647608e-01	5.308136e-01	5.401481e-01	5.534673e-01	5.616294e-01	5.640049e-01	5.734176e-01	5.785973e-01	5.824327e-01	6.029933e-01	6.340862e-01
     8	3.144178e-01	3.317094e-01	8.362998e-02	5.169600e-02	3.708692e-05	4.267840e-02	2.510314e-05	5.119360e-02	2.517560e-05	9.954043e-01	5.142000e-02	2.843171e-05	3.864000e-02	2.376963e-05	1.129333e-02	8.268183e-06	6.007347e-02	1.425896e-02	4.620898e-02	1.352556e-02	1.403265e-02	5.382445e-03	-1.342574e-02	9.336381e-03	1.059958e-03	2.855533e-02	1.372891e-02	1.200516e-01	2.480242e-01	2.681488e-03	-5.902988e-01	-8.223207e-01	2.820708e-01	7.310918e-01	2.361553e-03	-2.531105e-02	-2.896310e-01	7.340283e-01	1.383874e-01	1.713685e-01	2.102878e-01	2.257084e-01	2.355466e-01	2.623723e-01	2.756293e-01	2.829120e-01	2.897715e-01	3.046846e-01	3.181447e-01	6.232255e-01	6.740115e-01	6.940364e-01	7.028698e-01	7.202745e-01	7.315155e-01	7.416878e-01	7.625735e-01	7.715416e-01	7.824943e-01	8.413481e-01
    10	3.262707e-01	3.333759e-01	8.736459e-02	5.289280e-02	2.956702e-05	4.583200e-02	1.951500e-05	5.085920e-02	3.906668e-05	8.754603e-01	4.916667e-02	3.152397e-05	4.018667e-02	3.148343e-05	1.340667e-02	8.857480e-06	5.783673e-02	1.411157e-02	4.749061e-02	1.329318e-02	1.729143e-02	6.794295e-03	-1.665490e-02	2.959564e-02	9.488449e-03	3.149832e-02	-4.097819e-02	6.131683e-02	2.531128e-01	1.101791e-02	-5.315148e-02	-9.175744e-01	2.527823e-01	6.879054e-01	2.681556e-03	5.355310e-01	-5.856454e-01	6.544809e-01	6.600570e-02	1.036248e-01	1.582393e-01	2.138991e-01	2.297629e-01	2.571258e-01	2.813895e-01	2.997867e-01	3.396982e-01	3.884158e-01	4.500882e-01	6.147793e-01	6.346441e-01	6.380918e-01	6.598553e-01	6.623801e-01	6.765928e-01	7.032736e-01	7.157014e-01	7.256013e-01	7.493571e-01	8.141056e-01
    12	2.788013e-01	2.959242e-01	8.130847e-02	4.863520e-02	2.747248e-05	4.121920e-02	2.548232e-05	5.126240e-02	3.389257e-05	7.767664e-01	5.136667e-02	3.291527e-05	3.951333e-02	2.516036e-05	1.140667e-02	6.924370e-06	5.923755e-02	1.367719e-02	4.684735e-02	1.344456e-02	1.506612e-02	5.709578e-03	7.386379e-03	2.954234e-02	1.296438e-02	1.690760e-02	-1.044647e-01	9.210470e-02	3.722719e-01	6.691824e-03	-1.013200e-01	-1.023777e+00	4.013947e-01	8.093665e-01	3.372446e-03	4.836514e-01	5.474806e-01	8.082686e-01	2.253419e-01	2.641346e-01	3.036133e-01	3.165713e-01	3.594944e-01	3.710792e-01	4.004721e-01	4.254349e-01	4.392546e-01	4.760866e-01	5.115273e-01	7.062521e-01	7.359560e-01	7.692767e-01	7.861742e-01	8.004992e-01	8.105334e-01	8.131881e-01	8.251162e-01	8.483167e-01	8.675096e-01	9.674597e-01
    14	3.516393e-01	4.699497e-01	7.355049e-02	5.110080e-02	2.871899e-05	5.262880e-02	2.309276e-05	5.106400e-02	4.140295e-05	2.116876e+00	5.112667e-02	4.161601e-05	4.011333e-02	2.493026e-05	7.620000e-03	4.798261e-06	5.837714e-02	1.432094e-02	4.773061e-02	1.364542e-02	9.596735e-03	3.543796e-03	4.620204e-02	2.931236e-02	2.736446e-03	1.945971e-02	-6.702960e-02	1.567907e-01	9.354076e-01	2.826674e-03	-6.414674e-01	-7.114074e-01	9.517920e-01	5.707633e-01	6.696499e-04	9.975556e-01	7.630461e-01	5.663839e-01	8.244636e-01	8.477360e-01	8.994940e-01	9.166117e-01	9.336237e-01	9.438517e-01	9.524394e-01	9.672172e-01	9.903035e-01	9.937488e-01	9.994287e-01	5.357284e-01	5.393152e-01	5.538289e-01	5.597980e-01	5.625984e-01	5.677012e-01	5.697115e-01	5.773757e-01	5.827436e-01	6.034171e-01	6.427236e-01
    16	4.053518e-01	4.294691e-01	6.485091e-02	5.925920e-02	3.014425e-05	4.770720e-02	2.884202e-05	5.221120e-02	3.893930e-05	2.395956e+00	5.384000e-02	2.764656e-05	4.023333e-02	2.949721e-05	7.513333e-03	4.745641e-06	6.261714e-02	1.495390e-02	4.671510e-02	1.287356e-02	8.881633e-03	3.107436e-03	1.496623e-02	1.655059e-02	3.928284e-02	2.811711e-02	2.720588e-02	2.777095e-01	-6.666080e-02	4.771461e-03	2.733647e-02	2.637520e-01	-5.644615e-02	5.395987e-01	8.314130e-04	-1.673214e-01	-6.236087e-01	5.437023e-01	-2.186333e-01	-1.542572e-01	-1.005078e-01	-9.364741e-02	-7.576268e-02	-6.658663e-02	-5.214911e-02	-4.207266e-02	-3.032666e-02	1.580240e-02	9.801206e-02	4.843684e-01	4.987200e-01	5.147837e-01	5.327993e-01	5.357145e-01	5.445574e-01	5.461761e-01	5.524586e-01	5.598102e-01	5.706428e-01	5.976352e-01
    18	4.088178e-01	4.514934e-01	8.894640e-02	6.063680e-02	4.123486e-05	5.436640e-02	2.341842e-05	5.115680e-02	4.663563e-05	1.572158e+00	5.035333e-02	3.984129e-05	3.888000e-02	2.107585e-05	1.172000e-02	6.964816e-06	5.870531e-02	1.450110e-02	4.634122e-02	1.317465e-02	1.486531e-02	6.550728e-03	-1.613038e-03	1.808696e-02	2.184329e-03	2.162505e-02	1.515651e-02	9.008466e-02	3.220308e-01	4.230063e-03	-5.204449e-03	-1.391533e+00	2.868615e-01	5.461894e-01	1.282969e-03	2.986823e-01	-7.897691e-01	5.295277e-01	2.137061e-01	2.391437e-01	2.645206e-01	2.827868e-01	2.960002e-01	3.121844e-01	3.471578e-01	3.607649e-01	3.945557e-01	4.094810e-01	4.169212e-01	4.899106e-01	5.016695e-01	5.162840e-01	5.253254e-01	5.314266e-01	5.455936e-01	5.587601e-01	5.655985e-01	5.713852e-01	5.911454e-01	6.221699e-01
    20	3.871965e-01	5.013505e-01	8.836209e-02	5.685120e-02	3.148584e-05	5.387520e-02	2.017991e-05	4.998400e-02	3.413756e-05	1.962176e+00	5.162000e-02	2.388856e-05	3.626667e-02	2.222965e-05	9.040000e-03	4.687358e-06	6.004735e-02	1.445376e-02	4.360980e-02	1.224256e-02	1.191347e-02	4.670178e-03	7.449903e-03	1.654795e-02	-2.178878e-02	2.725818e-02	-8.112923e-02	1.293589e-01	7.641626e-01	8.293362e-03	3.643871e-01	-9.313459e-01	7.271650e-01	5.311157e-01	6.214234e-04	5.184192e-01	8.695453e-01	5.383796e-01	6.070173e-01	6.526555e-01	7.024281e-01	7.153355e-01	7.216677e-01	7.520256e-01	7.638637e-01	7.989122e-01	8.530188e-01	9.003086e-01	9.330851e-01	4.811406e-01	5.033260e-01	5.087390e-01	5.156188e-01	5.303987e-01	5.337209e-01	5.399494e-01	5.412281e-01	5.442491e-01	5.534069e-01	6.027702e-01
