     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	1.100324e-01	5.427016e-02	8.677373e-02	4.956960e-02	3.867504e-05	4.004640e-02	2.647381e-05	5.018560e-02	3.173473e-05	5.570987e-02	4.954000e-02	4.097164e-05	3.887333e-02	2.021802e-05	3.427333e-02	2.536317e-05	5.740735e-02	1.404334e-02	4.588735e-02	1.297935e-02	4.173224e-02	1.297178e-02	1.615380e-02	3.320383e-02	-4.198392e-03	1.923081e-02	-1.408396e-02	2.998809e-02	1.373025e-01	3.528930e-02	-9.396286e-01	2.513810e-01	2.178088e-01	1.152507e+00	1.302686e-01	5.898894e-01	-9.047960e-01	9.674818e-01	-3.751771e-01	-1.255221e-01	-6.372274e-03	9.705208e-02	1.579555e-01	1.853591e-01	2.114671e-01	2.474666e-01	2.788213e-01	3.267185e-01	3.936518e-01	6.080705e-01	8.108397e-01	8.487412e-01	9.242101e-01	9.755176e-01	1.055433e+00	1.166547e+00	1.216596e+00	1.488702e+00	1.743153e+00	1.837031e+00
     4	4.340514e-02	9.147494e-02	7.260363e-02	5.091200e-02	4.224064e-05	4.687200e-02	3.223038e-05	5.094560e-02	3.509319e-05	4.324465e-02	5.232000e-02	4.482702e-05	3.883333e-02	2.652062e-05	4.211333e-02	3.741855e-05	5.997224e-02	1.468793e-02	4.676571e-02	1.319236e-02	5.013714e-02	1.584035e-02	3.288596e-02	2.252083e-02	-2.981427e-02	3.732913e-02	4.422156e-02	2.419774e-02	6.903794e-01	3.887869e-02	-2.450883e-01	-9.672511e-01	8.293953e-01	1.064841e+00	4.791004e-02	3.931543e-01	-1.252892e+00	9.045346e-01	2.540300e-01	4.737867e-01	5.130236e-01	5.569644e-01	6.353779e-01	6.585292e-01	7.851659e-01	8.234975e-01	8.843811e-01	9.073833e-01	9.989423e-01	7.683716e-01	8.223664e-01	8.678019e-01	9.036306e-01	9.387181e-01	1.044168e+00	1.089402e+00	1.184952e+00	1.288592e+00	1.349612e+00	1.474326e+00
     6	5.030629e-02	9.633070e-02	7.930834e-02	5.083360e-02	3.442419e-05	4.715200e-02	2.752333e-05	5.205920e-02	3.551412e-05	4.548746e-02	5.257333e-02	2.632571e-05	3.964667e-02	2.644330e-05	4.133333e-02	3.052397e-05	5.992327e-02	1.435675e-02	4.632816e-02	1.307491e-02	4.960327e-02	1.461327e-02	2.942539e-02	2.496381e-02	3.298562e-02	2.391714e-02	-6.385360e-03	3.610130e-02	6.759223e-01	2.359083e-02	-6.321504e-02	-1.120790e+00	7.284881e-01	1.163035e+00	7.102925e-02	1.683043e-01	-1.042353e+00	1.225689e+00	3.936384e-01	4.804442e-01	5.171110e-01	5.701747e-01	6.682083e-01	7.051291e-01	7.322050e-01	7.529435e-01	7.952881e-01	8.718902e-01	9.385977e-01	7.223570e-01	8.465271e-01	8.901402e-01	9.622515e-01	1.090502e+00	1.190021e+00	1.237801e+00	1.277356e+00	1.434391e+00	1.493121e+00	1.725578e+00
     8	5.697194e-02	1.133583e-01	7.795418e-02	4.853440e-02	4.260819e-05	4.578240e-02	3.296219e-05	5.102720e-02	3.812266e-05	6.121863e-02	5.114667e-02	4.366404e-05	3.964000e-02	2.885324e-05	3.799333e-02	2.861534e-05	5.975673e-02	1.428825e-02	4.594449e-02	1.249597e-02	4.547102e-02	1.331380e-02	-1.879730e-02	3.202583e-02	2.665150e-02	3.661636e-02	-8.114610e-03	3.642202e-02	7.205254e-01	3.797101e-02	-2.176314e-01	-1.359237e+00	8.383241e-01	1.146215e+00	1.073604e-01	6.135427e-01	-7.056747e-01	9.827682e-01	3.696539e-01	4.752896e-01	5.036319e-01	6.007969e-01	6.747534e-01	7.748758e-01	8.026645e-01	8.393762e-01	8.954108e-01	9.613600e-01	9.992574e-01	6.891703e-01	7.870832e-01	8.683655e-01	9.317183e-01	1.022431e+00	1.054715e+00	1.120242e+00	1.237824e+00	1.516602e+00	1.590737e+00	1.924543e+00
    10	9.471236e-02	6.569638e-02	8.355031e-02	5.232960e-02	3.808029e-05	4.443200e-02	3.517526e-05	5.215040e-02	4.527222e-05	5.338328e-02	5.110000e-02	4.247826e-05	4.062000e-02	2.909926e-05	3.910000e-02	3.369565e-05	5.998367e-02	1.440213e-02	4.755592e-02	1.409264e-02	4.772571e-02	1.448392e-02	-1.894393e-02	2.038887e-02	4.785773e-02	2.341741e-02	-3.927203e-02	2.707357e-02	2.505052e-01	6.348376e-02	-9.160999e-03	-7.596827e-01	2.847118e-01	1.061157e+00	5.327629e-02	7.638462e-01	-6.652545e-01	9.273876e-01	-2.387693e-01	-8.660210e-02	4.634158e-02	1.489338e-01	1.782949e-01	2.531876e-01	3.276953e-01	3.592171e-01	4.392778e-01	5.564024e-01	7.465148e-01	7.176265e-01	8.650399e-01	8.962040e-01	9.098173e-01	9.434161e-01	9.510076e-01	1.017085e+00	1.152602e+00	1.245894e+00	1.430615e+00	1.536282e+00
    12	1.004531e-01	5.335666e-02	8.914944e-02	4.865120e-02	3.087814e-05	3.849760e-02	2.528565e-05	5.124160e-02	3.052647e-05	4.573927e-02	5.093333e-02	2.984838e-05	3.881333e-02	2.757039e-05	3.221333e-02	2.223527e-05	5.886367e-02	1.370832e-02	4.602449e-02	1.309667e-02	4.013878e-02	1.349848e-02	1.331336e-02	1.476508e-02	2.270309e-03	3.705568e-02	-3.042506e-02	2.642466e-02	1.809459e-01	4.559309e-02	-1.100875e-01	-8.190515e-01	2.375505e-01	1.228799e+00	7.260046e-02	1.784823e-01	-9.026930e-01	1.174300e+00	-1.958743e-01	-1.160063e-01	-3.456944e-02	8.042776e-02	1.646059e-01	1.951222e-01	2.452694e-01	2.942916e-01	3.371844e-01	4.450726e-01	5.951932e-01	7.603958e-01	8.852223e-01	1.030916e+00	1.113645e+00	1.136875e+00	1.200028e+00	1.283677e+00	1.328089e+00	1.490184e+00	1.609285e+00	1.751955e+00
    14	6.767261e-02	1.098851e-01	8.642739e-02	5.094560e-02	3.236242e-05	4.862400e-02	3.796897e-05	5.028640e-02	3.177842e-05	6.043673e-02	4.961333e-02	3.374965e-05	3.861333e-02	3.128812e-05	4.270667e-02	3.317119e-05	5.806694e-02	1.401397e-02	4.656816e-02	1.281280e-02	5.069224e-02	1.413117e-02	-2.980375e-03	2.019909e-02	-2.902920e-02	3.112309e-02	-8.438275e-03	1.531694e-02	6.789699e-01	2.858840e-02	-4.892234e-01	-7.699385e-01	7.678711e-01	9.935801e-01	3.995223e-02	5.350005e-01	-7.499347e-01	9.008195e-01	3.210287e-01	4.646958e-01	5.421285e-01	5.958470e-01	6.551487e-01	7.106380e-01	7.552942e-01	7.850827e-01	8.139039e-01	8.640004e-01	9.344901e-01	6.835456e-01	7.782939e-01	8.356172e-01	8.643907e-01	9.069710e-01	9.732051e-01	1.005835e+00	1.074239e+00	1.117635e+00	1.327275e+00	1.403728e+00
    16	5.310914e-02	9.874224e-02	7.881540e-02	4.704960e-02	2.769145e-05	4.497280e-02	3.020919e-05	5.105920e-02	2.882822e-05	4.895826e-02	4.968000e-02	2.993739e-05	4.056667e-02	2.274136e-05	3.621333e-02	3.237574e-05	5.836408e-02	1.434879e-02	4.719347e-02	1.330762e-02	4.356898e-02	1.312978e-02	-1.706389e-02	2.032665e-02	2.698402e-02	2.641256e-02	-6.220490e-03	3.422791e-02	6.695946e-01	1.565771e-02	-6.547811e-01	2.843737e-01	7.234764e-01	1.214325e+00	5.949494e-02	-4.115474e-02	-1.187039e+00	1.309590e+00	3.756420e-01	5.333830e-01	5.884867e-01	6.265804e-01	6.547649e-01	6.801393e-01	7.215657e-01	7.377495e-01	7.526151e-01	7.703498e-01	8.925279e-01	7.808653e-01	9.197105e-01	9.431340e-01	1.036478e+00	1.175208e+00	1.245965e+00	1.294861e+00	1.358704e+00	1.411375e+00	1.537637e+00	1.624905e+00
    18	5.487790e-02	9.966483e-02	8.371301e-02	4.934240e-02	3.506527e-05	4.549600e-02	3.662538e-05	5.123840e-02	3.753763e-05	4.757558e-02	5.118667e-02	4.399179e-05	3.918667e-02	1.615902e-05	3.900000e-02	3.276923e-05	5.966694e-02	1.412527e-02	4.655347e-02	1.251174e-02	4.649959e-02	1.424992e-02	-5.582006e-03	1.928761e-02	-2.763555e-02	2.905712e-02	2.450757e-02	3.448937e-02	6.359422e-01	3.787187e-02	-4.041765e-01	-5.150059e-01	7.431186e-01	1.187964e+00	8.419219e-02	5.015946e-01	-3.855569e-01	1.084702e+00	1.502677e-01	4.513253e-01	4.762681e-01	5.033651e-01	5.619980e-01	6.734765e-01	6.896417e-01	7.672580e-01	8.426035e-01	8.610887e-01	9.436630e-01	6.964605e-01	8.574712e-01	9.619988e-01	1.015661e+00	1.081774e+00	1.124248e+00	1.236788e+00	1.314623e+00	1.395425e+00	1.569052e+00	1.905255e+00
    20	9.147849e-02	1.146485e-01	8.042365e-02	5.265920e-02	3.637245e-05	4.793440e-02	3.207422e-05	5.050400e-02	3.248436e-05	8.347760e-02	5.085333e-02	2.444664e-05	3.921333e-02	2.253628e-05	4.090000e-02	4.206355e-05	5.932408e-02	1.431268e-02	4.600653e-02	1.298641e-02	4.904163e-02	1.560953e-02	2.091590e-03	1.572262e-02	1.405302e-02	2.090144e-02	3.428990e-02	2.172068e-02	5.138957e-01	4.754664e-02	-1.083870e+00	1.521416e-01	5.987417e-01	8.986088e-01	2.429836e-02	3.311543e-01	-8.600458e-01	9.207133e-01	-4.872770e-02	1.581938e-01	4.192035e-01	4.913949e-01	5.480934e-01	5.675834e-01	6.041289e-01	6.384486e-01	6.758810e-01	7.145869e-01	7.991778e-01	6.700969e-01	7.075983e-01	7.547891e-01	7.782483e-01	8.787202e-01	8.993387e-01	9.309592e-01	9.472706e-01	1.023808e+00	1.097444e+00	1.223958e+00
