     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	1.102106e-01	4.154141e-02	8.320108e-02	5.181120e-02	2.919507e-05	4.002880e-02	2.790622e-05	5.171200e-02	2.548423e-05	5.132707e-02	5.166000e-02	2.948936e-05	3.936667e-02	2.732330e-05	3.556667e-02	3.047380e-05	6.056163e-02	1.418382e-02	4.666776e-02	1.310287e-02	4.416653e-02	1.449402e-02	-6.577883e-03	1.573370e-02	-1.119507e-03	2.140921e-02	-2.883336e-02	2.486651e-02	-3.154759e-03	3.226644e-02	-5.713243e-01	-8.029129e-01	7.037990e-02	1.054879e+00	1.202332e-01	8.239816e-01	7.193615e-01	1.043912e+00	-3.743829e-01	-2.867974e-01	-1.438917e-01	-5.653622e-02	-2.577288e-02	3.257832e-02	6.247160e-02	1.026370e-01	1.434174e-01	2.081716e-01	2.384865e-01	4.875286e-01	6.443731e-01	7.843013e-01	9.199701e-01	9.898985e-01	1.040146e+00	1.048588e+00	1.174923e+00	1.247601e+00	1.358692e+00	1.996876e+00
     4	6.288724e-02	5.249033e-02	8.409290e-02	4.852480e-02	3.832991e-05	4.227520e-02	3.372863e-05	4.994240e-02	4.838129e-05	2.422249e-02	4.920667e-02	4.482002e-05	3.861333e-02	3.102725e-05	3.872667e-02	2.649360e-05	5.764571e-02	1.442840e-02	4.724571e-02	1.288798e-02	4.640653e-02	1.416485e-02	3.568596e-03	2.713589e-02	-7.014998e-02	3.322944e-02	3.588517e-03	2.945812e-02	3.858668e-01	2.369312e-02	-2.984226e-02	-6.071798e-01	4.591205e-01	1.436224e+00	2.346978e-01	1.663553e+00	2.083812e+00	1.302149e+00	5.932003e-02	2.069301e-01	2.441078e-01	3.109100e-01	3.286023e-01	3.937086e-01	4.423872e-01	4.766250e-01	4.967009e-01	5.507973e-01	6.908310e-01	9.790595e-01	1.013484e+00	1.093014e+00	1.210366e+00	1.256226e+00	1.316008e+00	1.355177e+00	1.413673e+00	1.598981e+00	2.047556e+00	2.898247e+00
     6	9.962616e-02	5.655528e-02	7.661890e-02	4.801120e-02	3.103353e-05	3.914560e-02	2.679127e-05	4.952800e-02	4.178808e-05	5.707791e-02	4.961333e-02	3.735501e-05	3.870000e-02	3.094649e-05	3.242667e-02	2.597788e-05	5.840980e-02	1.431521e-02	4.617306e-02	1.300949e-02	3.950204e-02	1.252752e-02	-1.352862e-02	1.651179e-02	-1.357802e-02	3.001944e-02	-1.868155e-02	3.446100e-02	1.601585e-01	2.291954e-02	-6.396220e-02	-1.223542e+00	1.558544e-01	1.187037e+00	9.797216e-02	4.513847e-01	-9.329222e-01	1.055817e+00	-8.849834e-02	-5.257003e-02	-7.059480e-03	1.274769e-01	1.403916e-01	1.483960e-01	1.814588e-01	2.675975e-01	3.211005e-01	3.528271e-01	4.129592e-01	7.496858e-01	8.261331e-01	9.127355e-01	9.639759e-01	1.090209e+00	1.128141e+00	1.198911e+00	1.345000e+00	1.458798e+00	1.638907e+00	1.858090e+00
     8	7.694567e-02	1.519717e-01	8.245703e-02	5.163360e-02	3.946329e-05	4.979360e-02	4.015445e-05	4.967680e-02	3.416140e-05	9.678235e-02	5.048667e-02	2.883260e-05	3.752000e-02	2.208990e-05	4.100000e-02	4.325084e-05	5.796245e-02	1.416789e-02	4.519184e-02	1.264470e-02	4.840653e-02	1.462349e-02	3.109684e-02	1.864482e-02	-2.319364e-02	2.861477e-02	2.657762e-02	4.098113e-02	7.336991e-01	3.953948e-02	-5.849818e-01	-3.522273e-01	8.486518e-01	7.740397e-01	3.216533e-02	7.068693e-01	2.433529e-01	7.100662e-01	2.244100e-01	5.075315e-01	5.658157e-01	6.425145e-01	6.910706e-01	7.965007e-01	8.307486e-01	8.375304e-01	9.040701e-01	9.789999e-01	9.988049e-01	4.842023e-01	5.677020e-01	6.414599e-01	6.853872e-01	7.080494e-01	7.371540e-01	7.926008e-01	8.626853e-01	8.818958e-01	9.688001e-01	1.255242e+00
    10	4.477428e-02	6.461431e-02	7.693347e-02	5.029600e-02	4.144910e-05	4.658720e-02	4.930689e-05	5.216960e-02	2.531093e-05	2.532277e-02	5.081333e-02	2.873427e-05	4.156000e-02	2.422716e-05	4.255333e-02	6.085668e-05	5.993469e-02	1.440205e-02	4.850286e-02	1.388092e-02	5.070857e-02	1.453074e-02	-2.244620e-02	1.724864e-02	3.345900e-02	2.990826e-02	1.352265e-03	5.583558e-02	5.260004e-01	4.422558e-02	4.696002e-01	-6.699783e-01	4.270272e-01	1.813525e+00	7.257102e-01	7.678401e-03	-1.594549e+00	9.195814e-01	1.288550e-01	3.349371e-01	3.483959e-01	4.128446e-01	4.409200e-01	4.656016e-01	5.228302e-01	5.817740e-01	7.043077e-01	8.464810e-01	9.565307e-01	6.576144e-01	7.541825e-01	8.407610e-01	1.052584e+00	1.554812e+00	1.870321e+00	2.123366e+00	2.393223e+00	2.775578e+00	2.918699e+00	3.088090e+00
    12	1.197558e-02	6.933710e-02	8.258557e-02	5.193760e-02	3.925732e-05	4.961120e-02	4.459378e-05	5.256640e-02	4.145111e-05	7.832089e-03	5.278667e-02	3.170685e-05	4.017333e-02	2.787621e-05	4.920000e-02	5.046154e-05	6.111673e-02	1.488732e-02	4.767347e-02	1.339380e-02	5.795102e-02	1.446207e-02	5.182454e-03	2.525486e-02	-1.356164e-02	3.749920e-02	-2.293281e-02	2.331324e-02	6.969334e-01	8.100999e-02	-9.546272e-01	-4.649477e-02	8.870229e-01	1.537905e+00	7.652934e-01	2.913829e-01	-1.238104e+00	1.077863e+00	-6.881051e-02	3.147715e-01	4.494309e-01	6.258727e-01	7.061101e-01	7.465788e-01	8.674614e-01	9.180724e-01	9.424689e-01	9.502584e-01	9.913285e-01	1.434226e-01	5.947301e-01	8.839010e-01	9.420591e-01	1.160271e+00	1.277083e+00	1.477978e+00	2.032124e+00	2.545875e+00	2.761367e+00	3.137411e+00
    14	6.461301e-02	6.059534e-02	8.048724e-02	5.120960e-02	3.294478e-05	4.508000e-02	4.370833e-05	5.070560e-02	3.195486e-05	3.344079e-02	5.022000e-02	2.457351e-05	3.955333e-02	2.581989e-05	4.231333e-02	4.773427e-05	5.891102e-02	1.398751e-02	4.650776e-02	1.292006e-02	5.014041e-02	1.476820e-02	-1.441122e-02	2.855682e-02	9.197501e-03	3.120399e-02	1.237342e-02	2.337255e-02	3.869712e-01	6.248607e-02	9.168630e-02	-3.780861e-01	3.238414e-01	1.265306e+00	2.811408e-01	1.344805e+00	1.149949e+00	9.485780e-01	-1.571029e-01	1.619907e-01	2.265094e-01	2.781216e-01	3.210697e-01	3.602160e-01	3.742295e-01	4.735241e-01	5.896768e-01	7.396932e-01	8.619806e-01	6.623167e-01	8.301796e-01	8.511338e-01	9.386619e-01	9.941446e-01	1.054987e+00	1.313008e+00	1.347654e+00	1.516391e+00	1.952183e+00	2.782238e+00
    16	9.499968e-02	6.594311e-02	7.370639e-02	5.239360e-02	4.159163e-05	4.336800e-02	3.234833e-05	4.961440e-02	5.240396e-05	6.101492e-02	5.012667e-02	3.655246e-05	3.784000e-02	3.786729e-05	3.973333e-02	3.536678e-05	5.888816e-02	1.457863e-02	4.466286e-02	1.316060e-02	4.761633e-02	1.482934e-02	-1.208794e-02	2.412662e-02	3.633572e-02	1.773303e-02	1.378364e-02	3.868306e-02	1.337326e-01	3.641420e-02	1.046204e-01	-5.860266e-01	6.759356e-02	1.045185e+00	1.134137e-01	7.640657e-01	-7.464195e-01	8.388572e-01	-2.422066e-01	-7.968617e-02	6.747579e-03	3.233928e-02	6.350112e-02	9.839003e-02	1.668261e-01	2.375428e-01	3.019055e-01	3.718649e-01	5.465838e-01	6.532571e-01	7.005306e-01	7.529842e-01	8.353749e-01	8.845639e-01	9.118288e-01	1.012263e+00	1.140749e+00	1.352889e+00	1.575785e+00	1.764546e+00
    18	1.113429e-01	1.573233e-01	9.103566e-02	5.319200e-02	3.147269e-05	5.053600e-02	2.331000e-05	5.104320e-02	3.056063e-05	1.181472e-01	5.014667e-02	3.635300e-05	3.929333e-02	2.468290e-05	3.908000e-02	3.066247e-05	5.761959e-02	1.382004e-02	4.638041e-02	1.297135e-02	4.887020e-02	1.674239e-02	1.700102e-02	2.296374e-02	3.027316e-03	2.716696e-02	-1.329636e-02	2.264933e-02	6.460427e-01	4.704871e-02	-2.523366e-01	-1.281016e+00	8.086233e-01	8.271837e-01	1.978817e-02	1.109988e+00	1.173080e+00	8.159803e-01	2.552485e-01	3.527055e-01	4.354127e-01	5.126370e-01	6.034044e-01	6.654966e-01	7.508266e-01	8.225454e-01	8.427304e-01	8.974398e-01	9.652029e-01	6.200849e-01	6.873753e-01	7.234188e-01	7.587490e-01	7.966609e-01	8.169941e-01	8.268072e-01	8.393843e-01	9.006109e-01	9.792336e-01	1.228743e+00
    20	1.311030e-01	1.197694e-01	9.001043e-02	5.490720e-02	3.644330e-05	4.623840e-02	3.214339e-05	5.097920e-02	3.854925e-05	1.085676e-01	5.130667e-02	3.688223e-05	3.836667e-02	3.062765e-05	3.838667e-02	3.611086e-05	5.842612e-02	1.399991e-02	4.531592e-02	1.264484e-02	4.767837e-02	1.652927e-02	3.057061e-02	3.366132e-02	-2.738147e-03	2.443270e-02	-8.423792e-03	2.015930e-02	2.381636e-01	3.209699e-02	2.321819e-01	-1.158423e+00	1.729488e-01	8.554954e-01	1.742165e-02	3.998716e-01	-1.058615e+00	7.730195e-01	-6.289950e-02	1.993318e-02	6.741321e-02	1.350732e-01	1.910486e-01	2.052512e-01	2.351243e-01	3.571311e-01	4.148378e-01	4.791011e-01	5.721139e-01	6.481948e-01	7.168197e-01	7.466188e-01	7.659090e-01	7.886030e-01	8.295016e-01	8.842946e-01	9.187150e-01	9.646943e-01	1.053720e+00	1.112981e+00
