     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	1.883499e-02	1.052067e-01	7.750807e-02	4.933280e-02	2.908137e-05	4.985280e-02	2.755202e-05	5.019360e-02	2.717239e-05	3.475428e-02	5.011333e-02	2.854899e-05	3.944667e-02	1.837507e-05	4.572667e-02	3.498858e-05	5.737143e-02	1.409587e-02	4.553633e-02	1.265584e-02	5.411755e-02	1.479072e-02	2.669323e-02	1.903095e-02	3.900900e-02	3.075552e-02	-7.843847e-04	3.823300e-02	7.860393e-01	1.825886e-02	-6.265850e-01	8.648250e-01	7.662526e-01	7.878840e-01	4.034801e-01	1.337977e+00	1.711959e+00	5.713774e-01	3.901065e-01	6.567262e-01	6.999788e-01	7.150814e-01	7.581781e-01	7.950865e-01	8.084886e-01	8.457086e-01	8.899050e-01	9.646410e-01	9.991962e-01	4.798285e-02	1.741032e-01	2.519898e-01	4.246075e-01	5.702091e-01	6.478549e-01	7.920983e-01	9.257145e-01	1.168378e+00	1.566050e+00	2.779499e+00
     4	2.973860e-02	1.062713e-01	9.056369e-02	5.009120e-02	4.096122e-05	4.997920e-02	3.998835e-05	5.175680e-02	4.137025e-05	3.335048e-02	4.994000e-02	3.457833e-05	4.019333e-02	2.358792e-05	4.556667e-02	3.408584e-05	5.869714e-02	1.390404e-02	4.661878e-02	1.312125e-02	5.394776e-02	1.428665e-02	-2.492212e-02	2.088996e-02	3.558170e-02	1.980389e-02	-1.283176e-02	3.031927e-02	7.879214e-01	2.417551e-02	-5.163971e-01	-1.491286e-01	7.320528e-01	1.191126e+00	1.167543e-01	1.088154e+00	2.924421e-01	1.077487e+00	3.725599e-01	6.171130e-01	6.631832e-01	7.016465e-01	7.355879e-01	7.888307e-01	8.292338e-01	8.884303e-01	9.509708e-01	9.810838e-01	9.900421e-01	7.329623e-01	8.840725e-01	9.651686e-01	1.028048e+00	1.054971e+00	1.097650e+00	1.147224e+00	1.198135e+00	1.349945e+00	1.732399e+00	2.031635e+00
     6	8.848436e-02	1.057994e-02	7.032302e-02	5.142560e-02	3.476409e-05	4.011040e-02	2.627786e-05	5.042240e-02	3.690142e-05	2.766688e-02	5.046000e-02	4.055692e-05	3.955333e-02	2.066939e-05	3.922667e-02	2.843006e-05	5.944000e-02	1.472500e-02	4.734857e-02	1.306283e-02	4.661878e-02	1.309737e-02	-8.075370e-03	3.070757e-02	-2.220613e-02	3.181843e-02	-1.589970e-02	2.863834e-02	-9.787360e-02	3.558166e-02	2.740448e-01	-6.760938e-01	-1.741314e-01	9.634590e-01	3.665073e-01	3.545397e-01	-7.723204e-01	7.443428e-01	-4.282202e-01	-2.926993e-01	-2.548879e-01	-2.224475e-01	-1.636684e-01	-1.097247e-01	-2.900769e-02	-2.272254e-02	4.842546e-02	1.501761e-01	3.182014e-01	1.047925e-02	2.390935e-01	4.718607e-01	5.831651e-01	7.664468e-01	8.466087e-01	1.123933e+00	1.211135e+00	1.428333e+00	1.789349e+00	2.226591e+00
     8	5.203173e-02	2.431137e-02	7.645256e-02	4.969280e-02	3.226445e-05	4.158240e-02	2.748398e-05	4.945760e-02	3.199219e-05	8.691422e-03	5.025333e-02	3.865133e-05	3.799333e-02	2.549159e-05	4.159333e-02	2.497119e-05	5.932571e-02	1.428277e-02	4.481633e-02	1.294423e-02	5.034286e-02	1.406635e-02	-2.619919e-02	2.330607e-02	1.107468e-02	2.434317e-02	-3.132804e-02	3.320703e-02	2.186836e-01	6.033439e-02	-9.277665e-01	3.000838e-02	3.358030e-01	1.598054e+00	4.949772e-01	2.048713e-01	-4.945708e-01	1.387419e+00	-4.010423e-01	-7.997694e-02	5.265362e-02	1.243538e-01	2.374598e-01	2.922585e-01	3.245269e-01	3.415008e-01	4.225487e-01	4.737408e-01	5.442529e-01	1.231948e-01	8.218712e-01	1.099898e+00	1.235717e+00	1.333887e+00	1.535712e+00	1.684319e+00	1.840625e+00	2.245846e+00	2.457587e+00	3.060243e+00
    10	5.346204e-02	2.113241e-02	8.957898e-02	5.003200e-02	2.712077e-05	4.275840e-02	2.720916e-05	5.040000e-02	3.284936e-05	5.575557e-04	4.895333e-02	2.617842e-05	3.908667e-02	2.775835e-05	4.350667e-02	2.819728e-05	5.704000e-02	1.387965e-02	4.605551e-02	1.334835e-02	5.124408e-02	1.335963e-02	8.415147e-03	2.945695e-02	2.204970e-02	3.647776e-02	-3.823239e-03	2.659603e-02	2.380277e-01	4.634400e-02	-4.095119e-01	-1.175139e+00	3.471769e-01	1.788126e+00	4.409561e-01	-1.466060e-01	-7.922445e-01	1.987823e+00	-1.750673e-01	-6.759890e-02	-2.931650e-02	1.493635e-01	2.393115e-01	2.797824e-01	3.442786e-01	3.626938e-01	3.976421e-01	5.046512e-01	5.399471e-01	4.194559e-01	9.083030e-01	1.164065e+00	1.480992e+00	1.605035e+00	1.806124e+00	2.017077e+00	2.198913e+00	2.289233e+00	2.559004e+00	3.011724e+00
    12	1.766749e-02	6.260167e-02	7.651307e-02	4.954560e-02	3.916178e-05	4.913440e-02	3.984409e-05	5.099040e-02	3.601914e-05	1.110009e-02	4.919333e-02	3.146082e-05	4.158000e-02	2.251866e-05	4.692667e-02	4.371367e-05	5.702694e-02	1.401770e-02	4.854204e-02	1.310264e-02	5.596571e-02	1.475094e-02	5.382347e-03	2.520240e-02	2.105476e-02	3.795168e-02	-2.777211e-02	2.397493e-02	7.807426e-01	3.213576e-02	-1.382087e+00	2.187939e+00	8.951573e-01	1.452561e+00	4.248818e-01	4.550580e-01	-5.286095e-01	1.162469e+00	1.903645e-01	5.913355e-01	6.619214e-01	7.198817e-01	7.656618e-01	8.441314e-01	8.688694e-01	8.998773e-01	9.178972e-01	9.602304e-01	9.755660e-01	1.866475e-01	8.203544e-01	9.201903e-01	1.061117e+00	1.210349e+00	1.328961e+00	1.545302e+00	1.630076e+00	1.989188e+00	2.442655e+00	2.821338e+00
    14	4.265199e-02	3.576574e-02	7.351587e-02	4.794240e-02	3.299988e-05	4.140640e-02	2.783137e-05	4.751520e-02	3.629825e-05	1.095417e-02	4.832000e-02	3.559625e-05	3.679333e-02	2.159594e-05	4.142667e-02	2.551634e-05	5.734204e-02	1.378445e-02	4.414857e-02	1.316662e-02	4.866286e-02	1.343576e-02	-4.077217e-02	1.628899e-02	-1.294331e-02	2.871074e-02	1.362142e-02	3.603492e-02	3.824622e-01	4.159515e-02	-3.810613e-01	-1.667890e-01	4.731388e-01	1.632753e+00	3.847345e-01	5.546247e-01	-8.321049e-01	1.293072e+00	-1.325145e-01	1.440187e-01	2.160561e-01	2.941121e-01	3.380024e-01	3.883858e-01	4.551092e-01	5.054116e-01	5.467719e-01	6.117486e-01	7.834103e-01	7.386112e-01	9.675763e-01	1.178441e+00	1.297600e+00	1.337528e+00	1.411251e+00	1.697695e+00	1.883200e+00	2.191951e+00	2.549676e+00	2.887028e+00
    16	7.595326e-02	1.864491e-02	8.151865e-02	5.151360e-02	3.085919e-05	4.076160e-02	2.623634e-05	5.075840e-02	2.965788e-05	1.702035e-02	5.154667e-02	2.810818e-05	3.818667e-02	3.112223e-05	4.071333e-02	2.230551e-05	5.939592e-02	1.413847e-02	4.556735e-02	1.349267e-02	4.877714e-02	1.336234e-02	3.023639e-02	2.050337e-02	6.305984e-03	1.940554e-02	-2.999063e-02	1.867847e-02	-6.984179e-03	4.074752e-02	2.581234e-01	-1.194857e+00	-1.289814e-01	1.216557e+00	5.948469e-01	6.779137e-01	3.373729e-02	9.538427e-01	-3.234482e-01	-2.486590e-01	-1.972454e-01	-1.423970e-01	-8.834684e-02	-6.650734e-02	4.615567e-02	1.143145e-01	1.771889e-01	2.695275e-01	3.834948e-01	8.651159e-02	2.877767e-01	6.678892e-01	7.746017e-01	9.844457e-01	1.018950e+00	1.281254e+00	1.563348e+00	1.671145e+00	2.061178e+00	3.098442e+00
    18	5.934925e-02	2.653067e-02	9.262466e-02	5.204160e-02	3.643096e-05	4.425920e-02	3.535578e-05	5.318720e-02	3.333509e-05	4.025842e-03	5.140667e-02	2.887086e-05	4.049333e-02	3.376250e-05	4.385333e-02	3.652691e-05	5.975510e-02	1.423471e-02	4.754939e-02	1.336726e-02	5.130122e-02	1.364470e-02	-1.420765e-03	1.576921e-02	1.744266e-02	3.109025e-02	5.091974e-03	2.167325e-02	2.611005e-01	2.491065e-02	2.162252e-01	-5.200273e-01	2.996634e-01	2.097598e+00	4.186522e-01	1.776426e-02	-1.415826e+00	1.645057e+00	-2.249846e-03	6.018040e-02	1.204588e-01	1.773625e-01	2.271637e-01	2.741750e-01	3.043599e-01	3.490890e-01	4.042864e-01	4.242865e-01	6.421848e-01	9.072556e-01	1.363531e+00	1.521856e+00	1.616965e+00	1.794509e+00	2.065320e+00	2.321277e+00	2.574680e+00	2.783606e+00	2.905851e+00	3.119518e+00
    20	2.444365e-02	6.713677e-02	7.681632e-02	5.149440e-02	3.047793e-05	4.818400e-02	4.070808e-05	5.024160e-02	3.705211e-05	1.729655e-02	5.063333e-02	2.971126e-05	3.824000e-02	3.128669e-05	4.806667e-02	2.996878e-05	5.887837e-02	1.451927e-02	4.494694e-02	1.275589e-02	5.663510e-02	1.528042e-02	2.035327e-02	1.785387e-02	1.394842e-02	3.294679e-02	4.151172e-03	2.400598e-02	7.019593e-01	3.032277e-02	-5.175372e-01	5.166049e-02	7.530564e-01	1.529389e+00	5.754235e-01	9.330870e-01	-3.201441e-01	1.046724e+00	2.364548e-01	5.140265e-01	5.679712e-01	6.131144e-01	6.716178e-01	7.156174e-01	7.649422e-01	7.908172e-01	8.400983e-01	9.101737e-01	9.900326e-01	6.777746e-01	7.950228e-01	8.835222e-01	9.564838e-01	1.221009e+00	1.332814e+00	1.498760e+00	1.783092e+00	1.916485e+00	2.894088e+00	3.134224e+00
