     1	Fst.s1.adm	Fst.s2.adm	Fst.s1.s2	mean.ASD.s1.adm	var.ASD.s1.adm	mean.ASD.s2.adm	var.ASD.s2.adm	mean.ASD.s1.s2	var.ASD.s1.s2	f3	mean.ASD.s1	var.ASD.s1	mean.ASD.s2	var.ASD.s2	mean.ASD.adm	var.ASD.adm	mean.het.s1	var.het.s1	mean.het.s2	var.het.s2	mean.het.adm	var.het.adm	mean.F.s1	var.F.s1	mean.F.s2	var.F.s2	mean.F.adm	var.F.adm	mean.adm.props	var.adm.props	skew.adm.props	kurt.adm.props	mode.adm.props	mean.adm.angles	var.adm.angles	skew.adm.angles	kurt.adm.angles	mode.adm.angles	perc0.adm.props	perc10.adm.props	perc20.adm.props	perc30.adm.props	perc40.adm.props	perc50.adm.props	perc60.adm.props	perc70.adm.props	perc80.adm.props	perc90.adm.props	perc100.adm.props	perc0.adm.angles	perc10.adm.angles	perc20.adm.angles	perc30.adm.angles	perc40.adm.angles	perc50.adm.angles	perc60.adm.angles	perc70.adm.angles	perc80.adm.angles	perc90.adm.angles	perc100.adm.angles
     2	1.577601e-01	1.838235e-01	7.831739e-02	5.581120e-02	3.181366e-05	5.118400e-02	3.052859e-05	5.192320e-02	3.227614e-05	1.871567e-01	5.154667e-02	3.545935e-05	4.042667e-02	2.009828e-05	3.582000e-02	2.797418e-05	5.882449e-02	1.409320e-02	4.783020e-02	1.325653e-02	4.517878e-02	1.693002e-02	2.353594e-02	1.305467e-02	-1.024031e-02	4.249922e-02	-1.286499e-02	3.581691e-02	5.030535e-01	3.645369e-02	-3.583447e-01	1.407527e-01	4.562171e-01	7.284087e-01	7.593661e-03	3.323067e-01	-6.403406e-01	6.782079e-01	1.417047e-03	3.371789e-01	3.738409e-01	3.981048e-01	4.568730e-01	4.950053e-01	5.425469e-01	6.000387e-01	6.553379e-01	7.337134e-01	8.750142e-01	5.798275e-01	6.338613e-01	6.507654e-01	6.660028e-01	6.962435e-01	7.248669e-01	7.461793e-01	7.812378e-01	7.971951e-01	8.352865e-01	9.359856e-01
     4	2.032822e-01	2.746628e-01	8.205341e-02	5.801120e-02	3.857199e-05	5.459200e-02	2.246308e-05	5.314720e-02	3.595907e-05	3.265624e-01	5.400000e-02	3.443478e-05	4.006667e-02	2.291193e-05	3.060667e-02	2.334979e-05	6.230367e-02	1.435813e-02	4.726204e-02	1.322756e-02	3.934367e-02	1.353656e-02	7.442153e-03	3.262448e-02	1.146884e-02	3.773708e-02	-6.954934e-02	4.790931e-02	6.859772e-01	2.635292e-02	-8.858100e-02	-8.020003e-01	7.283387e-01	6.276278e-01	3.241714e-03	4.553002e-01	-3.706017e-01	6.124193e-01	4.109091e-01	4.357636e-01	5.669156e-01	5.978925e-01	6.755885e-01	7.074715e-01	7.242931e-01	7.671364e-01	8.246927e-01	8.503610e-01	9.958294e-01	5.358453e-01	5.556313e-01	5.825073e-01	5.949092e-01	6.132666e-01	6.199413e-01	6.305759e-01	6.600175e-01	6.792808e-01	6.950878e-01	7.702013e-01
     6	2.250651e-01	2.472099e-01	8.075702e-02	5.523360e-02	3.984278e-05	4.923840e-02	3.501519e-05	5.111520e-02	4.108286e-05	3.417591e-01	5.116000e-02	4.166662e-05	3.934000e-02	3.245258e-05	2.671333e-02	2.209146e-05	5.988408e-02	1.462589e-02	4.655673e-02	1.284245e-02	3.413551e-02	1.252539e-02	-8.615284e-03	2.593344e-02	-6.943470e-03	1.646729e-02	-4.524584e-02	4.310440e-02	3.977937e-01	2.247660e-02	-8.169283e-01	-2.266062e-02	4.627093e-01	6.750452e-01	9.027900e-03	1.025493e+00	8.010939e-01	6.659252e-01	1.142151e-02	1.763882e-01	3.047752e-01	3.586436e-01	3.964089e-01	4.455335e-01	4.594882e-01	4.841872e-01	5.086809e-01	5.503060e-01	6.327363e-01	5.613670e-01	5.722648e-01	5.912949e-01	6.091129e-01	6.501539e-01	6.692270e-01	6.786241e-01	6.997918e-01	7.285131e-01	8.041977e-01	9.537227e-01
     8	6.786012e-02	8.144980e-03	7.815175e-02	5.145920e-02	4.506604e-05	4.077440e-02	2.945063e-05	5.289280e-02	4.142599e-05	6.927188e-03	5.238667e-02	4.548878e-05	4.072000e-02	2.950662e-05	3.963333e-02	3.683501e-05	6.173224e-02	1.415879e-02	4.797878e-02	1.337508e-02	4.796245e-02	1.362827e-02	-2.766391e-02	3.415843e-02	1.122946e-02	2.961530e-02	-4.248221e-02	4.622392e-02	9.410993e-02	6.028262e-02	-7.107252e-01	-1.406485e-01	2.276918e-01	1.614736e+00	7.910065e-01	-1.635586e-01	-1.125339e+00	1.487497e+00	-5.494114e-01	-2.166732e-01	-1.170341e-01	-2.178882e-02	8.881150e-02	1.274464e-01	2.288926e-01	2.420785e-01	2.961726e-01	3.282965e-01	4.696778e-01	4.178589e-02	3.668733e-01	8.958642e-01	1.163115e+00	1.337172e+00	1.695986e+00	1.835212e+00	2.224808e+00	2.472994e+00	2.735315e+00	3.051317e+00
    10	2.262470e-01	2.681153e-01	8.776400e-02	5.656320e-02	3.869191e-05	5.328000e-02	3.017308e-05	5.390720e-02	3.262278e-05	3.655200e-01	5.260667e-02	4.559728e-05	4.184000e-02	2.448936e-05	2.721333e-02	2.091086e-05	6.089143e-02	1.465902e-02	4.905143e-02	1.386980e-02	3.431510e-02	1.299031e-02	6.756757e-03	2.187121e-02	2.143523e-02	1.925707e-02	-7.136740e-03	4.600605e-02	5.913760e-01	2.111393e-02	-4.829460e-01	-9.270998e-01	6.686824e-01	6.853408e-01	3.675660e-03	-4.179207e-01	-5.115414e-01	6.900080e-01	3.014820e-01	3.767823e-01	4.493941e-01	5.396851e-01	5.739044e-01	6.271047e-01	6.639840e-01	6.699532e-01	7.117609e-01	7.392301e-01	8.101750e-01	5.618260e-01	5.950294e-01	6.502886e-01	6.676839e-01	6.790831e-01	6.920374e-01	6.981887e-01	7.096631e-01	7.358250e-01	7.634092e-01	7.834525e-01
    12	1.709738e-01	1.525892e-01	7.933238e-02	5.136320e-02	4.147525e-05	4.212960e-02	2.596234e-05	5.082720e-02	4.643804e-05	1.958917e-01	5.116667e-02	3.612598e-05	3.938000e-02	2.826314e-05	2.750000e-02	1.759532e-05	5.975184e-02	1.410685e-02	4.586286e-02	1.302873e-02	3.377959e-02	1.316298e-02	-9.508716e-03	2.639194e-02	3.538500e-02	1.827516e-02	3.373610e-02	3.175992e-02	1.871419e-01	2.289526e-02	-2.678085e-01	-6.410671e-01	1.382067e-01	8.374984e-01	1.150268e-02	-2.587887e-01	-1.291122e+00	9.272553e-01	-1.696389e-01	3.350258e-02	4.454364e-02	1.068400e-01	1.615906e-01	1.744534e-01	2.169089e-01	3.201297e-01	3.315200e-01	3.448591e-01	4.690404e-01	6.404825e-01	7.039516e-01	7.257396e-01	7.798630e-01	8.067698e-01	8.277520e-01	9.092867e-01	9.222527e-01	9.355048e-01	9.649732e-01	9.844359e-01
    14	2.630254e-01	3.510171e-01	8.761202e-02	5.677760e-02	3.018924e-05	5.436480e-02	3.609427e-05	5.120960e-02	3.573004e-05	5.482297e-01	5.204000e-02	3.045324e-05	3.808667e-02	2.337708e-05	2.340667e-02	1.739260e-05	5.998204e-02	1.434643e-02	4.467102e-02	1.235640e-02	2.928163e-02	1.025722e-02	1.437165e-02	2.585622e-02	1.681225e-02	3.916813e-02	-3.546139e-02	2.981057e-02	7.693432e-01	1.197511e-02	-1.081669e-01	-8.486515e-01	7.334396e-01	5.889319e-01	4.315096e-03	9.306622e-02	-3.725886e-01	6.137385e-01	5.412690e-01	6.542934e-01	6.880328e-01	7.111045e-01	7.216902e-01	7.688884e-01	7.891637e-01	8.113089e-01	8.817092e-01	9.073442e-01	9.466210e-01	4.573679e-01	5.149503e-01	5.263094e-01	5.580114e-01	5.703792e-01	5.947208e-01	6.116199e-01	6.209935e-01	6.427755e-01	6.534057e-01	7.439470e-01
    16	2.247579e-01	2.319852e-01	8.671834e-02	5.149440e-02	2.616383e-05	4.366560e-02	2.537998e-05	5.212960e-02	3.399760e-05	3.770102e-01	5.218000e-02	3.448923e-05	3.933333e-02	2.350725e-05	1.994000e-02	1.196963e-05	5.943673e-02	1.397922e-02	4.677224e-02	1.305629e-02	2.507592e-02	9.081994e-03	2.686444e-02	2.310964e-02	-1.256632e-02	3.317421e-02	-4.961260e-02	7.086495e-02	3.624314e-01	8.219024e-03	-7.293125e-02	-1.385212e+00	4.271845e-01	8.107739e-01	7.416843e-03	5.861110e-02	-1.043339e+00	7.910472e-01	2.259833e-01	2.329666e-01	2.669390e-01	2.975030e-01	3.243832e-01	3.653524e-01	4.204561e-01	4.297505e-01	4.355129e-01	4.601145e-01	5.177413e-01	6.557523e-01	7.028086e-01	7.361189e-01	7.757564e-01	7.870274e-01	7.947729e-01	8.241740e-01	8.641828e-01	8.915669e-01	9.170821e-01	9.618885e-01
    18	9.398797e-02	6.985337e-02	8.521484e-02	5.102880e-02	4.166584e-05	4.359040e-02	2.817170e-05	5.016800e-02	3.810154e-05	5.514207e-02	4.896000e-02	3.622582e-05	3.940667e-02	2.297788e-05	3.901333e-02	4.254163e-05	5.812898e-02	1.446736e-02	4.576490e-02	1.353400e-02	4.694367e-02	1.538717e-02	-2.668240e-02	2.226314e-02	5.779316e-02	3.279817e-02	4.055229e-02	2.921137e-02	2.268129e-01	4.005751e-02	-7.125565e-01	-3.113747e-01	3.318514e-01	1.090826e+00	7.439343e-02	8.862733e-01	3.193737e-01	9.330179e-01	-2.598241e-01	9.136921e-05	6.279399e-02	1.400813e-01	2.342505e-01	2.634527e-01	3.145927e-01	3.419974e-01	3.906813e-01	4.439905e-01	5.159912e-01	6.898729e-01	8.164721e-01	8.761770e-01	9.277489e-01	9.573713e-01	9.855666e-01	1.091625e+00	1.228220e+00	1.315254e+00	1.442606e+00	1.859071e+00
    20	3.117377e-02	1.158017e-01	8.721999e-02	5.032800e-02	3.522077e-05	5.065440e-02	3.267524e-05	5.157440e-02	3.863909e-05	4.132344e-02	5.097333e-02	3.139059e-05	3.961333e-02	2.742858e-05	4.507333e-02	4.505815e-05	5.948408e-02	1.432817e-02	4.668082e-02	1.376422e-02	5.410776e-02	1.428670e-02	2.085964e-03	2.767010e-02	1.629827e-02	3.785663e-02	-4.532151e-02	3.444402e-02	8.367119e-01	1.016055e-02	-5.436013e-01	-4.117482e-01	8.528489e-01	1.036677e+00	1.642684e-01	1.171838e+00	1.865283e+00	9.381896e-01	5.943449e-01	7.028002e-01	7.610562e-01	7.997411e-01	8.303505e-01	8.413250e-01	8.659302e-01	8.959377e-01	9.179313e-01	9.620049e-01	9.849455e-01	3.579530e-01	6.917665e-01	7.950753e-01	8.932660e-01	9.201798e-01	9.509016e-01	1.017668e+00	1.076968e+00	1.206143e+00	1.557827e+00	2.295727e+00
    22	5.336849e-02	2.925968e-02	9.210587e-02	5.012000e-02	3.921154e-05	4.167680e-02	3.513255e-05	5.164640e-02	3.927381e-05	1.233827e-03	5.172000e-02	3.263706e-05	3.862667e-02	3.042203e-05	4.080667e-02	3.424343e-05	5.958694e-02	1.422564e-02	4.567184e-02	1.274626e-02	4.896000e-02	1.438479e-02	2.663233e-02	2.375183e-02	-5.433617e-03	2.932044e-02	-6.535948e-03	3.280100e-02	3.361134e-01	9.878782e-02	3.757553e-01	-1.044193e+00	1.276502e-01	1.480669e+00	2.772686e-01	-1.463062e-01	-6.494726e-01	1.314405e+00	-1.646811e-01	-1.343468e-02	7.143663e-02	1.259189e-01	1.810620e-01	2.408724e-01	4.199475e-01	5.108435e-01	6.083782e-01	7.655043e-01	9.825475e-01	2.669271e-01	8.386594e-01	1.105677e+00	1.187072e+00	1.344383e+00	1.429708e+00	1.560270e+00	1.861909e+00	1.920232e+00	2.169270e+00	2.397343e+00
    24	2.181846e-01	2.509474e-01	8.180937e-02	5.461280e-02	3.437548e-05	4.712160e-02	3.072237e-05	5.223040e-02	4.072247e-05	3.644763e-01	5.349333e-02	4.704009e-05	3.886000e-02	3.131813e-05	2.390667e-02	1.615848e-05	6.232653e-02	1.435921e-02	4.604245e-02	1.319509e-02	2.986449e-02	1.090859e-02	-2.462344e-03	2.731129e-02	4.397007e-03	2.844779e-02	-1.793134e-02	3.924261e-02	4.099168e-01	3.516835e-02	-4.160349e-01	-3.884101e-01	4.358066e-01	7.016947e-01	3.318693e-03	1.423970e-01	-7.302126e-01	7.054704e-01	-4.039673e-02	1.733919e-01	2.725027e-01	3.211758e-01	3.945352e-01	4.259725e-01	4.593622e-01	5.027800e-01	6.091618e-01	6.173108e-01	7.446476e-01	6.076944e-01	6.179159e-01	6.511655e-01	6.760661e-01	6.866020e-01	7.042567e-01	7.120265e-01	7.339192e-01	7.428378e-01	7.656985e-01	8.179441e-01
    26	2.331467e-01	3.217726e-01	8.994090e-02	5.272960e-02	2.544119e-05	5.183200e-02	3.113038e-05	5.111200e-02	3.049705e-05	4.706418e-01	5.018000e-02	4.014809e-05	3.961333e-02	2.061253e-05	2.350667e-02	1.390297e-05	5.839673e-02	1.426238e-02	4.648980e-02	1.298911e-02	2.869551e-02	1.014911e-02	-5.535674e-03	9.176450e-03	-3.230904e-03	2.818056e-02	7.510241e-03	3.978469e-02	7.969840e-01	9.951559e-03	1.711656e-01	-1.241941e+00	7.444990e-01	6.602097e-01	2.468912e-03	-2.072961e-01	-1.427086e-01	6.737758e-01	6.179466e-01	6.807665e-01	7.162702e-01	7.312933e-01	7.577637e-01	7.778911e-01	8.154746e-01	8.483154e-01	9.063704e-01	9.360873e-01	9.632674e-01	5.491075e-01	6.029016e-01	6.297327e-01	6.404828e-01	6.511416e-01	6.658964e-01	6.770206e-01	6.867125e-01	6.935309e-01	7.141242e-01	7.675632e-01
    28	1.860502e-01	2.067000e-01	8.078406e-02	5.397760e-02	3.795463e-05	4.783840e-02	3.147224e-05	4.938720e-02	3.292996e-05	2.444334e-01	4.962667e-02	4.754577e-05	3.797333e-02	2.580531e-05	3.213333e-02	2.528651e-05	5.849633e-02	1.405053e-02	4.608653e-02	1.350969e-02	3.790857e-02	1.202547e-02	-2.160261e-02	3.305453e-02	-3.804733e-02	2.101726e-02	4.401568e-02	3.602726e-02	3.796717e-01	2.682321e-02	2.748430e-01	2.340829e-01	4.002164e-01	6.979945e-01	9.287368e-03	1.121870e+00	1.957637e+00	6.949943e-01	2.388092e-02	2.246416e-01	2.439561e-01	2.748631e-01	3.463434e-01	3.853582e-01	4.124081e-01	4.599424e-01	4.715997e-01	5.756824e-01	7.978979e-01	5.413263e-01	5.964043e-01	6.178857e-01	6.595873e-01	6.813836e-01	6.958285e-01	7.015510e-01	7.083564e-01	7.532953e-01	8.142524e-01	1.005550e+00
    30	1.401103e-01	1.410696e-01	8.612079e-02	5.192800e-02	4.443872e-05	4.434880e-02	2.376917e-05	5.080480e-02	3.665414e-05	1.393866e-01	5.123333e-02	4.157748e-05	3.786667e-02	2.107915e-05	3.357333e-02	2.585079e-05	5.922449e-02	1.446120e-02	4.571755e-02	1.287007e-02	4.045714e-02	1.283779e-02	9.869056e-03	2.610756e-02	-4.292551e-02	3.375924e-02	-8.474576e-03	3.747194e-02	3.542207e-01	3.442736e-02	2.893847e-01	-1.136044e+00	2.393424e-01	9.151110e-01	3.801327e-02	6.553237e-01	-8.337215e-01	7.918649e-01	2.741232e-02	1.535428e-01	1.875638e-01	2.155717e-01	2.647256e-01	3.256351e-01	3.768874e-01	4.735005e-01	5.440187e-01	6.164430e-01	7.089109e-01	6.686716e-01	7.157653e-01	7.584078e-01	7.940098e-01	8.091051e-01	8.467015e-01	9.291600e-01	1.009007e+00	1.110995e+00	1.211853e+00	1.355583e+00
    32	7.967428e-02	2.308712e-02	9.849076e-02	5.139360e-02	5.293778e-05	4.007520e-02	3.604081e-05	5.245120e-02	5.119673e-05	9.156149e-03	5.196667e-02	4.546377e-05	3.883333e-02	2.880156e-05	3.854000e-02	3.430274e-05	5.970612e-02	1.423247e-02	4.559347e-02	1.253748e-02	4.618286e-02	1.353113e-02	2.187585e-02	2.627528e-02	1.038459e-02	2.534839e-02	-9.898540e-03	3.949633e-02	1.454504e-01	2.240201e-02	-1.759073e-01	-1.164670e+00	2.618839e-01	1.717851e+00	5.242646e-01	2.385406e-01	-9.362459e-01	1.346561e+00	-1.294845e-01	-6.289629e-02	2.917889e-02	6.792729e-02	8.456835e-02	1.182234e-01	2.249341e-01	2.502961e-01	2.883733e-01	3.157720e-01	4.099045e-01	3.678327e-01	1.023329e+00	1.141762e+00	1.272578e+00	1.369690e+00	1.611525e+00	1.918936e+00	1.984506e+00	2.326367e+00	2.818264e+00	3.015318e+00
    34	2.310540e-01	3.072783e-01	8.053871e-02	5.376000e-02	2.686859e-05	5.167840e-02	1.828583e-05	4.958240e-02	3.461539e-05	4.298610e-01	5.008000e-02	3.670261e-05	3.748667e-02	2.411019e-05	2.543333e-02	1.607246e-05	5.740408e-02	1.401576e-02	4.540898e-02	1.297463e-02	3.147102e-02	1.092661e-02	3.003413e-02	2.485209e-02	-2.358609e-02	2.930523e-02	-1.680847e-02	4.880059e-02	7.680569e-01	1.301749e-02	4.346718e-01	-1.190002e+00	7.137217e-01	6.141806e-01	2.773304e-03	1.517481e-01	-2.634560e-01	6.012017e-01	5.928606e-01	6.369628e-01	6.796526e-01	7.005488e-01	7.158437e-01	7.430792e-01	7.520183e-01	8.200205e-01	9.103646e-01	9.450334e-01	9.636933e-01	5.057021e-01	5.663741e-01	5.754620e-01	5.915540e-01	5.984260e-01	6.062007e-01	6.212731e-01	6.386170e-01	6.474368e-01	6.805695e-01	7.292775e-01
